"date","Pixel15960465","Pixel15990469","Pixel15990468","Pixel15990466","Pixel15990467","Pixel15810469","Pixel15930471","Pixel15900471","Pixel15840470","Pixel15960471","Pixel15900470","Pixel15870470","Pixel15930470","Pixel15930469","Pixel15930467","Pixel15900467","Pixel15930468","Pixel15960468","Pixel15960469","Pixel15960470","Pixel15810467","Pixel15840469","Pixel15840465","Pixel15870466","Pixel15870465","Pixel15840466","Pixel15930466","Pixel15930465","Pixel15960466","Pixel15900468","Pixel15960467","Pixel15840467","Pixel15840468","Pixel15810465","Pixel15810466","Pixel15870467","Pixel15870468","Pixel15900469","Pixel15870469","Pixel15900466","Pixel15780468","Pixel15810468"
"09-Aug-13",0,0,4.103466864,4.19013012,4.345202208,0,0,0,0,0,0,0,0,0,0,0,5.03863908,0,0,0,2.375373432,0,0,0,0,0,0,0,0,0,0,0,0,0,2.382786864,0,0,0,0,0,0,0
"10-Aug-13",32.374746312,21.977118024,13.937303064,17.536349784,17.087475288,39.123101232,22.684415808,28.447869312,33.518940936,20.206423752,27.42746544,30.0484314,22.741835112,23.91545964,25.151121144,35.234318736,24.94513608,23.530898088,28.154139528,27.119173056,37.007340432,37.468892088,30.38623524,38.10358716,30.872632032,33.178404816,24.999054912,33.697866432,20.86601544,36.424169544,20.767913808,38.9295702,39.105168336,32.674166688,32.108113296,42.792451848,39.760351176,31.60514832,38.681382168,35.327525136,33.5597334,42.267994872
"11-Aug-13",5.911771776,14.219890584,12.578033928,8.582940816,9.484540704,7.713038928,12.507150648,12.734975328,11.541389472,13.273921968,11.653377048,10.77870084,12.292694088,11.263322352,9.961482528,9.638596056,10.924174536,10.124845512,11.922039264,14.041734696,4.799801592,10.336948872,5.750459784,6.272722008,5.55980016,5.824701912,9.12593508,5.364522096,8.901933432,10.9449792,9.398304456,5.723312616,7.494544752,5.59681464,5.134567032,6.517987488,10.090999608,10.65433788,10.892067432,6.968608608,4.310769792,6.517679208
"12-Aug-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13-Aug-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14-Aug-13",0.987430032,2.03620344,1.899493584,2.330998776,1.678506912,0,1.964655696,0.845515344,0,2.822783064,0.534917448,0,0.973352808,0.839125416,0.114807,0,0.475352304,0.993222888,1.26975936,1.262883336,0,0,0,0,0,0,0.071520096,0,1.247895864,0,0.983575248,0,0,0,0,0,0,0.317658744,0,0,0,0
"15-Aug-13",11.588349576,11.005682232,11.22235536,10.805216784,11.525103096,13.218721392,12.023965368,12.90866376,13.179119112,10.730718624,12.727199088,13.118014824,12.761411184,12.705988872,13.389015192,12.889862544,13.381678104,12.586734288,12.09601164,12.110408304,13.668591504,12.841823112,12.399137016,12.599657544,12.136981488,12.97630548,13.042346472,12.734600544,11.913036336,13.01315832,12.262368672,13.40018892,13.000956048,12.577109808,13.17688752,13.096354008,12.959110728,12.678401472,12.712273128,12.432450768,12.767829888,13.033726224
"16-Aug-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17-Aug-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18-Aug-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Aug-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20-Aug-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Aug-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Aug-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Aug-13",2.591632416,2.71866684,2.382701208,1.94931936,3.054413784,1.759210656,4.15193868,3.202856904,3.19073724,3.922675968,3.578523528,3.66050292,3.616693128,3.405641904,3.86663532,4.452485208,3.957991368,3.805979856,3.101190456,3.022639632,1.356816528,2.9377824,2.547076104,2.850861672,2.635110144,2.702907624,3.289187184,2.768960592,2.965077288,3.99631692,4.283116224,1.791564696,1.692254664,1.348443288,1.95101988,3.478732464,3.912124512,5.389260288,4.502747664,3.47095728,0.915345768,1.365870144
"24-Aug-13",3.371288904,1.133946336,1.507892856,2.646985536,1.90110612,1.2012696,0.201644136,0.243349272,0.163666776,0.336780216,0.268807728,0.138145992,0.102495336,0.131507664,2.06887668,1.3776894,1.481605944,1.642486632,0.512619456,0.822544536,2.541021648,1.488699216,2.554808736,1.839243648,2.363978688,2.199608976,2.903322096,3.796787376,2.664324048,1.107907704,2.249473392,2.295180912,2.124970248,3.26500476,2.807988888,1.379924928,1.027116624,0.173800152,0.184284768,2.15604204,1.615885368,2.181459552
"25-Aug-13",0,0.54342708,0.370127832,0,0.187851,0.120030576,0.948791376,0.45550332,0.411148344,1.151888064,0.594558384,0.42838476,0.955595352,0.6342546,0.218967984,0.329734416,0.30320028,0.337548288,0.69873708,0.978289152,0,0.289764624,0.128698296,0.132802176,0.16447704,0.10084608,0.039392064,0.133520784,0,0.48017544,0.1969608,0,0.075836856,0.09929604,0.05799888,0.193910088,0.354110952,0.432845544,0.395280936,0.120959112,0.10196148,0.011127528
"26-Aug-13",1.446156096,1.070490456,1.233381816,1.531332312,1.464824448,1.153836072,1.135320504,0.86504988,0.969437856,1.155308064,0.834253992,0.906273624,0.868083624,1.065471312,1.3362396,1.053612192,1.287401688,1.244658888,0.927073896,0.734393664,1.367809464,1.072215816,1.575398136,1.217590392,1.421803944,1.380418728,1.377303504,1.277620824,1.48426428,1.007854512,1.441630296,1.318862016,1.296420864,1.649338248,1.497589488,1.204456944,1.038004248,0.973701048,0.951326352,1.052822568,1.43514516,1.282044048
"27-Aug-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28-Aug-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29-Aug-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30-Aug-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31-Aug-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-Sep-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02-Sep-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.67503452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38851404,0
"03-Sep-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04-Sep-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05-Sep-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06-Sep-13",0,0,0,0,0,0,0,0.044635848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07-Sep-13",0,0,0,0,0,0,0,0.114869472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08-Sep-13",9.35486268,12.83542872,15.360198504,27.126065256,28.872771264,9.979414704,9.052126416,11.648150688,12.908459184,13.848681456,11.255690568,15.111900336,10.87404156,11.36209632,11.202524184,9.135639672,12.526741512,11.66585112,13.649495592,12.276678096,5.004074328,6.62810112,8.971067904,8.435845608,10.682302944,7.778990496,9.076393608,6.673648584,11.486786136,9.440024616,12.457865232,4.751766096,5.814115752,10.574583288,9.174132576,8.831779728,9.2165544,9.538937328,9.979533432,6.5956092,8.097594744,5.346273072
"09-Sep-13",22.28442192,24.196537968,19.629259584,17.006134992,18.620242584,29.684941296,18.305188176,41.622905736,31.092061032,23.337664608,28.912044528,26.677153584,19.01435424,19.74128436,21.799059384,30.945556632,21.300075528,17.072064408,16.844929224,19.238310816,29.290034304,26.451559056,30.14876748,27.2385378,29.404435152,28.398445128,23.269097328,23.906255712,19.010344512,27.7033968,18.114295008,30.94444656,29.32052136,29.827829352,27.745213512,25.891551024,23.99943924,25.55776692,22.819416048,30.552077304,37.331385624,30.874099728
"10-Sep-13",0.891462648,1.481598984,2.999935992,2.4036432,2.701137192,0.391227864,3.624003768,3.92785872,2.060298264,3.191273328,3.556316256,3.080986608,3.495883224,2.902169472,1.853235672,1.131008328,2.361255336,2.43036408,3.402164688,3.783873792,0.386924304,1.267640856,3.071106792,0.790557048,0.544689192,0.831367056,1.395282888,0.802162608,1.56018216,1.9923486,2.461086624,0.799555872,0.809850552,0.218979336,0.27933936,1.307276664,1.949754408,2.703874824,1.693863816,1.759040784,0,0.2526576
"11-Sep-13",0.562609872,0.107992704,0.05568792,0.111945984,0.118097928,0.717089208,0.06396912,0.085696704,0.054587616,0.06639228,0.532165056,0.053886552,0.236668752,0.307143024,0.27842592,0.142422336,0.084410976,0.110713656,0.056702256,0.056255328,0,0.155889912,0,0,0,0,0.133240176,0.680147328,0.11874756,0.143143536,0.076073832,0,0.171902496,0,0,0.169688712,0.156016968,0.053932752,0.059551728,0.13457364,0.194152704,0.17433384
"12-Sep-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304384728,0
"13-Sep-13",0.311824296,0.297560904,0.544459056,1.436522472,0.217188552,0.093280848,0.225200736,0.630743352,2.083963584,0.105193488,2.97380376,0.637809768,0.089999784,0.074748912,0.147047352,0.24039708,0.24878172,0,0,0.076943664,0.68586444,1.73089152,0.229579704,0.256900056,0.316639608,0.8013762,0.13830384,0.063926424,0.14873592,0.159436488,0.14375472,0.679719768,0.529204944,0.471321888,0.877009488,0.301165368,0,0.821984952,0.095883456,0.27272508,0.522518232,0.094399176
"14-Sep-13",2.191388544,0.675358584,0.993613416,2.209097736,1.935080952,1.967670312,0.4350594,0.361717848,1.420979976,0.484015752,0.502527504,0.885603648,0.408280536,0.522159792,1.728969264,1.674345192,1.202694912,0.643173864,0.562875408,0.471602928,3.09002208,1.378419936,3.138592608,2.265107088,2.517252456,2.73242892,2.003100336,2.557821024,1.863708984,1.358462592,1.030742352,1.978812048,2.010155256,4.173096288,4.101835008,1.909187616,1.601255352,0.509659632,0.845832288,1.906858032,2.632885512,2.161276992
"15-Sep-13",2.069227152,3.172868376,3.445453416,2.212458912,2.481638256,2.612166528,3.499300008,2.925584088,2.339991144,3.297434448,3.113385912,2.552485224,3.635392776,2.868259008,2.524003032,2.290908168,2.905576224,3.359232912,3.470482704,3.63463068,2.163533976,2.991765624,2.169015,1.513870776,1.529270952,1.057464744,2.155123824,2.359111728,2.545990704,3.070027824,2.925124872,2.1310848,2.499849744,2.123617344,1.6653276,2.4017154,3.55148328,2.790288456,3.70137084,1.82652408,2.5952214,2.483264376
"16-Sep-13",0.545987112,0.264285984,0.265583448,0.51458976,0.384447192,0.081647472,0,0.398840136,0.222552024,0,0.2121504,0.51398532,0,0.355584,0.327594336,0.135424896,0.193755024,0.273324984,0.15855936,0.17685912,0,0,0.1626954,0.769403448,0.795577968,0.831401016,0.424103688,0.36773556,0.373559352,0,0.385167144,0.112741536,0.014142792,0,0,0,0,0,0,0.617135112,0.532481664,0.155524824
"17-Sep-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18-Sep-13",11.195048328,7.395710712,9.728428608,11.971608648,9.935627472,11.219832648,11.06782008,12.382846344,13.46557044,10.925797464,10.507422936,12.929181576,10.332812544,9.580256928,10.155391224,10.66345524,8.711318496,7.820103408,7.778142216,9.044979576,8.837981712,11.800391424,10.139342304,9.980006928,12.203244216,8.820601704,9.035214912,10.822146888,9.600668184,9.497755776,9.496545552,8.881312608,10.092819216,9.485407584,8.599571952,9.779859792,9.930180792,10.53507756,11.265689136,11.863622184,9.874476672,10.147643568
"19-Sep-13",8.90840364,9.715762848,8.454965832,7.589509248,8.6370492,6.486309528,6.535185096,5.591081856,5.32945632,6.80747796,6.852983232,5.71420884,6.914610384,7.768772352,7.392221688,6.558453792,8.846921688,10.19313096,9.662015688,8.549260848,8.347265472,6.029848344,10.412296776,8.449926144,9.416534184,9.356029272,8.954443224,9.580565208,8.163627864,7.781458128,8.58608652,8.25182604,7.268636952,11.121710304,9.873968832,7.626518736,7.429716816,6.971933136,5.891877648,6.416831016,8.487700944,7.486089696
"20-Sep-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-13",3.022946472,1.952781552,2.139313104,2.956804632,4.067209128,2.784734496,0.86613984,0.850226184,1.503450384,0.94014876,1.77826668,0.93958416,0.648689304,0.900542904,0.176509392,2.897106,0.481835928,0.5340546,0.956419416,0.953915568,1.615594632,2.079599448,3.83356512,5.020805592,11.11377096,6.489181272,0.238816776,2.30639952,0.466544952,0.523581648,0.341418384,1.570327152,3.609111792,3.249413976,6.407230848,1.019505408,0.989063232,2.08269792,1.456211688,1.364757216,1.641397296,3.309342744
"24-Sep-13",17.058450216,33.243616104,35.591600424,18.71627856,31.637014392,34.240488048,35.878666872,32.210065848,35.851218216,34.620738024,67.289262768,68.868061056,35.01444912,32.140932072,20.445482256,43.168447488,24.343943592,28.000659936,36.005544672,42.124105464,14.804384712,32.746842384,50.512493136,16.51917744,25.585764888,27.951075552,13.870214928,21.251541144,21.215822688,41.183452608,18.7633338,14.869607448,14.953110696,50.682003024,33.64358712,34.077921864,32.933973312,52.517469408,35.003640168,10.586208336,43.089048384,16.128589152
"25-Sep-13",6.321668376,12.19705296,12.58050012,9.757748376,4.638800016,7.38832068,37.754845608,56.30300904,7.776947736,38.334929472,13.123852728,13.470424176,17.2458558,17.62639476,18.173300736,29.012543688,18.045115464,12.675066936,17.712767592,17.709204192,12.207065112,7.665443664,7.711347336,26.705918304,18.129431256,24.911450376,17.264340888,14.602309224,17.275946616,28.686924936,18.16278792,13.08483552,13.288081176,7.397631888,10.67194104,28.893118848,13.432642944,12.999777312,13.318418016,27.348916056,6.78469992,7.644525288
"26-Sep-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27-Sep-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28-Sep-13",1.043823744,1.702986192,1.277878752,1.416977328,1.371374136,0.325667424,1.601676648,1.316178552,0.8476248,1.739636424,0.720336816,0.885703512,1.163410392,1.166431992,0.8599728,0.492039408,0.766312296,1.04197464,1.2336174,1.399467576,0.354538848,0.433875336,0.289504248,0.314664864,0.146582472,0.308570064,0.966578712,0.8494074,0.833364048,0.566528952,1.001378856,0.328357872,0.362716824,0.500427192,0.458572176,0.381623808,0.371148336,0.592953168,0.450377712,0.495882072,0.218947584,0.282820848
"29-Sep-13",0,0.038068992,0.045448512,0.010728288,0.082713048,0.7909896,0.600540552,0.616633368,0.709895712,0.386053752,0.501428832,0.662751768,0.3796362,0.347570088,0.31515396,0.42344472,0.412344072,0.137572488,0.13569228,0.099699408,0.661540032,0.799601832,0.33918684,0.43919112,0.24489444,0.604199808,0.241781784,0.17105472,0.178610352,0.552920304,0.197424576,0.687891672,0.790969224,0.302569824,0.492446904,0.581886696,0.700163928,0.55960224,0.728206344,0.338144976,0.643655184,0.740064744
"30-Sep-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032388792,0,0,0,0,0,0,0,0,0,0,0,0.04844424,0,0,0,0,0,0,0,0,0,0,0,0.030728784,0,0
"01-Oct-13",0,0,0,0,0,0.030275112,0,0,0.028597272,0,0.132752688,0.03415932,0,0,0,0.010152192,0,0,0,0,0,0.032400648,0,0,0,0,0,0,0,0.029741208,0,0,0.018983712,0,0,0,0.013482672,0.029323896,0.03869772,0,0.015438048,0.010621056
"02-Oct-13",6.210988992,4.093277328,4.643021472,5.516060832,4.602057336,7.702581888,5.368248936,4.992242568,6.624216552,4.092053544,6.532962792,7.370025168,5.977363224,7.403505552,8.053100832,9.192477456,7.765595208,4.707677712,5.845584864,4.387882944,6.503240352,7.658343312,16.2085104,13.745264064,18.260569104,11.368460664,7.345556976,8.543845656,4.67959392,8.932533504,4.505492808,8.878621824,8.164547688,13.254269592,7.95995736,10.182160368,9.895349256,8.181356904,9.155354256,10.337649816,8.208906408,7.085530752
"03-Oct-13",4.053093552,2.951598288,1.661310024,2.655490464,1.869614664,1.184923944,1.711914,1.644779376,1.451697984,2.588553792,1.411138776,0.846381168,0.909552552,0.215497848,0.637157328,0.226413,0.550382544,1.722220848,0.767484504,2.52173352,2.418548952,1.361263536,1.217652888,0.122697672,0.097862208,1.132317336,1.88917584,2.69170368,3.404880888,0.382169856,1.890965232,0.71396496,1.288725792,3.017269128,3.154780272,0.264949536,0.485433888,0.622847784,0.582020496,0.63378936,1.515384624,1.720790856
"04-Oct-13",5.326975464,6.059609424,4.778660424,5.608545888,4.794611688,5.36940444,5.805001968,5.033396256,5.629930248,7.266994008,6.385864728,6.784380192,7.271372088,8.384232048,7.845732456,5.953785888,7.602874512,5.933437944,7.905113688,7.663499592,6.950657856,5.999199624,4.568815824,5.007822264,4.227258336,5.921580792,5.794126152,4.857581016,4.978600848,7.337350128,6.377645736,6.810833208,6.80409264,5.226221688,6.373075968,6.555754416,7.115346192,7.360470048,6.792991872,4.969905504,5.63080752,6.644752272
"05-Oct-13",3.956559768,2.283261,3.530810592,4.46880876,4.728520632,7.624714128,3.894416208,4.116613632,5.032716024,3.71327304,3.63095676,4.178663136,3.983576424,2.712646728,2.841776496,3.79627776,2.380818672,3.62607264,3.51895416,3.94697928,4.523968584,3.99872088,4.804722552,5.011221168,4.569879768,5.098873248,3.964287408,3.990433584,5.07469332,2.808570216,4.708515288,4.33086384,4.107009528,4.271877048,4.938388464,3.540205128,2.905501656,2.715394032,2.695191264,4.585805664,5.975425248,4.962067368
"06-Oct-13",0.595262208,0.507745344,0.620916624,0.749371728,1.259787792,0,0.255216552,0.257017176,0,0.280306368,0.17545116,0,0.265025208,0.282411144,0.46736664,0.51051732,0.324396336,0.612840336,0.429273288,0.309427632,0.012092808,0,0.317813688,0.042168,0.586036464,0.490762752,2.71895064,3.013306968,0.725825064,0.219412896,0.672419688,0,0,0.025490304,0.235560192,0.254505648,0,0.18538548,0,1.653601896,0.010109784,0
"07-Oct-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883128,0.046512504,0.020711784,0.069344808,0,0,0,0,0,0,0,0.169158528,0.117056976,0,0,0,0,0,0,0
"08-Oct-13",4.724218728,1.5867024,1.955473608,1.726428696,4.163491128,5.628614544,1.25385672,1.572636912,4.94857764,1.056231288,4.84136976,5.48361396,1.92836076,3.21747888,3.69643272,14.835474024,4.07861352,2.369222592,1.972323072,1.494658296,2.053045224,7.502508408,7.6057992,3.90612816,8.59277988,4.57855152,4.680455808,5.905425312,1.591636416,12.691155912,5.904574512,1.141803672,7.768311744,6.568078272,4.844182128,15.04542588,12.015705576,7.473371736,7.62763596,2.3442852,2.579822112,6.568088304
"09-Oct-13",1.692040968,0.132127248,0.291462384,0.893948712,0.456078432,0.660161736,0.130586496,0.291935328,0.355333656,0.205186272,0.240882504,0,0.257532624,0.598996776,0.89956524,0.396838512,0.451766736,0.363758424,1.282121208,1.325622696,0.756411816,0.341426232,5.904196512,2.11832052,4.217052336,2.20677888,1.310530464,1.768242888,1.264705368,0.366680064,0.628834776,0.892303968,0.6560238,3.26465892,1.026653496,0.825925296,0.376033728,0.43907376,0.272102808,0.71699712,0.391594392,0.304263432
"10-Oct-13",0.4538796,3.02293968,3.173666592,0.942143712,2.69825328,1.80839556,2.967654528,1.809956976,2.651906304,2.851331592,4.008369696,3.27059484,2.341240536,2.332483656,1.695191328,1.65981228,2.148814728,3.146951784,2.993721312,2.860068072,1.112739264,2.675471832,0.441063624,0.848008536,0.45795492,0.765303792,1.119831288,0.998211984,1.066442544,2.357483808,2.394693744,0.998154144,2.123991432,1.26787644,0.82217028,1.451470536,2.676010968,2.51851344,2.920741608,1.227186264,1.546412592,1.750180176
"11-Oct-13",3.576554064,0.754109232,0.797798664,2.621045712,1.323674088,2.001912648,0.591854688,0.674254152,1.235762544,0.81100764,0.793056072,1.05459576,0.642298752,0.9318426,1.894319784,2.029991808,1.088748432,0.865004184,0.890538456,0.68308836,2.526479064,1.472009088,4.278762456,2.99677848,4.328389752,3.165281664,2.703800088,3.466911792,2.35337412,1.115722512,1.446544464,2.420075304,1.813108752,4.185794952,3.428481096,2.198953992,1.409633688,0.95724348,1.161363792,2.752278144,2.682212232,2.121972264
"12-Oct-13",15.487283712,7.1942346,7.105810392,2.988479736,3.633294936,9.097630968,12.287886144,17.120585928,9.169165128,8.239804752,9.745337952,11.785011288,12.269303808,8.856826536,7.305610656,8.611317864,7.450426344,7.261520136,9.983893632,9.934729824,4.864129896,6.99834252,5.03523588,7.263009312,5.845474008,5.774895432,6.53993868,5.692741152,21.7590294,7.850076912,5.77181268,6.654020544,7.196111448,4.005547296,4.14191688,6.498661272,6.905787696,7.408082496,7.955581416,6.596596968,3.434236776,5.07521796
"13-Oct-13",7.616613144,7.517896416,7.97886156,10.814623824,9.526973256,9.44980932,5.531543976,3.25924908,7.656190392,7.449102408,5.117229936,4.791413424,6.595249416,6.885624648,7.658077248,5.740449072,16.494674208,8.552857872,7.6145904,7.975763088,11.778873672,8.07501912,7.807696584,7.027199496,7.055929176,8.339832552,8.632356408,6.566813712,9.895828488,6.190433256,9.145754088,11.145452496,6.484115112,8.479948272,7.553054088,6.956942808,6.65664768,5.897829648,11.663015832,6.251053344,7.727061504,6.440191992
"14-Oct-13",5.657223336,0.27227736,0.392745888,1.9629702,0.91644912,0.419625912,0.013416552,0.123752712,0.212661192,0.049295592,0.166276848,0.061847976,0.168322392,0.26492952,0.984159,0.550890648,0.429657912,0.657685248,0.116639256,0.105248328,0.82170252,0.070533912,3.437698608,2.459359464,3.545564184,1.515451848,1.732697544,2.968617432,2.124702384,0.97733616,1.181624832,0.409632648,0.48953376,3.23609268,1.7809326,0.369271224,0.102990672,1.3354632,0.350704416,1.774125168,0.522499992,0.420097848
"15-Oct-13",7.125132312,4.55541444,4.5090444,5.244261504,4.91152776,11.585124504,4.968752496,7.336006872,10.128696432,4.852410432,8.55522108,8.850628128,5.634201768,5.513850696,7.140999552,7.368236304,6.327676536,5.52891648,5.436799056,5.897357592,8.238738288,10.838658576,7.012473816,7.299989472,6.38268828,7.983110904,7.464843744,10.369424352,5.91527652,6.93407964,5.453398704,8.772071592,10.120076184,7.249552488,7.423541304,7.702384464,8.394360072,6.623889696,8.890390632,6.570513,10.858547688,10.676947128
"16-Oct-13",6.074425944,8.630835768,8.6267016,7.69439436,8.212592832,5.296684752,9.196412808,6.964233408,4.87192404,9.21816372,5.753872632,5.98559832,8.256887208,8.135980368,6.89769888,6.555494064,7.642590528,7.964379792,7.910340792,8.282554152,6.580600272,5.048526408,7.901925096,7.249101888,7.402127976,6.969426864,6.973115448,6.33447504,7.308257808,7.412187336,7.7992866,6.043179264,5.591953752,8.473816392,7.426473864,6.653127912,6.552533616,7.589557896,6.215982192,7.541740176,5.57376588,5.852562552
"17-Oct-13",0.622960296,0,0.023676864,0.172276632,0.075704664,0.07003584,0,0,0.201782016,0,0.076409208,0.115233072,0,0,0.238598616,0.272512224,0.166200432,0.102577224,0,0,0.074932512,0.245489256,0.114864792,0.108580992,0.13511112,0.042121608,0.300562608,0.529095864,0.2743884,0.156679704,0.197669376,0.130972464,0.152182416,0.023651832,0.034546656,0.197458608,0.236509032,0.080098776,0.138479784,0.051956712,0.024471096,0.052873296
"18-Oct-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Oct-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20-Oct-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Oct-13",7.061876544,6.057881352,8.104808088,8.10317016,8.666981232,3.86524128,3.160556664,9.143282184,3.882649176,3.308809872,7.457726232,4.356050856,3.786036384,5.04645396,8.067296496,6.525293832,6.93789696,7.432675848,5.025957576,4.52849364,5.809434048,4.267116312,4.263929136,5.069632536,4.910704848,4.872587088,7.319291352,5.648705016,10.83250236,4.736116296,8.37839484,6.059396976,4.837812792,5.118269568,4.91818536,5.712955008,4.979452008,4.51002324,4.652597304,5.583106752,4.526426208,5.080696104
"22-Oct-13",0,1.955306232,0.52024152,0,0.106460928,2.521334232,3.220548744,3.294430008,2.266374,3.445763832,3.132801888,2.689361208,2.830668744,3.039559008,0.518944728,3.136291272,1.590956928,0.868807296,2.576959128,3.286545384,1.835642328,2.342959824,2.927663856,3.1081506,3.832471128,2.006616,0.723902184,1.446302088,0.032265072,3.21534096,0.19832208,2.475793728,2.78557992,2.258219544,2.019845544,3.168681984,3.091925736,3.034942752,2.95151532,2.6001318,2.583922512,3.276164184
