"date","Pixel15660526","Pixel15630526","Pixel15660525","Pixel15570524","Pixel15600525","Pixel15630524","Pixel15570525","Pixel15510524","Pixel15690524","Pixel15660524","Pixel15630527","Pixel15600527","Pixel15540530","Pixel15510530","Pixel15570529","Pixel15540529","Pixel15510526","Pixel15540526","Pixel15570527","Pixel15540528","Pixel15570528","Pixel15510528","Pixel15510525","Pixel15540525","Pixel15510527","Pixel15540527","Pixel15570526","Pixel15630528","Pixel15660528","Pixel15630529","Pixel15660527","Pixel15600526","Pixel15600528","Pixel15600529","Pixel15480527","Pixel15480528","Pixel15510529"
"18-Aug-12",0,1.16786448,0,0.776113104,2.105032152,2.9880774,2.439093048,0,0,0,0.70582152,1.147313568,0,0,0.376114728,0.385607112,0,1.092650232,2.848667976,0.388973448,1.256646312,2.135305512,0,2.770515552,0,0.879701712,1.181585232,0,0,0,0,2.397565296,1.055571024,0.309547992,0,0,0
"19-Aug-12",0,0,0,3.01085472,2.06920356,0,0,3.239687568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20-Aug-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Aug-12",0,0,0,0,0,0,0,0.165513408,0,0,0,0,0,0,0,0,0.348906096,0.424072392,0,0,0,0.111676848,0.239193792,0.33215472,0,0,0,0,0.4975584,0.285382824,0,0,0,0,0.071034456,0,0
"22-Aug-12",0.032812848,0.035756712,0.074607192,0.131083344,0.056449776,0.264127176,0.184759584,0.383980536,0.014858688,0.089141424,0,0.024617592,0,0.054792744,0.02785716,0,0.179798832,0.129613176,0.051557304,0.050872056,0.02023056,0.143936016,0.284391288,0.165287928,0.023026536,0.063795048,0.144851496,0.01954428,0.012859872,0,0,0.055443,0.019090176,0.01957236,0.710266776,0.301593696,0.051386616
"23-Aug-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24-Aug-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Aug-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Aug-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27-Aug-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28-Aug-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29-Aug-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30-Aug-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31-Aug-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-Sep-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02-Sep-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151686456,0.135998208,0,0,0,0,0,0,0
"03-Sep-12",4.716533304,4.14169728,3.975208992,0,1.180912536,0.192764472,0,0,4.4730066,3.994628544,3.915551664,0.96996984,1.041915816,1.025015568,0.839213664,0.908451312,0,0,1.05721512,0,0.915298728,0,0,0,0,0,0,3.5173248,3.685656672,3.076556328,4.027947312,1.092510048,0.882586872,0.801198096,0,0,0.823324536
"04-Sep-12",0.012453432,0.243069,0,0,0,0,0,0,0,0,0,0.148143888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279108648,0.129525552,0.320791392,0.024396984,0,0.187480008,0.564929688,0,0,0
"05-Sep-12",0.148367784,0,0.01915704,0.145333896,0.345172752,0,0.150052656,0.354339576,0,0,0.0312888,0.312566472,0.917992104,0.91425876,0.341893368,0.85586196,0.326922696,0.327363024,0.337623048,0.848240112,0.33881652,0.846421032,0.364010088,0.363974952,0.33516816,0.335859312,0.327917544,0.16975164,0.244924056,0.197519184,0.2196186,0.332795064,0.348920568,0.387278256,0.329529624,0.330289776,0.853830288
"06-Sep-12",0,0,0,0.781091808,0.156996456,0,0.164634696,0.161165856,0,0,0,0.442253304,0,0,0,0,0.4107192,0.4112724,0.424162248,0,0.4256616,0,0.165564336,0.165548352,0.421078152,0.421946448,0.411969072,0,0,0,0,0.418096752,0.445271808,0.449636232,0,0,0
"07-Sep-12",1.484346528,1.474852584,1.47666996,2.244743952,1.607942112,2.203762656,2.113498632,2.422107864,5.502298584,1.45679928,1.518274608,1.094150568,1.112572872,1.404787488,1.130506656,1.216608336,1.487663448,1.738296216,1.62661188,1.241572824,1.121148072,1.272427704,2.006560392,1.984102416,1.236322128,1.490435592,1.939489248,2.283141744,2.2999068,1.665705096,1.349832048,1.230022608,1.202423664,0.964448064,1.224803472,1.265661744,1.255472832
"08-Sep-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09-Sep-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10-Sep-12",0,0,0.338132736,0,0,0,0,0,0.336994296,0.336132912,0,0,0,0,0,0,0,0,0,0,0,2.364474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11-Sep-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12-Sep-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13-Sep-12",4.235475192,4.33755756,1.06977108,1.637660808,0.42288444,0.362794776,2.655983808,4.927415016,0.276269112,0.334974504,2.276830128,1.696513296,3.443418144,9.426213024,2.053129968,2.946499224,6.011720184,4.645977264,3.0024966,2.675664792,3.109555728,5.68831836,7.786313304,4.47233784,3.95666064,3.727685808,1.51687128,0.85534188,2.534993472,1.151751456,1.533236688,1.262992056,1.741442976,1.26325812,13.71613884,16.44768048,9.532311912
"14-Sep-12",13.762372968,13.347746376,14.802842616,11.429294592,15.658171176,14.510268696,11.00900316,9.43191576,15.924558168,15.1477332,15.032010552,16.018527024,8.263250832,7.504698504,10.757183064,8.643263328,11.091075888,10.859757912,11.604533664,9.580914264,10.554614064,10.04803776,9.940856688,12.677823552,10.052284248,10.22763204,11.981016408,14.08828068,14.080840584,11.338923456,17.714203824,16.580340384,14.019704808,13.245293136,7.994083632,7.279186248,8.414500944
"15-Sep-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16-Sep-12",0.02658468,0,0,0,0.025175592,0,0,0,0,0,0,0.082905552,0.110881392,0.125564904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067209984,0.184801008,0.223197984,0,0,0
"17-Sep-12",0,0,0,0,0,0,0,0,0,0,0,0,0.18489252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18-Sep-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Sep-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20-Sep-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-12",0,0,0,7.816397664,21.827410704,0,25.847903256,5.12440896,0,0,0,6.980373864,11.482869384,3.653224824,11.952615744,17.586686616,3.99347376,12.67796088,7.368283512,16.513093464,14.874966144,12.558350088,5.18396616,24.165802008,6.318315264,10.17145728,9.639325608,0,0,0,0,7.982271912,10.800781488,3.855715512,2.668980888,2.702057352,6.734777928
"22-Sep-12",22.802175528,27.2339058,19.913575176,20.29966164,22.740946776,20.579380992,23.150253288,17.696907528,23.734190952,18.70035696,30.076718328,30.87325572,39.061597824,33.092305176,35.876057616,30.477822312,23.555640216,23.79826356,29.183744424,26.72488404,59.798292168,26.7802248,29.56802844,20.286884304,26.218337064,27.375700944,28.551764496,39.025351536,32.402832984,50.786190024,26.295567504,28.927794456,33.470097552,42.729706776,25.871028912,27.36879444,27.015389448
"23-Sep-12",0,0,0,3.970657464,3.87479568,0,3.738459696,5.060957184,0.044233536,0,0.047965272,3.3677802,2.124273408,3.735463848,1.144856832,2.1639372,4.754088168,4.262474664,2.848344144,3.23507952,2.504084952,3.645897744,4.826258904,4.32599616,3.996500376,3.0312792,3.36799944,0,0.032067624,0.010860384,0.045243192,3.8328942,2.743374648,0.93820176,4.558690656,3.937973856,3.390081888
"24-Sep-12",0,0,0,0,0,0,0,0,0,0,0,0,0.05526852,0.13140648,0.051548592,0,0,0,0,0,0,0,0,0,0,0,0,0.011896872,0.011167152,0.041484528,0.011028,0,0,0.05362968,0,0,0
"25-Sep-12",13.02775668,12.829936992,11.9437008,8.003887656,8.573573832,10.347283608,8.48247384,9.447539088,9.496659984,9.658559568,13.734196176,9.244493016,8.922065016,8.47462536,9.200206512,8.970386256,6.992344368,7.679871792,9.908576496,9.683952576,9.549191952,7.133507256,6.687245616,6.774615528,7.447562448,9.727877856,9.60733152,15.013761528,14.505277632,14.768985264,14.39847708,8.748159168,9.449690592,9.888376944,6.808341264,6.804982416,7.498673904
"26-Sep-12",17.9339118,17.312780856,17.814149376,11.082917688,11.448985584,17.505493632,11.23010016,8.61696696,19.42580508,18.107470032,17.0360856,11.748461712,12.382142544,12.374829768,12.245690352,12.249458304,12.7527852,12.151609896,11.053257456,11.35006284,11.919758328,13.081767072,11.898768432,12.14916516,12.432519432,11.14060164,10.712692728,16.735632408,17.668818,17.09835864,17.421698568,11.778647664,11.970921984,11.747184984,12.634170048,13.015105248,13.175919048
"27-Sep-12",1.542136248,1.039808136,1.310723208,0.649130304,0.921813984,0.754477416,0.830814336,0.714649512,1.443609504,1.151043984,1.325953872,1.355416584,1.490262696,1.218251736,1.041038184,0.740833632,0.559922352,0.587075688,0.97023072,0.565032408,0.748591848,0.822742128,0.70935408,0.595259928,1.806570048,0.764217408,0.939075528,1.123856928,1.867957056,1.063572144,1.457593464,1.236094152,1.047147,1.104778368,1.514642904,0.706164024,0.6870612
"28-Sep-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29-Sep-12",0.584687328,0.29754492,0.72283656,0,0.020111736,0,0,0,0.799643568,0.508812144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069136104,0,0,0,0,0
"30-Sep-12",0.128184264,0.933098592,1.208547672,0.521675664,2.70753372,1.97918808,1.541152416,2.260946808,1.668505848,2.028411816,0,0.448843728,4.51103748,4.16769684,0.693451848,8.803658712,5.32643796,5.99459052,2.369161968,3.026637912,2.664336552,4.025364528,2.497332384,2.057819184,8.4986844,3.907718544,7.1356194,0,0,0,0,1.651670328,0.308922936,0.593607816,5.741496552,7.368056064,4.518484008
"01-Oct-12",20.794346808,17.048923008,21.701025,13.633791456,14.800210464,20.082155232,12.8732586,11.370205872,25.189227096,23.014245984,15.454337592,12.80678988,9.462253344,7.923777576,10.839478968,8.859561672,10.080329424,10.473366024,11.245988856,9.45404004,10.343861112,9.386509176,11.417611608,12.229538448,8.894138568,10.590292464,12.430851456,15.122662056,17.331277368,15.273213384,19.288697712,15.175320624,12.229053504,11.470001232,9.98448228,8.786107776,9.138992784
"02-Oct-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03-Oct-12",1.31586804,0,0,0,0,8.32728624,0,0,0.882474744,6.40689396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.263969128,1.078239,1.635285432,1.286912256,0,0,0,0,0,0
"04-Oct-12",6.713200104,4.639894368,5.510142096,10.55919456,8.261184456,5.627115,9.995457888,11.964677088,3.30424368,3.047715072,9.90759444,8.536969896,11.851049424,12.517739304,11.152753824,11.749247784,11.959649568,10.494991776,9.979843848,11.256474504,10.020724296,12.179563512,12.290106288,10.868079192,11.96405124,10.722138408,9.253405104,13.764222624,16.802607528,15.955079544,11.33041692,7.841319312,9.111773736,9.89990544,12.033698568,12.133543968,12.155944344
"05-Oct-12",13.079586984,14.768232816,13.159910208,11.39512824,14.239480008,11.936930184,12.604167936,12.4963746,19.403220168,15.190179336,13.34821416,12.034485336,7.028132904,5.503810992,10.5412116,9.630168192,10.672875888,12.470209128,12.570769776,10.442318928,12.187095168,8.578483344,10.911342144,10.727540016,10.7898438,11.119156848,13.008809568,10.868733648,12.667771344,11.57345724,14.617150776,13.53811884,11.860651008,10.11188436,7.360266216,6.680358408,7.239963768
"06-Oct-12",9.544614312,10.608255384,11.685622224,12.217048656,11.132536416,10.852689024,13.267739304,14.098098288,8.855914584,9.355743888,10.29999732,17.288605224,17.226852888,18.044659128,13.842897888,14.642962944,15.630194664,14.315830704,14.62320756,14.858675472,13.755779736,16.05277776,14.457488544,14.44723176,15.210990432,15.277321824,14.227990152,12.89326716,11.573397864,13.404491904,9.076317072,11.885131368,11.834303136,15.489345072,18.017254824,18.02120448,16.831968792
"07-Oct-12",5.891326896,5.47954488,7.735263336,14.673873432,13.386699192,10.2319386,13.033823496,11.81481456,8.65928508,9.267784584,4.758837456,11.308825488,15.992304336,16.987868784,11.995704888,13.539723864,10.41176748,11.27815176,11.22228528,11.406410688,10.797886848,11.821370592,10.624859328,12.21091032,11.421597,11.071084488,12.036674016,6.80691504,6.086996544,6.677682648,3.7113558,12.436295976,12.900293832,12.506678592,11.665294656,14.936418048,14.60978652
"08-Oct-12",24.261614808,31.461098664,19.937823768,27.181145664,27.55908108,37.0850544,28.463856696,24.28329564,15.994467264,24.574976928,25.62114144,22.179262152,21.747184752,23.277311328,20.010851376,21.411139008,28.356322296,25.038525576,24.652029984,24.756606096,21.435170184,27.088952064,23.039165496,29.119442928,26.67100524,26.858058936,23.717748648,15.842441088,12.859303944,14.425158984,20.403033264,23.521256448,20.313677784,18.299295912,28.375142088,24.089584344,21.897055152
"09-Oct-12",4.031238192,3.526399968,3.74674452,0,0.99515328,0.738762528,0,0,4.508330952,2.940259704,4.46785248,2.329806264,1.611032376,1.281287496,3.339393504,3.282791736,0,0,0,0.553641072,2.439231456,0.077548152,0,0,0,0,0,5.511297216,6.006824256,5.779184112,5.213802336,1.597467,3.431151144,4.148643144,0.124657512,0.144983496,1.37453628
"10-Oct-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11-Oct-12",0.0569028,0,0,0,0.017365584,4.508821248,0,2.265391944,3.899736648,4.736918088,0.039431856,0.045050448,2.02769976,2.210878728,1.606415568,1.65055632,0,0,0.117133896,1.522907328,0.08439672,1.623061008,0.051061536,0,0.130777968,0.064050984,0,0.693208656,0.910560792,5.086193568,0.21073032,0,0.147114048,0.728184792,1.228154352,1.740568584,1.917781944
"12-Oct-12",0.53950716,0.85958568,1.041352536,1.664079312,1.207485984,0.496515288,1.420644336,0.32155224,1.321491648,0.45255312,0.972153504,0.556289208,0.048228672,0.024952848,0,0.1049094,1.198250496,1.082865624,0.561886944,0.022118088,0.702599424,0,1.56954504,1.509719784,0.526565232,0.664945272,0.948733536,0.921982344,0.342309936,0.345781344,0.478637112,0.799904376,0.567671784,0.142796496,0.013869408,0.05512044,0.061736184
"13-Oct-12",0.346140912,0.455460048,0.199681608,0.024115176,0.120108456,0,0,0.023964384,0.024261912,0.060046368,0.558065112,0.197581296,0.627182808,0.41636316,0.244474032,0.194305944,0.036291816,0,0,0,0,0,0.023298096,0,0,0,0.085112952,1.109849904,0.92237064,1.460170896,0.569391768,0.212074704,0.252663408,0.522246216,0,0,0.161864952
"14-Oct-12",2.578118568,2.385545424,2.622661656,0.83570712,0.791681616,1.571797896,0.91911168,0.639466608,2.275573608,1.961475144,2.623177896,0.875959944,0.424396896,0.30554064,0.557568096,0.488508048,0.662826384,0.87174108,0.904600824,0.598688448,0.93034092,0.532929672,0.681994512,0.718033608,0.6455946,0.655928088,0.908605728,2.294814888,2.523281688,2.792633064,2.186107464,0.904359072,1.025953704,0.691744872,0.648423504,0.184546128,0.24139308
"15-Oct-12",3.525763032,3.640107024,4.640373576,2.830735272,3.433492536,3.696635832,2.392266144,0.913375224,2.98646628,4.113500472,3.376747728,2.586314328,2.258298216,3.137933136,2.2910058,2.171638368,1.941165624,1.81644612,2.731109256,1.935404784,2.588351376,3.443243616,1.627207152,1.657552968,1.467338208,2.063539632,2.49176376,3.883644096,3.064919832,3.24315012,3.462197544,2.962013472,2.34416592,2.260876536,1.292771016,7.769054184,2.419569792
"16-Oct-12",0.090297408,0.159829656,0.1451436,0,0,0,0,0,0.088980432,0.042783048,0.412688664,0.058743696,0,0,0.065267088,0,0,0,0,0,0,0,0,0,0,0,0,0.135148392,0.194377704,0.407184936,0.288553416,0,0.047489016,0.101033784,0,0,0
"17-Oct-12",8.45899272,7.167633528,6.108356952,2.549220624,3.743383176,5.045700792,3.123754632,1.975557624,4.645501248,5.205065856,8.237146848,3.914594304,1.088090928,2.163786288,2.52861768,1.729608168,4.134177456,2.623649592,3.229918608,1.789096536,2.322156072,1.981293264,2.856476616,2.24612064,3.317466264,2.809615728,3.524737704,9.897742512,11.093389032,11.082035064,9.592788936,4.24539864,4.724200128,5.766376008,5.857050408,4.723189104,2.200734984
"18-Oct-12",20.131037232,18.958006392,20.694125184,17.117218488,13.752111912,20.170403472,15.647336472,17.711175432,23.7007656,21.534210216,18.122483256,11.412885192,13.25205804,12.546408168,12.777945048,13.412620056,12.797939304,14.145047664,12.541196832,13.197144984,12.901435368,13.16965056,15.837574488,16.489384176,12.396736632,12.8678856,13.3417554,16.405692096,16.006254672,14.829587448,19.839682104,11.916428088,10.391434896,9.384977112,10.470012192,11.083947648,12.718547352
"19-Oct-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20-Oct-12",7.859904528,12.056891448,7.396654848,5.323623408,8.273522616,8.107704888,7.184559336,15.861020568,7.888220784,7.358155488,10.727922672,12.102474696,5.977370016,6.323176872,10.958801496,8.65664148,15.305694576,15.02521992,13.445730696,12.292274952,11.835993288,8.079111816,11.653302672,10.751783616,10.815432792,14.79446268,11.931712392,8.948143248,8.860492224,7.723768464,10.238420952,11.937362184,12.625166424,12.629446512,7.153522968,5.241230616,7.252731096
"21-Oct-12",3.919104696,3.041652552,6.53474592,4.922565576,4.91574204,5.126320128,4.67360616,1.011285696,3.108279336,5.519050608,2.971523352,3.472691784,5.425513752,10.600976952,3.245885976,3.616735344,2.040243912,1.309496808,2.944175544,2.059195704,2.452549152,4.116093288,1.939553448,2.29109628,3.086491224,1.765034256,3.58560132,2.804892888,3.392525544,3.442521576,3.555802344,3.205984704,3.202089792,3.598071096,5.345237736,4.690730448,4.875536088
"22-Oct-12",0,0,0,1.09318776,1.742331336,4.368795264,1.743061608,1.733278152,0.795462816,0.795481584,0.653079192,0.63742608,0,0.985956792,0.992861688,1.631365656,0.634873464,0.63502416,0.638120904,0,0,1.632014928,1.742321664,1.743152808,0.638134896,0.638206056,0.634957104,0,0.652691904,0,0,0.63440532,0,0,2.864256624,3.850793112,1.631263728
"23-Oct-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24-Oct-12",16.850787168,20.65226268,22.371578688,24.046154016,22.866650112,20.2377534,22.048225872,18.584062104,22.261459344,19.93841028,18.184202664,22.941990864,22.38160944,23.857428072,20.98060512,23.424538128,20.323556904,22.427767752,22.771852968,25.852423656,28.0271988,25.752242088,19.300623888,21.852753648,21.524125104,22.341496464,23.699459544,17.484383592,16.091427336,14.564035896,17.25804948,24.23598576,24.807400704,16.040688504,23.693977824,23.976908688,24.064807896
"25-Oct-12",9.248184432,8.503846416,8.897233488,6.561651696,9.330864432,10.39398408,7.643695584,9.90954708,11.56953336,10.861202712,11.033128032,6.96342444,4.3895892,5.3940096,3.073726056,2.977098576,6.681711672,5.872984896,6.506531232,4.927078488,3.836764464,5.981903664,9.090893976,5.952343584,4.783821336,4.70647788,6.740243208,8.202047832,8.161981344,6.63900948,9.236571552,6.833043336,4.648470648,3.35412384,5.014083624,7.37697816,5.892923352
"26-Oct-12",0.444470232,0.619014768,0.447366792,0.549840192,0.099102336,1.086592824,0.237295704,0.65977152,1.632852672,1.465459584,1.205943168,0.730552992,2.33634012,2.62689864,2.401920864,2.75758176,2.21082348,0.96371064,0.845766936,1.34591808,1.41316716,1.211718048,0.404819328,1.366860144,2.973892272,1.954924296,0.21639936,2.821687464,0.474968664,4.443038112,0.347561784,0.239563752,0.960756,1.869787584,2.36073,0.666692736,2.314958448
"27-Oct-12",0.628947528,2.253335064,1.946016144,1.611892272,1.376183424,2.273851464,1.62338556,0.096515736,3.372253056,1.946512152,0.879357312,0.360563592,1.750431768,1.571129328,0.219883224,0.185388048,0.022401168,0.485461368,0.477886896,0.112557048,0.207872928,0.048374808,0.113496864,0.12063312,0,0.051867816,1.261771824,1.977159624,0.221582304,2.067477288,0.124281864,1.05282516,0.117540456,0.096010512,0.010884216,0.040112544,0.130254792
"28-Oct-12",0,0,0.077339904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29-Oct-12",0,0,0.018307032,0,0,0.034817976,0,0,0,0.024155424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30-Oct-12",0.645683256,0.60299196,0.536898936,0,0,0.36072264,0,0,0.620347464,0.532670664,0.0999642,0,0,0,0.781845432,0,0,0,0,0,0,0,0,0,0,0,0,0.169381872,0.585862896,0.145145352,0.62870748,0.11631072,0,0,0,0,0
"31-Oct-12",0,0,0,0,0,0,0.014561664,0.012143808,0,0,0,0,0,0,0,0,0.04831692,0,0,0,0,0,0.05731452,0,0,0,0.01374312,0,0,0,0,0,0,0,0,0,0
"01-Nov-12",0,0,0,0,0,0,0,0,0,0,0,0,0.861216552,0.606722016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02-Nov-12",0,0,0.025047144,0.042732024,0.067458384,0.214622664,0.349984536,1.022854776,0.088771296,0,0,0.027886272,1.177101912,1.176681336,0.017536008,0.04660272,0.062568864,0.011859936,0.013310112,0.134420952,0.012144072,0.102520536,0.26825628,0.028710048,0.137953368,0.157124664,0.3257166,0,0,0,0,0.05923272,0.037450368,0.036567096,0.506479704,0.273761136,0.221029032
"03-Nov-12",40.28923416,34.40174388,57.094385136,3.068047296,5.536891944,201.353828424,13.516726968,9.059278248,48.619085304,49.231235496,31.832459448,20.960412024,6.208570728,10.530506376,13.808479776,7.11362028,8.81733156,10.573584792,19.997975352,13.651777272,18.662352552,8.98371864,9.80244612,13.439642424,10.13198376,15.054953088,15.801024912,18.815049648,19.493977536,7.917252312,34.30430316,6.653584248,15.367205136,15.820262424,9.675020448,11.717586984,8.394375096
"04-Nov-12",0,0,0,30.503365512,25.980162624,0,18.473909856,20.8430214,0,0,0,10.788205152,9.784665576,7.23997236,9.371604672,10.86018276,13.528236864,16.127584944,11.669905896,10.631755104,11.070252648,8.00618292,14.83415508,15.367697232,11.613118176,12.872979648,17.348918448,0,0,0.095717976,0,24.503096592,12.794873712,8.407134528,11.20895004,9.544838184,7.88871504
"05-Nov-12",1.316289792,0.162079704,1.607418528,2.009209512,0.46219776,1.669431216,0.51301392,1.582526208,3.840043176,2.616626328,0.633422424,0.207485088,0,0,0,0,2.268547464,1.876654752,0.593609424,0.228563832,0.106719504,0.192761232,1.044273288,0.735139272,1.476590304,1.284541728,0.63115164,0,0,0,0.331170384,0.446503704,0,0,0.474689352,0.698041632,0
"06-Nov-12",7.728956928,7.401713136,7.442587848,5.950776816,5.800573104,7.26161028,5.886659856,5.026761168,8.604668136,6.367024896,7.15678524,5.298732528,4.42249452,3.231247176,4.87389636,5.29766964,4.805631984,5.40772248,5.279694552,5.230420224,4.929143784,4.82061588,5.10738624,5.530514352,4.460635896,4.8927852,5.637742992,6.545868168,6.725728512,6.552397008,7.111129752,5.626368288,5.170995,4.936915032,4.255869984,4.81654464,3.728248704
"07-Nov-12",2.59619076,1.209040128,2.461832472,2.111235024,1.392633864,1.731497352,2.055114624,7.2537396,4.769736888,2.615135184,1.201233648,0.991179144,1.83372528,2.010644496,1.104529296,1.697364264,7.294148688,4.99764168,1.090945776,1.389420648,0.921356856,6.258429768,5.984265816,4.643107296,4.858394976,4.95999204,1.129518888,1.229606328,1.784087424,0.721415832,1.419417672,1.041802248,1.036653312,1.027136472,5.443464864,13.90693188,4.558444608
"08-Nov-12",4.615957608,13.256881704,3.668220528,14.42103624,5.613915672,15.263933664,10.01133084,8.746044864,3.656185632,5.512337208,6.563452008,4.701143496,3.211684584,3.557457816,3.59553588,3.611432424,7.136059296,9.264536616,8.356445784,6.734642736,4.02672744,3.615808368,6.184107552,11.046750072,5.81998872,7.675736184,4.2769668,5.811480768,2.144757456,3.059318304,5.035499808,9.731856096,3.981650232,3.528129456,9.716390856,19.217867376,5.6434536
"09-Nov-12",2.456978928,1.967688912,1.737636912,0.116530752,1.4753598,0.70406784,1.263731904,0.113608632,1.860513744,0.76439712,2.47086936,3.724556928,3.253947984,4.10915028,3.340634472,3.85494876,1.583915592,0.028371888,2.625263928,2.820736704,3.87841164,4.17379224,0.1341678,0.135264528,3.744983904,2.2745574,1.202414904,3.598473432,3.245124936,2.188326,2.580842976,2.44026072,3.541881672,2.401538184,2.723952768,1.480214856,3.884305368
"10-Nov-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11-Nov-12",1.853647296,1.529076744,1.557675888,1.875849912,1.192162248,0.97664604,2.320389576,5.005398264,1.40565624,0.984368112,4.172683608,2.824421712,9.524170152,11.335690488,7.4714892,10.05871152,5.71015764,3.678924672,3.207948096,7.666191096,5.547232752,9.571211088,5.18345796,3.028640616,7.260606768,5.651175144,2.591221344,9.140268096,9.336625824,8.733228216,5.919009816,1.164125832,4.347605472,8.018973816,10.30180692,11.575239648,12.266139504
