"date","Pixel16530450","Pixel16530451","Pixel16500451","Pixel16500452","Pixel16590455","Pixel16650456","Pixel16620456","Pixel16620454","Pixel16650457","Pixel16650458","Pixel16590458","Pixel16620458","Pixel16620457","Pixel16470451","Pixel16470450","Pixel16470452","Pixel16590456","Pixel16500453","Pixel16470453","Pixel16530454","Pixel16530453","Pixel16530452","Pixel16440451","Pixel16440450","Pixel16500454","Pixel16500450","Pixel16470449","Pixel16500449","Pixel16500448","Pixel16560456","Pixel16560457","Pixel16590457","Pixel16530449","Pixel16470448","Pixel16470447","Pixel16440449","Pixel16560455","Pixel16590454","Pixel16560454","Pixel16530455","Pixel16560453","Pixel16560452","Pixel16590453","Pixel16590452","Pixel16620453","Pixel16560451"
"30-Jan-09",0.21201768,0,0,0,0.392426592,1.167542784,1.595485032,0.25398216,2.197419768,3.263692608,0.83970048,2.022750744,1.7001384,0.042373872,0,0,0.786361176,0.010397448,0,0.082818984,0.04606656,0,0,0,0.154627272,0.144999816,0,0.103456104,0.016280328,0.373451712,0.8410314,0.828670896,0.13919064,0,0,0,0.107238744,0.282417336,0.109785288,0.032041608,0.255932328,0.225468072,0.274103928,0.177858576,0.160400016,0.058750752
"31-Jan-09",1.159252968,0.549566112,0.11962848,1.244297232,0.028752,0,0,0,0,0,0.073201848,0,0,0.423177648,0.010201272,0.648308688,0.020810736,0.684014352,0.644460168,0.318070344,0.313462752,0.43044756,0.019066344,0,1.358833728,1.049646192,0.380741976,0.560175144,0.27176904,0.073125024,0.049857672,0.058715448,0.865249056,0.0941628,0,0.018538512,0.108643056,0,0.021105888,0.12132756,0,0,0,0,0.0317436,0.073370184
"01-Feb-09",7.808269512,8.524478664,7.409581656,9.647254224,9.567955248,10.034608848,10.223493576,10.232650992,10.406743536,10.7135868,10.599363336,10.208621256,10.146140088,8.607755904,9.924959424,9.436092864,10.023098232,10.031709912,9.219307416,9.972892296,9.229257336,9.99157476,8.746852392,9.019344816,10.558346976,7.194246768,10.899089808,9.752956872,9.378323088,9.931554072,10.496247768,10.150900848,8.229588744,10.418757672,10.407723432,7.987045536,9.802856688,8.802211056,9.388254408,10.901672592,9.257198088,9.449133408,9.557385216,10.121575344,10.151254176,10.108058448
"02-Feb-09",0.914793576,1.663380864,1.939910352,1.465920576,2.435962368,0.049643112,0.071566416,0.419660568,0,0,0,0,0.01016928,5.453047872,1.596902664,1.70545416,0.08133396,1.298598648,2.106572088,1.317871488,1.46060496,1.5231666,4.759308096,1.559396088,8.83256508,1.751581008,1.408576896,1.64669376,6.690105192,0.953235888,0.47977056,0,0.71330076,3.060066096,4.325708616,2.536996728,0.425310864,0.575360784,0.796185048,3.24295164,1.567839504,1.272573888,0.666241224,0.615785424,0.505428216,1.249912176
"03-Feb-09",0,0,0,0,0.101992296,0.133104504,0.072992352,0.14316924,0.168037704,0.222871464,0,0,0.159055632,0,0,0,0.062597184,0,0,0,0,0,0,0,0.014953392,0,0,0,0,0,0,0,0,0,0.3657558,0,0,0,0,0,0,0,0.010363752,0.01352076,0.062885256,0
"04-Feb-09",0,0,0,0,0,1.810068552,0.849464088,0,1.911186408,1.975576944,1.741834752,2.084094816,1.725523176,0,0,0,0.405946824,0,0,0,0,0,0,0,0,0,0,0,0,0.461907288,1.662377904,1.598263968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05-Feb-09",28.515028944,36.897817608,37.283486376,38.999685288,20.752577304,15.317766672,14.714039328,21.218264568,15.113170632,15.058154592,12.109776024,13.579845432,13.26578952,33.158995632,48.959415432,22.684988016,14.193460464,29.109927168,33.029768952,20.939929968,17.946935184,17.274619104,21.951975336,24.383585928,28.52512836,54.784469616,26.803956984,31.637269032,33.050107944,13.86108684,10.873798368,11.122669464,32.67102528,30.23522472,29.90829564,27.099749568,18.904739856,18.668259144,18.467944632,21.054697032,16.134019368,15.372279168,16.686168192,17.043654432,19.91762208,21.35998392
"06-Feb-09",4.762565376,6.9404676,5.834343912,10.1861508,5.645700576,1.5422076,1.993176888,3.75622344,5.07890868,5.039212704,0.833853912,0.8767518,1.017412128,11.15943432,12.090361128,7.433227296,5.919098136,10.00096536,13.176331032,9.78336024,6.70947432,4.943827992,14.021317008,24.294287688,21.364934928,11.465474376,12.456961152,12.06008004,13.120744224,6.647389416,3.271412016,2.177068584,4.773870696,16.518044472,7.722465984,15.986261856,17.913824568,25.299356472,18.719377032,19.855130184,6.141335256,12.080991264,32.341961856,12.503780376,3.84935796,7.440881256
"07-Feb-09",3.83057856,7.48339032,2.617137192,2.868795624,5.513462664,6.154896504,4.834381344,4.34832108,5.898920064,6.41299368,5.796619176,5.948661456,5.702101704,2.457322944,2.457616032,2.824642536,4.94825292,3.485715504,3.412693608,4.622292648,4.752922656,8.099332104,2.827106232,3.023344872,3.379874832,2.22471624,1.93742484,1.694759304,3.143636952,6.544104336,6.353022336,5.847510336,2.321186904,1.604062728,1.328748096,2.392891296,5.707195752,4.551186912,4.450745352,5.45403492,3.965983272,3.716479896,4.176655056,3.41637576,4.689213048,4.0833156
"08-Feb-09",0,0.010249896,0.031493112,0.0170466,0,0,0,0,0,0,0.053627976,0,0,0,0,0,0,0.017585952,0,0.015661488,0.019371912,0,0,0,0.01944936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09-Feb-09",1.755869688,1.38700068,1.42929768,0.712694352,0,0,0,0,0,0,0,0,0,1.697144856,0.335180064,0.349710384,0,0,0,0,0.11142516,0.766725456,1.634743992,0.323953896,0,1.993605672,0.293020584,2.161535208,3.437515848,0,0,0,1.171310832,0.402048864,0.188129664,1.385240088,0,0,0,0,0,1.565434272,0.01361448,1.841199168,0.063178944,1.438836696
"10-Feb-09",7.096620072,7.908563376,7.471726656,8.971966272,18.874790664,12.310940256,15.011395464,9.120723,18.568895808,25.520470608,25.003217688,25.428042408,19.5594678,6.172424544,6.304324152,6.431381472,22.36569072,9.882615576,6.739871976,17.556429864,13.106791008,10.235724456,5.630326512,5.765221248,10.723705536,7.07048964,6.555180792,6.287717352,8.167480224,24.474617952,23.129024496,22.968996048,8.542264224,7.533293016,12.318978312,5.627434008,22.266649248,15.42905904,18.246783264,22.833065976,14.388660912,10.39145208,12.949975488,10.63382148,8.140389216,7.46810604
"11-Feb-09",23.69590044,26.35789776,23.363901624,22.541127216,27.955513008,44.156970984,42.358760832,33.320494656,41.386877064,36.02574348,33.306467064,34.011514656,39.917578704,22.070740704,22.529085168,23.119963656,33.250070568,22.201334952,22.97873496,20.939309112,24.111036312,26.627374656,23.379664416,22.787657256,22.419319152,22.988837232,22.353944784,21.567300792,22.931766984,30.375520704,34.461473472,34.311347016,22.603676328,21.54417516,22.514697072,21.949320312,23.314258584,26.146594056,23.50934028,20.754631512,25.4077692,27.989788056,27.312254904,28.718221656,32.669969568,29.047119144
"12-Feb-09",12.621504312,17.990092272,13.193572992,15.792905328,26.42829036,35.200083744,34.455645552,25.159309392,37.646967888,39.220181472,36.791765208,38.12489604,36.562276848,11.153562072,8.716676472,13.090762128,33.532588008,16.663978104,13.480337616,22.213428504,21.930936816,20.664834024,10.306247232,8.790849936,16.667402736,9.743858808,6.622323264,7.575915096,7.246183632,32.934714312,35.017836576,36.0138216,9.29248596,6.622030728,6.293179752,7.426103352,27.267479904,24.342009552,23.997427944,24.283993728,24.295752528,24.174499512,24.736413,24.474635136,24.947733888,20.124451152
"13-Feb-09",0.439947048,0.023313504,0,0,0.734534472,0.290731464,0.481123128,0.167067552,0.25689672,0.152062584,1.661642424,0.349406064,0.74351844,0,0.063873024,0,1.145947968,0.068297616,0,0.121100112,0.030740184,0.027671712,0,0,0.100959696,0.249992232,0.122813664,0.37375104,0.178855896,0.764149632,1.152626496,1.526773632,0.510464688,0.017152488,0,0,0.230952432,0.239504832,0.353982552,0.436259688,0.216081072,0.103504488,0.043608576,0.023897424,0.052422624,0.062021208
"14-Feb-09",2.955356424,2.506323336,1.104311664,2.056689792,0,0.068326848,0.013210272,0,0.066376464,0.254278296,0.0591582,0.21427236,0.070323624,6.02152776,2.58639408,1.390736016,0.087299304,0.5122836,1.121203152,0.136111584,0.144163368,0.747010056,2.5483278,0.561845856,0.204667056,2.543191008,1.295590272,2.73195792,1.623524136,0.088507656,0.232590096,0.190549704,0.590962296,1.782301608,2.861060856,1.755076824,0.890932296,0,0.113600112,1.093874832,0.122831136,0.739184808,0.449877624,0.445106808,0.324892296,1.27598136
"15-Feb-09",6.348105672,8.847817176,5.205264696,5.768228184,6.424128048,7.630431888,8.238161808,5.169828048,10.22577024,11.94046212,8.75800752,10.06565952,8.814031368,3.150225888,2.279160432,5.22210288,8.115692856,6.009468552,7.35497976,5.70382368,5.254661328,8.303547624,4.484090568,3.30391752,8.330087904,2.018902128,1.380787152,1.55366796,1.941805776,6.903267144,9.386979816,11.733208176,6.075920832,1.531446408,1.3729308,2.376591504,7.556375736,5.425381416,6.952878,5.624740728,7.053875688,5.369645832,5.69318676,5.996716608,6.54377532,5.16357816
"16-Feb-09",3.860185512,5.85782076,4.00854564,4.129499328,9.008944992,14.344180584,11.568240168,8.505454296,11.5876236,11.020043856,10.336152072,11.041123872,10.107332472,4.403235192,3.466025592,2.886767856,9.507174264,3.96098184,1.4751834,6.09534288,6.019062288,6.091387512,2.572398672,3.080989128,2.640653016,4.706343408,2.83439148,3.63781428,1.709558304,8.81067396,10.16110896,9.826170456,2.89474548,1.973139336,1.226026032,2.565880536,8.346683976,7.599711648,7.089338064,7.389392856,6.657731304,7.240265616,6.940207248,6.731574288,7.175479176,6.668801304
"17-Feb-09",0,0,0,0,0,2.565584424,0.769939368,0.118720368,2.599006536,2.28102816,0.032003016,0.65097972,0.368403768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035333904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18-Feb-09",19.442291736,18.285242568,17.94735432,18.5939784,12.224111088,14.308503624,15.065916528,10.057943352,14.660270688,12.057244776,11.243313792,12.13179732,11.553290616,17.90091276,19.533575544,19.27338552,13.943019384,19.469205384,20.41682052,20.403731352,20.356428624,19.339269168,18.39974928,21.45921564,17.86691808,18.154028904,19.427534592,19.5925212,22.32776928,17.24471568,12.199420464,12.542605872,19.538168904,23.514866352,28.059239376,19.906188,16.537835592,12.40734672,19.468678944,16.179768552,18.714770784,19.13831376,12.78008508,19.048497672,12.725482464,18.328223712
"19-Feb-09",8.807262888,7.581001992,6.178259616,4.512344592,15.755654808,22.662197112,20.399984832,17.861279016,21.675623424,22.613482464,17.609107008,20.210111616,20.450161464,6.998914008,9.998137944,3.986586216,17.121090888,3.300726408,2.775456,4.2944988,4.486281048,6.096221208,5.522446272,8.768661264,5.148057456,8.965892304,12.047963616,7.051913736,5.974022616,14.035215864,17.07232332,17.309782512,9.02433444,4.2509526,3.415998096,7.442899704,9.745599024,14.873708736,6.21637416,7.6742406,7.25502204,7.074477192,15.121798032,8.073416952,15.956977848,8.57678748
"20-Feb-09",7.52887272,0,0,9.690793272,18.006905088,3.044893392,13.330505856,15.451499472,15.012378216,15.24942828,8.586949824,15.09897852,14.735064984,0,10.561068528,6.490862856,13.411933416,0.25198908,0.207812928,7.810428144,0.151292616,9.757771968,0,0,6.964279896,21.746500968,0,0,2.136009168,7.52145552,11.514770496,14.964427464,0,0,0,0,17.737442496,9.361317168,9.223565352,15.5579238,0.127064304,11.467879776,0.047026512,14.816340912,0,0
"21-Feb-09",6.52828788,15.203932296,19.022774208,10.597020144,30.999298104,21.000077256,19.943176752,19.621487616,22.269292824,28.410573,21.154111872,25.888961784,29.652886392,7.85283852,17.224094856,8.49955344,18.291894432,10.574285736,6.934709064,9.969553464,9.847662456,11.45154048,7.806562176,6.41729736,14.137204176,14.620152,3.836200824,4.72209084,1.560765792,17.310180192,17.84888364,26.059999464,4.35468792,2.835286968,2.3415066,5.701627848,22.93018056,17.001620304,13.13887596,14.58320904,12.315952776,8.737477536,15.3811884,12.235801224,12.414582264,11.591478816
"22-Feb-09",13.77929592,14.199934968,15.633112896,13.8619566,6.208718064,3.194018832,3.737592816,8.458518504,1.357215648,1.328181528,2.383707408,1.8565008,1.120144584,16.073813448,13.653715608,13.085814,5.851625928,12.963435168,13.317719928,9.474172344,9.219845304,8.138118264,15.5479002,15.35547924,14.547410496,12.577744968,16.884341232,13.769140728,18.370309344,7.203845496,4.43123604,3.732699744,15.69107436,17.7796812,19.032753456,20.066036232,9.372969384,7.653878688,6.426572808,8.001407856,6.674220096,6.94287444,7.437979464,6.341325048,9.231295104,12.511981488
"23-Feb-09",28.75869084,27.11716176,24.864666936,24.009881976,28.694403648,30.595747944,31.223296176,26.480040552,30.406259544,31.332278256,34.04666232,32.857586856,32.166913032,24.775116912,21.319647792,24.67099572,30.509290704,24.772693632,25.094464296,24.396480552,25.052802096,26.882068632,22.116156576,21.221400264,24.130611408,23.089413648,20.047508232,21.687272064,20.795401104,26.41081524,29.305008888,31.840092648,20.431696416,17.85496044,15.389561184,18.572476392,26.821171752,28.078007688,26.992569912,27.418204296,26.488051416,28.167200088,27.307494168,39.484076496,28.015522968,27.898833264
"24-Feb-09",0,2.625614232,0.885566448,2.255107272,7.348884336,6.760253184,7.27161312,5.571469536,9.201921696,9.097471464,11.4009018,10.768595688,10.506528144,0,0,0.185132616,8.179004424,1.93046112,0.2369388,4.552244064,4.225290648,3.877015464,0,0,2.024384568,0,0,0,0,10.697390568,10.564830072,10.17424536,0,0,0,0,8.289834744,6.061748736,6.440251344,6.937565088,4.763732664,4.429928904,3.976726776,3.309463272,4.199751744,2.775923616
"25-Feb-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Feb-09",0.553853016,1.431040056,0.960730176,0.120598368,0,0,0,2.39396292,0,0.129031368,0.805811496,0.720101232,0,1.969286616,1.567333992,0.687765768,0.011117568,0.715505184,2.207379696,1.02973812,1.428818736,0.147693168,2.944669608,2.273558568,0.525655872,0.731769648,1.391775024,0.738711648,0.529197648,0.189571056,0.0589956,0.119216352,0.295246896,0.922979592,1.243483992,2.186057928,0.011712144,1.04952648,1.43357088,0.01771116,2.251458216,0.019516656,2.051497584,1.680154152,2.102333496,0.870258528
"27-Feb-09",8.353227144,8.401332384,6.884942304,7.817811024,10.398825648,18.071648592,16.460842608,9.679995768,19.469435688,21.556089888,20.993130672,21.284442912,18.856329912,6.18475128,6.0596652,6.173337216,16.07358312,8.507193792,6.175092456,10.359651096,9.718687536,9.059621568,5.712450744,5.622175464,9.415245288,6.776237016,6.148407696,6.336911928,5.66264964,15.997883328,16.524155616,18.213794232,7.694693328,5.771815536,4.466253528,4.88207424,10.291591656,9.73180176,10.111621848,10.775856264,9.957287544,9.760329,9.655516872,9.716196288,9.846093888,9.341490984
"28-Feb-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-Mar-09",0.940165488,0,0.907225008,0,0.21497508,1.000998888,0.505123704,0.428094552,0.833451384,0.692403672,0.260566392,0.390525432,0.2611536,3.457062,4.57944096,0,0.275595072,0,0,0,0,0,4.8124956,6.720469944,0,3.969073536,5.650457016,1.793622672,1.357826736,0,0,0.152819208,0.098508792,5.701301328,2.658001008,7.765568016,0,0.194514888,0,0,0,0.246505344,0.202203456,0.454557048,0.40882932,0.240321192
"02-Mar-09",17.170735368,17.589190008,17.238088128,20.947651872,15.18559884,14.906094072,17.741370672,16.897038456,14.315032488,14.1247902,16.27345992,16.21509648,17.523203376,24.42898464,14.300757408,36.45501996,21.906439296,25.125157368,30.585951816,17.482064712,18.808772568,19.421635152,30.374593728,26.483931552,30.4208994,15.935430048,11.865763656,12.753016944,15.47556924,8.249228232,20.013123024,15.465268128,17.127200592,11.215967424,17.400622848,20.40694284,10.339280616,17.150217528,13.287391656,17.743506432,13.104894168,15.097376352,16.786942008,13.59107352,16.246253016,14.87294484
"03-Mar-09",16.20813132,14.178292752,13.549989216,12.779890536,23.342127792,11.642831328,11.792710296,16.496937264,8.562975168,8.61445284,6.69159936,8.550748584,7.25002956,7.23680592,13.243708128,3.755617608,12.795332904,7.667821176,3.37700952,15.557291496,14.350914,11.605031496,3.479201664,4.785029064,7.489625208,13.943445672,14.773308288,16.014212616,16.662983904,14.021803368,11.086245768,10.275815952,17.395462992,15.64545108,16.26341916,10.388797056,19.359360696,18.81556176,16.830508224,12.273628224,14.641056072,13.847587104,15.953089704,15.008985048,15.809091576,15.33928728
"04-Mar-09",6.627943752,7.512530568,4.84442676,5.04236484,12.244174008,16.325021256,18.66906024,11.55543852,17.187850008,17.625773904,15.694680696,20.119501584,19.885178088,4.429809456,4.142717592,5.501549352,16.600939752,5.282958264,4.572016944,7.172178984,7.472343216,8.21986128,4.119321936,5.424445872,4.789597392,7.77531552,6.305797584,5.044233792,3.779912352,14.330891136,16.675098888,19.322018616,5.026110288,4.768284912,4.890295752,6.48666072,11.792342664,11.266694064,11.303254368,8.6964984,10.652803656,10.822960128,10.002319344,10.19841384,9.702677256,8.577716592
"05-Mar-09",10.10204316,10.43391036,13.087851048,12.876020904,11.256322152,18.023859504,20.244179256,13.390195368,16.22007036,6.774471768,31.353037824,6.54071688,17.159006592,13.744720464,9.65637804,15.36157752,9.038115264,10.42323732,10.070993904,13.140724176,15.738581664,13.458828456,12.719897736,8.790854928,10.537457952,8.829154728,8.250311136,10.154702424,12.848655216,26.004684456,11.217006672,10.155126576,9.707332128,11.256611832,11.50132512,6.502122408,28.316923152,12.062586312,8.546223168,12.949225896,22.136446944,26.222883216,18.547471056,25.669979088,12.575665008,18.778201104
"06-Mar-09",6.463776816,14.303546904,7.65023304,9.751797432,20.055224424,12.495175848,13.843801968,16.30969476,14.703816888,15.355466376,14.760618216,14.72551488,14.485815528,4.89587868,2.28286224,6.430204152,13.704318528,8.080254072,6.226300488,17.834551344,11.161339752,10.479824064,3.928774248,1.192729632,8.843483448,3.792467952,1.421108904,2.172488976,0.970763136,13.837107192,14.429440488,14.270011416,5.2400862,0.490382592,0,0,20.048758512,16.530854712,12.243792048,18.02751876,12.2025504,11.382493968,15.683173656,11.38490724,15.786613944,10.004422176
"07-Mar-09",0,0,0,0,0,0.497941296,0.170730072,0,0.300149352,0.734600496,0.025610304,0.057364944,0.149417616,0,0,0,0.110273184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079186728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08-Mar-09",0,0,0,0,0,0.030381624,0,0,0.090354936,0.09668052,0,0.042816408,0.034893408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09-Mar-09",4.166146512,2.897243856,2.35616808,2.630233344,3.253774872,5.775381792,5.273024088,3.633933312,5.725773456,6.888820416,7.739227296,6.89865804,5.880166776,2.062660752,2.35471524,2.25740988,6.22145892,2.8446672,2.50318104,3.79736244,3.604830984,2.881377528,1.390022184,1.323294552,2.749254216,2.624876256,1.314844776,1.167431736,0.955506216,7.060567608,8.044705872,6.625228632,2.2519278,1.174557744,0.738590184,1.184804496,4.031405208,3.408573744,3.892824768,3.935014848,3.626918424,2.443731672,2.647476024,2.432922,3.533541072,2.426895072
"10-Mar-09",0.054802152,0.769141416,0.710304696,0.994137,1.752571296,2.368447416,2.337067728,1.573332672,2.146079232,1.983697944,1.38906132,1.843162368,1.841210784,0.696071232,0.39062556,1.261648704,3.015110856,1.111079064,1.174596096,1.558012776,1.02733488,1.122480336,0.628377024,0.283770984,1.878393,0.571913088,0.240344496,0.695144808,0.757087728,2.701909128,1.885203648,1.755583056,0.421037352,0.351149832,0.056827248,0.08204256,1.634326992,1.496661912,1.5304926,1.825820976,1.292523888,1.355513328,1.814494728,1.88942976,1.654185,1.130945304
"11-Mar-09",4.024922136,3.408073776,2.94762576,3.241439928,10.578832632,16.917905328,17.824057104,10.827840336,15.461800584,14.881168848,15.697198392,14.53251744,15.849459168,2.318288496,2.883806352,2.020751424,16.576651104,3.306432,2.173542384,4.802607888,4.285387152,3.698013792,2.198964168,2.25987036,3.718816632,3.190850616,2.91003996,3.077690712,2.405101416,15.024177072,14.979274752,17.272732248,3.835342536,2.399252232,1.577738472,2.260540536,9.161292312,9.923147688,8.396671056,6.821991216,5.718596928,4.366061928,8.183727984,5.857449528,9.14733768,4.122860664
"12-Mar-09",0.251295384,0.398605992,0.855000432,1.608818112,0,0.238092384,0,0.34391532,0.367475016,0.826587696,0.275082024,1.402112064,0.224701848,0.903157632,0.788861544,2.00610156,0,1.741490904,2.547058392,0.264218808,0.874480512,0.240383472,1.093248912,1.181079456,1.149539256,0.630438696,0.320136288,0,0.66198216,0,0,0,0,0,0.173482104,0.499816512,0,0,0,0.137473128,0.023142816,0.169554792,0.027645504,0.017297112,0.0318252,0
"13-Mar-09",19.974806784,10.977919584,11.515703208,9.132137784,7.599219552,12.264939312,10.46712684,6.52611636,14.442797184,15.913207056,13.387268544,14.309874048,13.673070432,13.515339384,23.742552288,10.72788048,9.6147666,7.34938716,7.4263122,5.448124056,6.563718792,9.649653912,14.574924936,26.309523576,6.08705592,20.83064748,27.235419264,27.196612368,20.161620144,8.64021564,10.932894936,11.872651584,25.369374264,23.152301784,23.774728776,27.971068392,6.41400504,7.241141088,6.479366544,5.53094316,6.105787032,9.39802908,7.051101912,8.776067016,9.149509896,10.26944304
"14-Mar-09",0.357815256,0.77181852,0.5005056,0.808437384,2.132678928,3.718010544,3.098771448,1.144499112,4.411842576,4.625479824,5.839641816,3.594460848,3.206235768,0.404213448,0.314808816,0.33193128,3.222718488,0.876562632,0.516011544,2.108119536,1.905173232,1.310276184,0.428108688,0.385475232,1.12720272,0.213198384,0.335864832,0.166034832,0.200054736,3.76876008,6.395003568,3.766819608,0.23542092,0.573479256,1.063092384,0.590123256,2.240754792,1.666606296,1.838503368,2.913851376,1.95110016,1.545871848,1.3744002,1.221090216,0.951892824,1.026065736
"15-Mar-09",1.992969096,3.284386752,1.419586128,1.68872076,12.353354928,8.18367792,8.05591536,9.30059124,5.277269136,4.929885504,12.484675896,10.509873384,6.956041584,0.73931868,0.447345216,0.885762072,5.710475928,1.680444528,0.645938688,9.509121168,3.567067272,2.533760904,0.921098208,0.462334296,2.638757952,0.82282644,0.260444856,0.629413608,0.570240264,4.615606416,7.742821464,6.319949616,1.60668504,0.1366104,0,0.182830776,3.88449024,4.9832604,4.72476732,3.37082256,4.562027688,4.615697976,5.001796248,4.628363736,8.923775208,4.001158464
"16-Mar-09",3.185523384,3.9462744,2.04398364,4.765247592,8.7335658,12.509827128,10.392311088,7.234946976,12.59828424,13.350640296,13.858171464,11.36974812,11.720842848,2.55094224,2.1231612,2.130884712,12.651994224,6.210762264,2.476837104,5.775530928,5.670223824,4.926267744,2.12384784,1.659746832,6.02657676,1.891105944,1.671235968,1.541516472,1.373746824,12.08186388,13.229794968,13.513453968,2.413561992,1.455551136,1.339736856,1.345141416,8.008566144,6.892262232,6.665554752,25.596133224,6.581593752,6.380559672,7.269994488,6.300382368,7.062885048,5.580773952
"17-Mar-09",0.012589872,0,0.024177024,0,0,0,0,0,0,0,0,0.106030248,0,0.029409312,0.11328072,0.38063484,0,0,0.029092776,0,0,0,0.75563184,0.043324896,0,0,0.017778072,0,0,0,0,0,0,0.018776664,0.018234768,0.017953128,0,0,0,0,0,0,0,0,0,0.018839784
"18-Mar-09",9.859583616,17.08109808,13.877690784,16.25751828,20.962809552,26.385366432,27.309124944,23.03954172,27.82453824,26.246077536,18.017759808,19.110593328,23.521453848,9.40295148,4.845340128,12.042853824,21.148199568,18.911188608,12.523972032,20.849123952,19.839381696,17.478547104,7.896393288,3.051322104,19.296070584,7.603639128,2.338809192,4.50506652,3.522339456,20.3898096,20.347769736,20.095433232,8.292304512,1.792590744,0.332310576,2.091354672,21.145939344,22.379570952,22.499310504,20.318973552,21.736078272,21.421445856,21.949686528,20.814929016,20.841801168,18.135518064
"19-Mar-09",14.256375792,32.864092824,16.822684776,18.49914408,22.315332408,30.965111736,28.446038256,23.602912896,30.24748992,22.460535048,21.853659144,23.550295824,22.327846536,11.48924016,6.455160864,14.983069896,21.345442776,15.345942024,13.157720088,19.64762592,21.390100488,21.537161352,12.303533088,8.043982032,14.17870044,8.537646528,4.881125088,6.591787584,6.747472296,19.132242672,21.847383504,22.7610054,9.959345352,5.470522632,7.657852656,5.146342272,19.20834876,20.739764208,20.531311512,18.45666648,23.642166144,26.76168252,22.458744048,30.262896528,25.289471616,28.011900912
"20-Mar-09",17.97845364,18.953930856,17.383646976,18.427578456,23.539106376,35.694368352,34.743101112,23.278358448,36.802359576,43.907506944,36.461033832,38.169553752,35.234238624,16.158137808,16.660439016,16.152863496,28.198536864,18.877880568,15.44921064,20.480409624,19.993277544,32.240964888,14.035730832,13.853034504,18.706463808,16.63474704,14.02568292,14.528122896,13.978621968,27.798674592,31.050521856,32.735856048,15.4923606,13.256783016,13.488106728,12.44343996,23.26163292,21.73532724,22.133482944,20.23842288,21.558578976,21.086771976,21.753396024,21.345660216,23.260302552,20.058706272
"21-Mar-09",1.576662888,2.247777528,1.245824304,1.025350032,2.278052856,5.035703664,4.439028024,2.359270512,5.102512848,4.973667744,3.169296024,2.757335184,3.510167592,0.743568696,0.631916112,0.938073096,3.083823312,1.050680184,1.749664488,2.464309584,1.98184776,1.832448192,1.498095192,0,1.66858668,0.916833144,0,1.1488662,0.033265248,2.319457224,2.473848048,2.266036224,1.826149632,0,0,0,2.426916192,2.794188024,3.488708136,1.987941744,2.688548688,2.041983792,2.969549784,2.610360144,3.50109636,2.307904416
"22-Mar-09",0.987962904,0.87894756,0.26399496,0.400555584,0.284406216,0.256204008,0.227650656,0.25407576,0,0,0,0,0,0.183850032,0.022308864,0.245433912,0.389326848,0.41462808,0.186540792,0.335048328,0.370989,4.48929156,0.153604104,0.072754248,0.22700748,0.091616136,0,0.0160626,0.038269392,0.410640576,0.016286496,0,0.131062728,0,0,0,0.405472968,0.238073352,0.356596272,0.404192712,0.393317976,0.317815248,0.10711956,0,0,1.12626216
"23-Mar-09",0.293951256,0.79142556,0.928152408,1.368244344,5.72377824,4.943708544,6.188557872,3.482855928,9.166299096,10.437924384,10.823274144,9.98824524,7.085536488,1.654765776,0.889086744,1.861209144,5.254351608,1.724699904,2.010834384,2.97307848,3.39159072,2.00957196,1.911524712,1.660335648,2.48593908,0.413936592,0.593101368,0.438354888,0.339369984,7.557844152,8.694874056,8.406809088,0.305484408,0.149911824,2.544317712,1.750236336,4.5236088,3.735052224,3.484586472,5.5057404,2.15710812,1.69843464,1.740579672,5.825690736,5.84229684,1.141763544
"24-Mar-09",1.386996384,1.756331736,1.022990664,0.929125344,1.647751992,3.439084416,3.14237916,2.394952656,3.05262672,1.618978152,2.36641968,3.309909936,2.974375608,0.295965336,0.5125296,0.47277444,2.36577612,1.11191244,0.226465992,2.25178152,2.143596048,1.713693024,0.591832368,0.436883832,0.8239434,0.732107472,0.39136956,0.7161174,0.517080456,1.93921728,2.67637092,3.0325116,1.3897596,0.437570616,0.342967752,0.285528552,1.714484808,1.64283192,1.633055088,1.16434032,1.978633224,1.82459664,2.187659376,0.74724036,1.28881092,1.990321584
