"date","Pixel16350457","Pixel16380457","Pixel16440453","Pixel16440454","Pixel16440455","Pixel16380456","Pixel16410456","Pixel16470453","Pixel16530454","Pixel16500454","Pixel16560456","Pixel16530455","Pixel16410457","Pixel16440457","Pixel16440458","Pixel16410458","Pixel16470454","Pixel16470455","Pixel16500455","Pixel16470458","Pixel16440459","Pixel16470456","Pixel16380458","Pixel16530458","Pixel16350458","Pixel16380459","Pixel16410459","Pixel16470457","Pixel16500457","Pixel16440456","Pixel16470462","Pixel16500456","Pixel16530456"
"05-Oct-12",13.453222272,8.588990448,1.752573432,2.705536176,4.037387616,7.26018048,6.918241728,2.543845656,3.428541552,4.346468568,5.43766308,4.942546608,8.47346448,9.85194612,12.309820176,10.204124448,2.989746816,5.163640032,6.042601344,14.183728704,13.762168416,10.18978716,10.14189576,9.370317216,14.294999592,12.982975968,12.502583016,11.986877928,12.577653408,7.318968768,19.437026016,10.214726688,7.632239352
"06-Oct-12",83.455055232,31.853067408,37.932509424,40.33292484,38.182379712,35.340780264,34.260526656,29.232290256,21.043622016,24.462229728,16.190613264,18.425642976,29.711359968,28.144446384,23.848471632,26.383286472,29.579438208,29.303961744,21.825014592,20.71681308,23.822253216,27.793421736,29.32799148,12.661372656,78.970018392,26.122773168,24.633393288,24.822206496,13.796909808,31.961897856,11.292051312,18.538099776,18.230029104
"07-Oct-12",12.594151488,9.213372936,13.69365264,11.219973576,10.66312908,8.539849512,9.33351588,20.545978536,25.70219136,23.972143656,23.525829792,25.651765824,10.986779448,12.369160656,15.89427852,13.699841016,20.549763672,18.107676024,23.565284736,18.672720912,15.392805576,15.154963008,11.249502192,24.934976568,16.287473208,13.690649976,14.511104112,15.381062496,23.849318496,11.391860952,18.425146584,21.809622288,21.610004424
"08-Oct-12",0.073290768,0,0,0,0,0,0,0.13735152,0.263943288,0.393785424,0.617551752,0.181787112,0,0,0,0,0.123647328,0,0.050746584,0,0,0,0,0.29330712,0.101616576,0.67809516,0,0,0,0,0.124510248,0,0.105062088
"09-Oct-12",2.400984408,2.065343328,3.467477568,3.534286032,4.074354888,2.207009016,2.833973952,3.14331972,2.746691472,3.104707368,2.495878632,3.396398664,2.1929832,2.11453968,2.242036512,1.993995672,3.594729072,4.47577644,4.23673332,2.789576592,2.104920912,3.689437512,1.74187428,5.795789832,1.639085952,1.393364304,1.878585408,2.662435056,3.665040144,3.302168736,2.0518638,3.657793176,3.914519544
"10-Oct-12",0.59319852,0.356009064,1.45500924,1.103601792,0.167224752,0.69965436,0.16377456,1.410077256,0.437099256,0.512014512,0.077468472,0.157492344,0.311735688,0.338781384,0.34188168,0.342050832,0.522365112,0.211022928,0.083005368,0.182253744,0.431742888,0.124779984,0.434714544,0.106693008,0.50070936,0.4149702,0.37373808,0.132895968,0.013470912,0.043008216,0.713542152,0.235627296,0.041747832
"11-Oct-12",0.04116888,0.018636456,0,0,0,0.015894048,0,0,0,0,0,0,0,0.013728648,0.011764032,0,0,0,0,0.011177064,0.010755216,0,0,0.053231232,0,0,0.01441416,0.012280656,0.013263816,0.012404808,0.035093544,0,0
"12-Oct-12",26.710089672,40.051102632,42.64977264,43.605772008,41.632329936,38.51082516,40.880739216,41.394066816,39.320981016,41.092763904,33.056387904,37.854143136,39.49237632,43.128376008,45.0415392,40.706093784,75.310850136,42.72369576,42.793172832,47.135942448,46.625295648,44.699804304,41.91545676,32.468656536,31.715655336,40.598859792,40.914419184,45.6236658,42.868855488,42.398434632,34.720109928,44.030004504,36.686559672
"13-Oct-12",0,0,6.392884248,6.06503748,4.646655672,0,1.159838232,5.979395616,0,4.79892504,0,0,0.700036968,0.463346736,0.382252152,0.645617496,5.615658408,4.349325288,1.706330712,0.100320456,0.323916408,1.801480464,3.680626272,0,0,11.685725208,0.6578688,0.230704056,0.045608184,0.969532992,0,1.036502208,0.034258152
"14-Oct-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15-Oct-12",1.61223096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51750208,0,0,0,0,0,0,0,0
"16-Oct-12",10.337137704,2.17575324,1.107495,2.718456576,0.979429896,2.369652624,2.390233224,0.791761536,0.108623016,0.398216616,0,0.014101896,1.409377272,1.11050124,0.775798032,1.796550936,0.608385048,0.260924616,0.355539456,0,0.436059336,0,2.489262528,0,10.512618552,2.609426016,1.17300528,0,0,0.978788592,0.046923768,0,0
"17-Oct-12",2.80081416,10.30133628,18.522866256,17.36057568,17.701861392,11.452307928,11.235737808,18.445039272,14.997013104,18.405333984,9.828022248,13.600108632,11.566934832,10.764078144,11.651043168,10.087213032,19.740324504,18.596790792,16.240944384,13.905434136,12.975521568,14.574666024,10.813113216,11.85154296,6.381335736,11.850685368,11.848620408,13.32176256,13.076146608,12.974348544,7.948765032,14.684117328,11.05501128
"18-Oct-12",0.670297944,3.474724896,7.115692368,6.042835224,4.660251984,4.92581856,2.653640808,8.101855512,6.285156,7.289244168,3.25628436,5.817647688,1.134581736,0.595651872,0.53455272,1.403421696,6.910150776,5.636929032,5.594971416,0.581823048,0.388080768,2.31576096,2.815239432,1.27684272,1.137775104,2.423892624,1.49659056,1.0884702,1.370180736,2.214903648,0.584944464,3.59276712,3.277936224
"19-Oct-12",3.897560832,1.995690816,8.410951128,7.708035696,6.009588,3.202232832,4.120265712,11.771338464,4.272812616,7.50372576,1.066967448,2.05127496,2.923776984,3.46542048,3.636826152,2.447464776,10.083651792,5.319610128,5.35174656,3.7750944,2.29725444,6.729813336,2.056477728,1.537000368,2.684750856,1.890072048,1.972045008,4.277405976,2.9647842,5.446916688,2.543420088,5.675253504,2.440906224
"20-Oct-12",28.08966636,14.68171692,5.930907,6.270294432,8.040619608,15.145643232,14.930281152,4.869642384,7.174432032,6.33152748,14.780583864,7.985144376,14.605517856,14.06163168,14.983353144,14.751505848,5.875895256,8.29407192,7.224470616,15.47699976,14.882705208,16.616774088,14.494438656,16.859034072,28.560004224,15.963408,15.23001336,15.51548052,17.164063464,13.6351962,12.633792408,15.17006064,14.249399184
"21-Oct-12",9.115686168,2.751131424,1.75431204,1.623260568,1.486329936,2.343981576,2.05333596,1.32249204,2.470975752,2.029661712,3.99581052,2.564836968,2.422143288,3.00920856,2.766859536,2.357541024,1.418680608,1.785205176,2.130491136,3.565806264,2.637486216,3.388347744,3.1670748,3.614737272,8.293082712,3.143511048,2.709691632,3.985108128,3.575213664,3.338047032,6.199773072,4.2335862,4.304198016
"22-Oct-12",0,1.243006368,1.063804608,2.141149704,1.811412504,2.451354144,2.087459928,8.27997636,1.963269528,1.460377512,0.678521184,2.632727448,0.954611952,1.094298264,0.436841376,0.638716896,1.0602252,0.896069256,1.75050492,0.162608832,0.161838,1.359458496,1.435808664,0.083924784,0,0.223908384,0.168573936,0.439301088,2.011199352,1.78317636,0.075768456,0.204900432,1.327371864
"23-Oct-12",1.123912536,3.698285928,5.138189088,4.703295,3.673820616,3.997583976,3.477359544,4.18506252,4.261051296,5.097360144,1.298350464,3.733005168,3.820857888,4.009714728,3.905373216,5.43538212,4.87872756,4.215816744,3.750203496,3.987618336,3.840687624,3.666673776,4.319833512,0.5236254,1.07128992,4.978739976,3.220766904,4.420291536,4.539292224,3.710446704,0.26476152,2.725785624,1.977183576
"24-Oct-12",43.702777872,25.467930792,46.757863992,44.408014296,43.806756024,31.549035072,37.706173896,49.51210212,43.718828208,46.54497528,36.994897848,41.224262232,28.011231432,29.03804112,27.775843632,23.654747496,42.316143024,42.739974984,44.554123872,25.632871632,29.47578336,36.415137288,24.78515052,27.996342648,53.455656048,23.764170168,25.57764816,30.633135792,32.751700392,36.303500184,28.292813304,38.071031568,37.389215472
"25-Oct-12",31.65466404,20.126986032,3.538735272,5.615901936,6.288839568,15.547615536,9.578721288,2.751245136,2.275997568,2.911538952,3.089176656,2.048390496,16.95659352,15.783755784,16.777001376,21.69125604,6.88445592,6.609493008,2.72858316,18.7323618,14.902932648,8.718413112,21.844259256,12.565349568,27.478829376,22.435608384,19.512764448,12.808081632,9.383210424,11.059832808,12.744419568,5.878683696,3.917067648
"26-Oct-12",0,0.844648008,0,0,0,0,0.021684432,0,0,0,0.424664328,0.560174928,0.61438068,0.505745832,0.564420336,0.579313776,0,0,0,0.364122,0.358594392,0,0,0.051893304,0,0,0.156264624,0.439026432,0.013494048,0,0.871843008,0,0.186717456
"27-Oct-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28-Oct-12",2.128308168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.267437688,0,0,0,0,0,0,0,0
"29-Oct-12",7.427679072,7.731460344,2.130222024,3.34274304,4.504412424,4.126056792,4.906378992,2.431526016,5.666016336,5.97076536,18.288893232,9.56382108,9.431540976,16.115351208,11.353857984,11.055275208,3.839342592,5.79804324,9.150208008,12.561501504,12.796018128,7.308144096,16.57529496,26.608675008,16.942884912,14.487723816,11.366460792,11.181630144,17.651490216,5.993749728,10.063241952,12.0079608,36.717885024
"30-Oct-12",1.44422676,0.136770576,0.461291904,0.53003088,0.440090904,0.50308956,0.551719968,0.371722848,0.05712648,0.224298624,0.362649816,0.066655488,0.357898056,0.122829408,0.197262456,0.189002976,0.30174144,0.444268368,0.042050928,0.12483144,0.118355688,0.219042264,0.221774016,0.028034736,1.087494312,0.20285016,0.175215336,0.117299568,0.017725104,0.200746368,0.167683272,0.041469072,0
"31-Oct-12",1.681797792,1.831406064,1.111916448,0.918261144,1.341741,1.994589504,1.516896312,1.1606682,2.293454112,1.391432592,2.549021064,2.347905288,1.721149392,2.45941884,2.468830536,2.512071144,1.198994184,1.294433256,2.181426816,2.444519352,2.556940368,2.492153232,1.783333728,2.575785216,1.10084232,1.878893664,2.5913844,2.43939204,2.524805184,2.422236792,2.813951784,2.596908336,2.73660528
"01-Nov-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358442088,0,0,0.271574256,0
"02-Nov-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038013864,0,0,0,0,0,0,0,0,0,0,0,0,0.744317208,0.013217112
"03-Nov-12",0.649659624,0.413429352,0.780245136,0.674844672,0.515711064,0.9432132,0.985523784,1.364557752,4.7801274,3.55794204,6.146531592,2.605925208,0.627810144,1.450696176,1.045406064,0.945033336,1.267163784,1.368539472,2.48234904,1.950657432,0.705537024,3.627190224,0.53300316,6.980193624,0.830915808,0.71183556,0.451569864,3.29121816,4.068985104,1.534190472,0.043094976,6.794301504,7.66683984
"04-Nov-12",2.079998376,0.031177392,0.047053896,0.017124408,0.091202136,0,0.03942996,0.01014156,0,0,0,0,0,0.166253256,0.120366888,0,0.04005456,0.052710576,0,0.287121768,0.036597792,0.412060752,0,0.192950496,1.05335328,0.225358416,0.199063416,0.36947808,0.027870312,0.40439652,0.543740232,0.057344688,0
"05-Nov-12",0,2.574321264,0.386405424,0.541819152,0.560146728,0.460919376,0.430676352,0.760059528,0.674858184,1.011948024,2.036751144,1.416883608,1.536118992,1.035121416,1.201506792,0.37394844,0.448354248,0.569521752,0.300679248,0.731973048,0.800409696,0.625638792,1.208976648,0.91793088,0.022678824,0.45586104,0.791902008,0.655163136,0.917455848,0.299524104,2.234976936,0.347175024,1.481749344
"06-Nov-12",6.473197464,2.682076704,0.210375072,0.06684276,0.399323424,2.668131888,1.249706904,0.09695052,0.096671928,0.04050084,0.21403092,0.025313928,1.427177136,0.83258592,1.046189088,1.128109752,0.032392464,0.078363912,0.028605936,1.455745152,0.909876912,0.174613176,2.801306952,0.989510256,7.530174504,1.309801248,1.275232944,0.612095208,1.35438,0.339831456,2.284413624,0.138305424,0.263219088
"07-Nov-12",7.5949452,4.003709088,2.14544052,2.226233304,2.70265656,6.368948232,5.202205896,2.14377468,2.889482256,2.763487632,5.959532976,3.535511616,4.001835096,4.930769568,4.7811606,4.512368928,2.44424808,3.306918024,3.3022188,4.99047912,4.929262512,5.06494152,3.093285432,4.375344864,5.91142488,2.37776076,3.960046296,5.002139568,4.9741956,3.958671576,2.408475096,4.74815904,5.192701944
"08-Nov-12",3.26818944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.268004648,0,0,0,0,0,0,0,0
"09-Nov-12",0.255653568,0,0.23268144,0.59988972,0.06714984,0.046706016,0.060865152,0.182991912,0,0,0,0,0,0,0,0,0,0.202404528,0,0.139442616,0.130150488,0,0,0.18637224,0.060275232,0,0.054387528,0,0,0,0.277532688,0.082618776,0
"10-Nov-12",13.992620952,6.490525968,2.859424344,2.65481364,4.232074152,5.95867788,5.991918336,3.916200768,8.355464448,6.15987612,9.194169768,9.005628336,7.087375392,6.002934696,3.829071168,4.067910792,5.366648904,6.408853776,6.568695552,3.812056656,4.040791152,7.21525812,5.575236432,2.726538072,13.613292216,3.659370312,3.973868256,6.004886616,5.586811776,7.091508144,7.677198888,7.12367892,7.476659064
"11-Nov-12",30.739211088,13.827795984,2.789390616,3.060142272,3.672651888,9.490609656,10.536478032,1.821545712,0.670256952,1.28019708,1.735256736,1.908743808,14.783759592,13.381017216,14.301720144,16.827750216,2.023718304,2.928246624,2.450836296,11.878420104,15.763754376,6.98810004,15.898840416,9.862916712,33.467522616,17.450464728,18.074542512,11.156998872,8.134734384,7.948826544,8.487917664,5.376474384,3.560797344
"12-Nov-12",19.500899784,13.206521976,20.39750004,21.108469968,18.9879756,28.652501112,15.237102984,18.458968152,11.321365368,14.91249276,5.294133432,11.500800144,11.897966616,11.040738336,7.254306072,10.489276176,20.640864384,17.969331264,13.935686592,7.24100088,8.1559968,11.10318876,12.413357736,4.19870352,22.862656128,12.157864104,8.591124048,7.685087448,6.511593816,13.822666176,2.079284736,8.875636344,6.607626912
"13-Nov-12",1.031172672,1.90779252,0.154140672,0.029058336,0,0.034402944,0.045820848,1.994753832,2.724187728,4.526005632,1.17754116,1.59307212,0.987236736,0.223447752,0.314874432,1.201382328,0.231368448,0.08782728,0.698739048,0.262925808,0.174838968,0.060830304,0.894773928,0.294115464,2.036395488,0.653569392,0.452304744,0.219302328,0.632374128,0.142144272,0.5071566,1.054916928,1.646751336
"14-Nov-12",3.844833264,0.859516824,1.529094984,1.459106856,1.321334832,1.87177116,2.605434168,0.414884592,1.621194192,0.806816424,1.384814064,1.550732736,0.482875368,0.754627248,0.241735896,0.327484368,0.132906864,1.083600192,1.027796568,0.2599908,0.242188824,0.806385312,0.991785144,0.437526144,3.2493714,1.813251432,0,0.471861096,0.845682528,1.678015176,0.893300328,2.662058112,0.864760008
"15-Nov-12",0.186104688,0.472669248,0.976241736,0.764928096,0.74087424,0.510194328,2.174902272,0.396989688,1.15681788,0.384560592,1.930861464,4.953410976,1.413635544,0,0,1.498424928,0.757743888,1.043007456,1.166044776,2.090554296,1.186552128,1.819037328,0.442246416,0.898839264,0.427376208,4.878270864,4.219585776,1.290895248,0.942072192,2.208589368,2.061990552,2.029213776,2.07701952
"16-Nov-12",12.944785584,11.602057464,5.30089152,5.29573704,5.731681104,7.171641816,6.645513288,5.64857448,6.616183512,7.938961752,12.867932808,9.174069648,11.606539968,9.16669392,10.581238752,10.920965184,6.497174976,7.093298424,7.92826296,9.725516088,9.339519024,8.81239056,10.740107064,11.216227056,14.09870196,9.13346172,11.887750632,9.840074304,10.634916552,7.588289016,11.295649056,9.781644336,11.012989992
"17-Nov-12",3.44780052,1.793929152,0,1.232855112,1.551775752,1.947373872,2.28135144,0,0,0,3.348986856,1.933868952,2.094505728,2.322924432,1.749896592,1.802082192,1.350549096,1.82543796,2.098788144,2.205380568,2.091868224,2.984610384,1.17946296,1.566311352,3.47542584,1.335178536,1.996216896,2.51486688,2.495372424,2.926263384,3.03178812,3.53916192,2.849261832
"18-Nov-12",0.819013512,0.070697256,0,0,0,0,0,0,0,0,0,0,0.014877096,0.081186336,0.215517168,0.074335944,0,0,0,0.042189,0,0,0.124711728,0,0.373345848,0,0,0.0357618,0.106879848,0,0.105678144,0.050396016,0
"19-Nov-12",13.742756376,23.539458264,20.250205992,21.439697736,27.380501736,23.208324912,24.884136192,19.382449152,18.99600648,21.218916888,16.1462946,19.955667984,23.694239616,24.28532124,25.016369808,26.483473776,21.231096264,26.25609684,23.016958248,24.304361352,23.941718112,30.26788044,26.462762832,18.549832824,18.216829776,23.832884784,24.091681488,22.78769016,28.390774728,25.482888216,8.156808624,25.897261608,20.065006248
"20-Nov-12",6.546112776,2.321311536,8.955611952,8.180796864,5.15576328,2.89228428,0.928200072,9.427162896,2.95956624,5.778260712,0.912727296,4.99905468,0.58260288,0.236666712,0.103059216,0.141482304,8.060925,3.459371208,4.259160168,0,0.138074496,0.713980752,0.957245256,0,6.760316136,0.731361648,0.298087944,0.176386248,0.010209648,0.52421616,1.514341776,1.804931232,0.358360704
"21-Nov-12",14.776741512,3.77684676,3.455649024,1.363820232,1.085784216,3.629680032,2.076516504,5.160650976,3.857910264,4.068144672,2.342145864,3.793380264,2.189105088,2.889750312,3.348353136,2.6315022,3.722053176,1.55985456,4.439404248,4.482472296,3.787941816,3.123324744,3.096610656,3.739948872,12.254847048,3.471853848,3.471275208,4.2209394,4.575068592,1.996255704,2.584178208,3.767613168,2.864362488
"22-Nov-12",2.755659888,1.26782244,3.568164816,5.627836344,5.415459744,2.144053104,2.954087544,1.835959728,0.894004416,2.027224848,0.27458916,0.770336232,2.112291984,1.430832528,0.845397768,1.5131448,2.814533112,4.576271664,1.937950728,0.316605696,0.26726328,1.943933136,1.606589736,0,3.09774936,1.120004928,0.808577208,0.556800168,0.206892312,3.006990552,0.603276648,0.706129608,0.309712656
"23-Nov-12",5.098745952,4.156556736,1.582047336,1.609144992,2.161764096,3.707744832,4.216521984,1.44386244,1.682378064,1.634274792,4.282536144,2.696246976,4.67371344,3.967816464,4.224039312,4.704024912,1.504805976,2.050462416,2.028323472,4.659431208,4.125297912,4.05610836,4.50075996,4.190881848,4.113660696,4.437126864,4.086831816,4.570450536,4.670374992,3.382195104,3.71727132,4.286687496,4.39910496
"24-Nov-12",5.134132512,6.47528172,8.840344896,10.897569168,8.74536108,7.140103344,6.070499904,12.033708576,9.734961024,11.628415344,6.561889896,8.268789768,5.794964784,6.255347016,5.009880072,4.937820552,11.930813304,9.934746984,9.644808048,5.467167384,4.784728296,7.08675312,7.168795824,7.799760096,3.032678952,6.089531424,4.68162168,7.274077176,7.125617976,7.046564352,5.433279264,7.194710256,6.715682736
"25-Nov-12",4.03541244,6.974674704,4.411846512,2.314871904,4.18331016,4.65759624,5.729011776,3.434037912,5.319154512,4.316385984,13.191073896,4.843994736,6.57630228,7.258402344,8.131198176,7.732692,2.919703968,3.650617728,5.190122376,8.101356264,10.264602888,4.761809712,6.929356104,7.786789656,4.63384044,8.575940616,9.451070304,6.477183576,6.28941036,4.564414848,14.543416512,5.685188064,11.17345548
"26-Nov-12",14.042368416,15.196795464,6.634808784,7.732538232,9.811717272,13.569183816,14.614284048,7.086243144,10.128042696,7.524163488,15.308798784,11.873856792,17.221508496,16.830124848,15.811235904,16.862344272,7.385529048,9.160775904,9.724660632,16.185410496,14.7832446,14.940711024,14.477306832,18.204897888,12.966672432,13.562381736,15.368748672,17.03319312,16.459635264,14.854973328,14.211799632,14.29595376,15.05515908
"27-Nov-12",0.1851732,0.24880392,0,0,0.018118056,0.131583288,0.268900248,0,0.049552656,0.037366032,0.100122096,0.273454056,0.372415752,0.192889872,0.350902848,0.192594696,0.010818384,0.024757944,0.16434324,0.34325784,0.391278912,0.064687584,0.182143824,0.205639632,0.069167928,0.183563232,0.250318896,0.083335488,0.08682612,0.234595224,1.002635928,0.069467832,0.050831376
"28-Nov-12",0,0,0,0,1.736035656,0,0.98155644,0,0,0.246163416,1.272129168,0,0,0,0,1.172438352,0.436536672,0.716871672,1.64338572,0,0,2.828415864,0,0,0,0,0,0,1.032510096,0,1.618334952,0,0
"29-Nov-12",0.211592256,5.595268968,0.376175568,0.033540768,0.252752256,10.801677,9.414288288,5.315875776,0.077192976,1.137120192,0.072290568,0.048317784,16.828242312,11.626549968,4.391363016,16.201596744,97.349430096,0.507254448,1.153580448,6.935755488,4.273417704,0.18034968,6.096461544,2.13194508,0.216505464,0.551697888,35.739561072,0.894763032,0.506773272,9.283940784,0.557271696,0.84369144,0.124788552
"30-Nov-12",7.15338492,18.529040328,20.243156424,27.811886784,15.776751984,19.635798456,15.716301432,19.275675768,15.482256888,16.620424752,6.179535624,12.641610144,11.35174512,8.818097592,7.641118536,7.888281576,18.418139928,15.67050504,11.468693016,6.283434384,3.600106368,7.81349016,30.393233304,3.766503096,7.43771196,30.437224392,7.673179872,6.488826504,4.36434924,11.850339168,0.257921112,6.22234296,6.961385976
"01-Dec-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02-Dec-12",44.277030936,11.392895232,17.12600184,19.72033452,17.07959604,13.695174696,16.983952056,10.507245552,3.880256304,6.438476808,5.107285032,3.497285496,13.284660816,14.923886784,10.786535736,8.927606112,10.944841872,12.70829916,5.406077016,9.373307712,9.140901096,17.71198224,9.62462496,5.699941632,37.812415128,8.738074776,8.042271144,9.934105392,6.764968872,24.743562696,5.713316568,6.832057704,4.854634872
"03-Dec-12",5.887116192,0.106256976,0.058887312,0.07422072,0.495421272,0.044355288,0.56889612,0.078063336,0.738806784,0.8337426,0.985590936,0.912300384,1.219077144,1.612820856,1.760656704,1.541485008,0.149555712,0.886546512,1.022632512,1.867205688,1.21890708,1.361757696,0.383763528,1.299757728,3.7779318,0.44525904,1.035827904,1.620821544,1.521526344,1.448308824,0.467138304,1.410900864,1.173653208
"04-Dec-12",11.150123112,2.536117848,1.289730456,1.516387056,1.856205408,2.070466344,2.658285504,2.482788384,1.427205384,2.146006992,0.589779576,0.666154632,2.723120928,2.270151984,1.14544656,2.551084752,2.147959104,1.157159952,1.093672968,0.1420872,0.23180316,1.392111,2.974445352,1.56564672,13.91065836,2.664326904,1.274448048,0.249819672,0.78959736,2.528461752,0.682287192,0.689179608,0.499589328
"05-Dec-12",32.551763544,8.856088392,5.698245048,5.792282592,5.677009824,8.043624408,8.121769656,4.951088184,4.884293328,5.231568576,8.230020768,5.458606848,8.897889384,9.706764936,10.915935528,10.540250304,5.384939784,6.313346376,5.890585896,10.735379208,11.235516072,9.287276736,10.494943152,9.077959296,43.075149528,12.246095184,12.12676764,10.235663664,10.230458736,8.571047544,21.399654864,9.018474336,8.648134944
"06-Dec-12",3.22715556,2.685719304,1.771983672,2.716116792,2.514529104,2.31677592,2.209699104,2.448478104,1.949558256,2.75343096,3.180617448,2.55856848,2.415813792,1.9001838,2.909219736,2.505933888,2.6807202,2.30355888,2.86634016,4.023663648,3.67513812,2.344292712,2.697698424,4.8323958,2.465611344,2.379620424,2.559265488,2.160267768,3.423925272,2.011582008,3.368073816,2.636671176,2.870240976
"07-Dec-12",0.67155156,3.289061664,3.755449176,4.304709072,4.177255872,3.034541496,3.83130312,4.705143576,5.390231616,5.652007344,3.146055936,5.390992272,3.133195632,3.46448028,1.841777616,2.197537056,4.619974848,4.927708272,4.921345344,1.63539612,1.38814356,4.275596016,2.236853064,1.640237856,0.706679112,2.48888004,2.027060856,3.794193144,2.619521856,3.732043152,0.804411552,3.704751144,3.625813368
"08-Dec-12",12.687595368,14.895728592,10.753221984,9.96865512,16.876673688,16.425593376,17.353760712,11.165503968,13.174866192,10.57567548,10.82437992,9.981866592,17.753279688,16.180083264,13.224945552,18.33031368,10.028922552,15.107475768,7.704828504,11.041642416,15.826819896,16.924356936,15.168836112,9.121740816,10.432290312,21.740099424,18.419869416,13.725956448,8.279961336,18.123466008,3.798307296,13.806085104,11.45678472
"09-Dec-12",9.430387248,4.786309008,12.923739912,3.835059288,3.646652352,4.212280872,5.58109116,12.76722192,8.072654496,5.853166584,12.035483832,8.912011392,5.746778016,7.984281768,8.615782488,5.851882704,4.692031512,4.606443288,6.702265272,10.185826776,8.992606392,6.746855016,6.65067672,11.318437104,9.239559888,5.960256816,7.929315816,9.31801056,10.303204536,6.12190032,10.92145872,9.434982072,10.567230456
"10-Dec-12",21.210840216,6.930695064,0,6.26460744,4.899087672,6.997877592,7.948878768,0,3.1839738,3.857404584,5.32345032,3.99875592,7.467305664,8.137365096,7.419523704,7.205228808,4.500586872,4.652153856,4.518809088,7.43248344,7.894608744,9.657484536,6.213414432,7.158485424,19.184596536,5.938521984,7.585001712,7.50226236,7.682461032,8.889084576,10.368021,7.974801768,6.350126976
"11-Dec-12",0.090799056,0.740103912,1.014344832,0.70245048,0.961907928,7.040090568,0.628127712,0.931427928,3.431008824,1.60674084,3.828163512,5.298531168,2.187204312,2.657751384,1.31033304,1.212162936,0.748358928,0.77547,1.825918608,1.379838288,0.9364998,1.70516592,1.330855512,3.781783464,0.03737892,2.272077624,0.826837056,1.895655336,1.880323824,1.134650136,1.862912544,3.228011736,5.893081776
"12-Dec-12",35.966680536,10.287234312,7.1484282,7.736897712,8.319885504,11.595576528,11.03078412,5.761794816,2.646911496,3.018948192,2.242997832,2.879590272,7.659986256,6.427624224,6.679959288,7.183175328,6.223011744,5.654841192,3.662392248,6.669919248,6.326751,6.4840722,9.717349296,4.408191552,27.315742488,9.3202014,6.811825992,5.802758208,5.266513824,8.306435112,7.985378976,4.4246496,2.99873508
"13-Dec-12",83.002098072,26.585203176,18.937853328,20.498588568,21.159682272,29.594870568,28.974606504,19.613556864,20.095212936,20.853634368,33.842986104,20.288094528,26.01312732,21.919804584,25.129591944,25.583561904,20.77830792,22.601443296,21.269076336,20.141750328,17.27400684,42.346195224,24.406145088,17.23344468,60.19602012,20.486901288,18.877442832,23.249190336,19.423025616,27.288545616,11.648484696,28.328341488,37.419264792
"14-Dec-12",1.865099064,0,0,0,0,0,0,0,0,0,0.01063788,0,0,0,0,0,0,0,0,0,0.111744168,0,0,0.75712644,1.548282792,0.090903672,0,0,0,0,2.189992368,0,0
"15-Dec-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16-Dec-12",0,1.272610536,6.017179008,3.434295048,2.226547128,3.556899192,1.029484656,3.409585824,1.840847424,2.395911624,0,2.532206664,0,0,0,0,2.946513528,2.258647272,0.911624808,0,0,0.9608952,0.92294688,0,0,0.711350208,0.371963064,0,0,0.885525864,0,0.278545632,0
"17-Dec-12",27.732762336,21.394277568,18.348229416,22.63407612,22.72218132,21.78475428,21.353277672,19.62097692,20.346632472,24.553802496,16.05156756,20.616608616,20.403366576,20.338903416,20.196418752,19.2905202,22.28897952,23.612105376,23.092515,20.948397168,18.378390312,21.002756592,20.852849016,14.949375624,27.27484704,17.828536032,16.113852024,20.358155256,18.601241112,21.43591548,7.377255672,23.313488952,19.817203056
"18-Dec-12",1.021853232,0.41525736,0.167765592,0.443199456,0.259592712,0.247993632,0.407284992,0.26237232,0.409195296,0.347593896,1.084537536,0.581242296,0.534594072,0.615283944,0.752469336,0.642112872,0.304344048,0.196908624,0.362251368,0.958850472,1.079781096,0.360083232,0.514926768,0.880398456,1.843681632,0.512380104,0.848389056,0.7430976,0.746189064,0.568012152,2.254183896,0.5974698,0.750445872
