"date","Pixel15540521","Pixel15570522","Pixel15570521","Pixel15600520","Pixel15630520","Pixel15630519","Pixel15660518","Pixel15630518","Pixel15600519","Pixel15570519","Pixel15600518","Pixel15570518","Pixel15540518","Pixel15540519","Pixel15570520","Pixel15540520"
"09-Jan-12",4.74401628,0.719412264,5.408673408,4.450385928,1.912897656,1.30792236,1.855538784,0.802725792,2.407771656,2.783940912,2.982506088,4.43695272,3.284463288,2.8791216,3.403181424,3.556987872
"10-Jan-12",0.92461476,0.99290076,0.92937156,0.872762112,1.014731712,1.014294336,0.853816776,0.910342104,0.969353112,1.115946744,0.889799064,0.955331136,0.761171856,0.909225768,1.039454424,0.977459808
"11-Jan-12",3.451666464,5.103505248,4.828679328,2.136814536,0.231243456,0,0.244140384,0.275683992,0,0,0,0,0,0,3.914393304,4.005933528
"12-Jan-12",5.413771752,6.246870528,5.80687236,6.14444088,8.696470488,12.248315328,12.664405344,13.446244248,11.199962856,10.87362528,11.062502136,11.405887848,11.79779292,10.979221344,5.7362634,6.74726772
"13-Jan-12",24.944581032,28.053511608,25.25737668,24.494951256,22.948462488,23.180362704,18.80266428,20.6168046,22.195615776,21.174176208,20.519117832,22.12442208,23.26932336,22.066663752,24.677023896,24.985974312
"14-Jan-12",39.725481024,38.7025938,40.94231988,39.562551504,40.628276832,39.322912224,42.65968896,41.63845824,40.587026592,41.378591544,41.751708984,41.741349216,40.125589368,40.888112064,40.355352408,40.042373664
"15-Jan-12",0,0.024496872,0,0.15260028,0.362783664,0.077894472,0.054328224,0.02981508,0.299117256,0.897053904,0.752987976,1.01286096,1.288796064,0.89067168,0.113852688,0.031644216
"16-Jan-12",0.483119616,2.227874112,1.364153976,7.911296376,9.928303968,10.282002936,4.213312272,11.79446124,2.553362496,1.66050876,2.604612168,2.751592032,2.79696108,2.33358228,5.08455348,0.733633104
"17-Jan-12",2.50228716,1.64384688,1.901039064,9.007519488,47.512101168,17.654082288,19.892324928,15.998604288,6.47846532,3.546867024,6.576735744,2.65144836,5.231842512,6.801966912,3.421823136,7.43425728
"18-Jan-12",7.489660272,8.72857548,8.763752472,10.525820736,8.371535544,8.499856704,5.928613176,8.287637472,9.716908704,9.158776056,9.047028768,9.229955424,7.92361236,7.57194828,11.22649956,9.476200824
"19-Jan-12",21.433207512,19.789073472,19.03984308,19.47158004,15.072209352,16.834649568,19.251129624,17.764942656,18.27909564,21.645880224,18.996588696,21.58258152,24.970230096,24.010362624,20.767713552,23.999404896
"20-Jan-12",42.810997008,42.055412304,43.50108432,35.996752728,34.407377232,33.126671784,30.315971376,35.826745032,36.620492928,37.4546442,38.373541824,37.445477496,33.93500232,36.740098008,37.250887872,36.407423976
"21-Jan-12",0.244294944,0.28272348,0.29097012,0.706239,0.820981536,2.120951592,3.57766092,1.606319376,0.767065368,0.268666968,0.734489448,0.66211344,2.040959904,0.280146912,0.235124064,0.368129232
"22-Jan-12",2.019009936,2.463424632,3.031561008,4.01770092,7.279759872,8.73132492,12.309767256,9.51995016,6.750667344,4.37902056,5.838362208,3.180989016,3.065772768,3.899844648,3.156678552,5.981711976
"23-Jan-12",2.3689152,1.307695272,1.577143368,1.583887872,3.44530212,10.749506952,2.840845944,4.569697032,2.051941752,1.472898432,3.12910188,3.132825144,1.077760752,1.276843704,2.115851112,2.502342768
"24-Jan-12",3.285015456,2.225174016,3.307539576,5.18268156,5.422785408,4.372692,5.273925312,4.315693248,7.006901976,4.972587,3.660422448,3.372065664,2.744258712,5.156059752,3.49889052,5.094662184
"25-Jan-12",12.918497088,2.882773872,2.426918856,0.163442664,0.28629936,0,0,0,1.361917296,3.842686776,0.5820276,0.93639252,1.432349688,2.200218384,1.296364896,4.415628792
"26-Jan-12",34.828279488,32.616499896,31.92873,32.891183856,35.127545352,34.360373496,36.845858568,34.482931128,32.245691304,32.80812264,32.042281152,33.537068376,35.193964008,35.284875864,32.093713752,34.851582528
"27-Jan-12",1.792263336,2.27788764,1.18768404,2.531073336,3.711366168,2.664454224,2.152721472,2.192077512,3.158676624,1.784582376,1.639253664,0.962589024,0.93245736,1.4074308,1.700838816,1.966295952
"28-Jan-12",21.51303864,22.364336016,22.6270008,18.60003948,18.035795688,14.909387112,11.071357728,11.909713992,16.908871656,17.230077264,14.650421616,15.899313936,13.541210184,15.326921928,19.86633252,18.030059328
"29-Jan-12",0.359576016,0.123903168,0.143062704,0,0,0.273074688,0.21799668,0.659411208,0.980825376,2.315954088,2.223595272,3.89013828,8.427138816,4.767914064,0.496371432,2.43615156
"30-Jan-12",1.409536608,1.58867508,1.500827376,1.75138896,0.66349224,0.792230568,0.404219304,0.585660792,0.91208268,1.290992088,0.531814776,4.356339816,1.178656608,1.095963648,1.294201512,1.330347408
"31-Jan-12",15.510001656,16.199579712,15.595928184,13.841104032,14.654212464,14.502307896,17.145855912,13.149209976,12.857432832,13.113118176,12.792490488,12.4056816,11.811751848,11.697299472,13.822284216,13.911902904
"01-Feb-12",0,0,0,1.08750852,3.460722336,7.276701456,8.227304928,9.630862008,9.166081656,0.825120264,2.483850528,1.554452952,1.045765944,1.405838736,0.426217536,0.31341048
"02-Feb-12",13.195744512,13.359702576,11.68457364,8.342560536,7.773750552,5.366210472,2.038418424,2.889510864,4.966929312,7.131146184,2.436551208,3.563249952,4.323033936,9.799175976,9.423110256,12.310166352
"03-Feb-12",50.179533,48.394037256,46.709149368,50.697629928,56.05475808,52.426683432,50.446455,56.984144208,54.38292504,52.256011968,56.614030848,57.335083008,54.939159384,52.478067408,48.79003716,49.71704292
"04-Feb-12",17.844174384,21.348202224,21.104121216,18.942069048,21.65018892,18.838060848,19.267197144,15.89999772,14.576735976,15.65787936,11.601213456,10.986230136,11.675607912,13.478475096,18.000350472,14.81374884
"05-Feb-12",19.050071232,16.636683936,19.0883832,21.254671104,22.96746684,29.178271296,28.466491704,32.301478392,23.640057552,20.331441888,24.436986912,21.130398264,21.490716936,20.20755816,19.946471208,20.307091704
"06-Feb-12",3.343073496,2.452371768,3.740399472,7.047438384,16.553662776,8.494104624,10.546268472,7.168189296,6.120985512,4.208459976,4.761877656,5.252920752,5.158162248,4.027105104,6.395047176,6.364148856
"07-Feb-12",5.312013384,5.7261858,6.76863312,9.272088288,14.154473304,12.16412688,6.518093352,9.810961968,7.765263312,4.885593288,6.12539148,6.153676992,5.37083316,5.64721692,7.226994744,5.488640784
"08-Feb-12",0.952363008,0.928357344,0.718066824,0.440321856,0.44211384,0.734176488,1.658224944,1.066359936,0.441524184,0.637555536,0.574915632,0.681149088,1.116658776,0.704741784,0.524391432,0.735824976
"09-Feb-12",0.061034856,0.016636272,0.063331368,2.72676444,0.624680544,1.004230584,0.484492824,0.22763328,1.01939232,0.884600232,0,0.570733704,0.6052068,0,0,0.416906112
"10-Feb-12",4.668681264,6.16463328,5.723771088,6.865148304,7.687997112,6.453130248,8.402790792,4.244090784,4.10146416,2.923391808,2.959644552,2.974716792,2.912893824,3.519651528,4.855870128,5.154311664
"11-Feb-12",3.795249216,1.173506592,2.59037196,3.386352528,2.967152592,4.610655072,5.344209912,7.24087428,7.1641674,7.86143088,7.07769012,7.869852312,8.67008544,6.623130072,5.818971288,7.488193992
"12-Feb-12",3.393474696,3.1771506,2.843757384,8.372308008,7.079900976,7.80234576,9.636807912,12.34954692,8.228030928,5.653465392,10.644918672,6.89335512,5.289561504,5.208695064,3.608895432,6.242006064
"13-Feb-12",3.504343632,4.998923424,5.316338184,3.342680808,5.22687972,5.446198224,7.893431424,3.20289624,2.35293048,1.05613152,1.029252912,1.019476704,1.055637456,1.05663576,32.183698656,1.065897168
"14-Feb-12",28.124207496,30.045367248,26.8453188,29.814336768,20.540164944,20.97070884,17.079291336,25.359492312,25.999949448,28.66296672,25.322673792,22.398712632,33.54209232,25.50741864,32.271191592,31.460512152
"15-Feb-12",23.67661572,27.2970972,25.983218184,24.421288488,21.451764096,21.720405576,18.775247088,21.06592656,26.038146984,26.270379072,25.941295632,24.154452312,25.317134856,21.946005816,25.388814936,25.83150672
"16-Feb-12",6.361282824,4.492553112,4.458120696,3.831098208,2.429777736,1.66142196,0.276944448,2.069758584,1.716063552,3.810453768,3.428346984,6.155704728,3.8533734,4.006361256,5.99259996,7.077132936
"17-Feb-12",9.595526928,10.889624112,9.060272448,9.529796352,6.495716568,7.931272752,4.556876424,7.55736852,10.962080952,11.755594248,10.805559408,11.0585568,11.2742772,10.862966544,10.638746736,9.098919144
"18-Feb-12",16.92019128,14.343303672,16.383915432,15.860312472,14.919579504,16.342699536,16.523218632,16.949811456,18.657195576,21.131475456,19.27544832,21.85818528,23.310184488,22.69216776,19.408480176,20.714349744
"19-Feb-12",6.444151632,5.938241592,13.43146992,6.966758976,8.585733888,9.81071592,11.674592976,7.828393944,6.74247264,6.486077064,6.293537376,4.411717056,5.557389744,6.646238568,5.837751384,5.859092832
"20-Feb-12",1.872186192,3.005474568,3.610997208,4.935673368,1.820141136,0.987785328,0.730599168,0.83876028,2.229215928,2.364505656,2.316027216,2.412906288,2.464636632,1.29956424,2.7100752,1.599505488
"21-Feb-12",11.562462336,10.58532072,11.548859592,13.331367024,19.7548728,20.57023716,19.67449092,18.477381696,13.727015016,10.552306656,12.041235912,9.643628592,8.787893064,10.140911568,10.774806264,10.43183256
"22-Feb-12",4.396050096,2.518546872,4.191872832,5.536645896,7.614104736,11.378373384,16.117634304,13.958214288,7.453696488,6.608808528,9.725199216,8.290032144,7.762443792,7.016638752,5.221979856,5.805114984
"23-Feb-12",2.96551788,3.447392832,2.993228328,5.650826448,7.039181472,6.880388976,13.405058376,10.179425232,6.36076068,5.189956416,7.349923608,6.163297896,5.05877136,3.99298812,3.861097464,3.599847792
"24-Feb-12",0,0,0,0,0.993719376,1.738966752,0,0,0,0,0,0,0,0,0,0
"25-Feb-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Feb-12",9.065604696,8.008880856,8.755062816,11.124855288,7.869732144,7.918015488,6.035850768,9.05709528,12.27985524,13.448907864,12.122104176,12.97252608,13.383822432,11.969500776,12.033675672,9.594273816
"27-Feb-12",22.699625016,19.117484088,19.482743736,31.345198632,47.290300368,23.162863248,25.816297536,23.089522368,31.809485424,33.774733536,35.418133728,22.936343184,59.380142208,43.156754496,31.60900212,40.692667008
"28-Feb-12",34.584734928,22.884847632,34.968664176,38.12981988,35.76063252,43.79657364,46.725271224,50.139741888,48.59705544,48.915424344,53.10722352,47.068754208,44.155137072,42.537503232,43.968944544,41.536680216
"29-Feb-12",4.164335496,4.504515408,4.3130418,4.095297216,3.473149176,3.706339728,3.287827848,3.223510632,3.722069256,4.019299152,2.341585464,2.371040952,3.606691008,3.574300656,4.571586024,4.4059242
"01-Mar-12",0.119667288,0.275172,0.692883336,1.014390168,1.692539328,1.069640544,0.595748352,0.724466352,0.888528408,1.183017528,0.534985632,0.6351492,0.790223568,0.91511232,0.790499832,0.58184136
"02-Mar-12",3.5267862,3.81305052,5.141834016,3.577345128,4.076347584,4.415525088,4.401070464,3.710997096,4.285819176,4.12185072,4.581586728,4.424537304,4.360215072,4.392249216,4.04572428,5.25607896
"03-Mar-12",5.952249528,7.787706624,6.399265776,5.578941456,6.030362616,5.464393608,4.679455152,5.156421312,4.92245472,4.96965372,4.448183664,4.351782552,3.45384228,4.584028608,5.435096016,4.517180088
"04-Mar-12",1.163469216,1.439413464,1.245117096,1.590571056,0.47587188,0.956883888,0.4855434,0.371557176,1.43022144,1.5823626,1.412880768,1.577181096,1.563629328,1.714740504,1.917767472,2.146477632
"05-Mar-12",12.066256992,7.260946512,9.932989608,9.920597784,15.952839384,16.948984632,15.860798832,16.113643176,10.825710288,9.803754336,11.096665632,10.545058248,10.95867276,10.591318128,8.830648896,9.755297184
"06-Mar-12",0.096115992,0.110109696,0.100342416,0.03129996,0.297490344,0.173213784,1.167080184,3.174849264,0.268956288,1.11603444,1.527664296,0.624781128,1.440397656,0.589840416,0.133661304,0.186171216
"07-Mar-12",25.6601286,23.629719264,21.172289376,21.47940444,26.792796144,34.151461608,28.881308544,31.666468632,23.342495448,25.749615672,27.97536564,26.218059528,30.01657104,32.684949864,22.242193224,29.872973448
"08-Mar-12",19.891435152,25.765208256,28.27942944,39.615134232,33.636826512,34.069275864,30.96320628,31.633764264,36.2338686,28.363660824,32.714982024,24.602256768,19.90942668,24.041007048,34.085371968,26.906438832
"09-Mar-12",18.595903872,15.949265952,17.022334104,16.907877456,35.375172624,17.17678356,16.543036944,12.537252912,17.247193344,18.705159192,14.847692016,15.117801192,12.173656944,13.616593848,17.893651488,18.548827176
"10-Mar-12",8.134598496,5.45841372,4.991375328,6.392518032,4.696682088,4.200301056,30.160102848,6.317610024,3.459929112,2.952760752,6.219004872,2.283087912,3.249074928,5.61960804,6.81578064,11.264407392
"11-Mar-12",16.448671824,10.16905116,17.972921856,16.492036344,8.6032548,9.26493216,7.491723768,9.133344408,19.446072576,20.625679488,21.564067848,20.450556288,15.207726,15.050973408,21.281767848,20.240396976
"12-Mar-12",11.082976344,27.680102352,26.879576688,25.0110054,11.14734792,9.87343812,11.333867304,10.292048688,20.996267784,20.644151688,23.6214552,14.271573552,13.666286952,13.80370044,17.953535568,11.174805168
"13-Mar-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14-Mar-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15-Mar-12",5.513367168,6.700711728,8.044654368,15.916990752,16.444288728,17.726609232,16.265348904,16.409570208,10.629257448,7.954808952,8.912680872,7.836837528,7.163657424,11.566195968,13.322729592,11.477567184
"16-Mar-12",30.741107952,26.004730224,28.521740904,29.542147632,74.191555032,43.9189968,21.437670696,45.229645728,35.227380744,50.049013128,30.069863328,27.5837574,31.245715152,29.687647824,32.9215536,32.946584712
"17-Mar-12",7.48073172,14.9662242,15.7630062,17.64533328,27.57501984,17.66588688,26.513823504,31.834988592,15.389089104,13.055733192,19.847475528,10.617166032,12.2692752,12.61113168,12.08325864,8.46490932
"18-Mar-12",18.492663864,9.405946248,17.387280456,9.025061136,9.255933528,9.949454064,8.29179168,10.116655824,9.671239608,8.978884224,13.583177088,11.68971348,9.607720608,9.182275056,8.850703944,9.70578432
"19-Mar-12",4.816204896,7.212013728,10.677190296,16.746159552,14.327618112,11.469825264,12.747146136,12.776005272,32.458399776,4.25308584,39.52034856,4.001919144,2.936401608,3.07650732,12.297032832,7.613220696
"20-Mar-12",0,0,0,1.168951656,5.447181336,7.471771008,14.180886264,7.82202888,2.316831888,0.843377352,4.73280036,1.99489188,1.530310224,0.648787344,0.026926296,0.148448472
"21-Mar-12",4.349308128,3.899658312,4.1184504,7.035350568,5.226579312,4.224003192,5.496086592,4.007491704,4.910216688,4.18327152,2.276559408,3.74902188,2.446981968,5.021967528,4.222035168,4.89973248
"22-Mar-12",0,0.393421848,0,0,3.662678352,6.636853704,8.068935144,7.415812248,1.503383688,0,4.406329752,1.135320168,1.230888072,0,0,0
"23-Mar-12",16.985024928,17.739794256,18.206335536,18.484492776,35.876549712,31.715695392,23.0407548,23.313314448,17.225574024,15.3590598,17.029777056,14.751651768,14.136591912,14.685042864,16.81193304,16.113912096
"24-Mar-12",4.6711074,3.902785776,4.002744912,8.519215104,11.327535864,14.979769704,11.008071192,11.682100296,11.873662944,10.874592312,14.36540652,13.054826256,11.822153088,10.407742728,7.720089192,9.107550144
"25-Mar-12",7.629306072,6.45190572,6.20848776,6.121223688,9.37311816,10.76098752,14.880836952,11.651760576,10.641179328,6.973833552,8.224122768,6.36734748,5.933753016,7.93198656,5.7897048,7.881453048
"26-Mar-12",0.076472736,1.09365096,1.046154408,1.626239952,4.198617696,3.936118488,3.19403244,2.748505008,1.495119456,0.836443032,1.110992688,0.641131248,0,0,0.937377432,0.081520512
"27-Mar-12",12.72523356,9.813107736,12.393276216,10.75420332,20.039889336,21.331884384,13.200428016,13.55564832,13.540496352,17.504249088,12.698614608,13.29724932,15.556796544,18.433769712,14.462875848,12.656046864
"28-Mar-12",12.835385808,5.498134728,29.106854448,14.980688088,12.316849704,11.902773864,13.945168008,13.751646984,14.803918368,10.094303376,12.876455784,10.467191208,9.66207576,15.908163072,14.689322952,44.95191192
"29-Mar-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30-Mar-12",0.22924332,0.508779696,0.687726576,2.213109624,2.923285968,2.684640696,2.382071784,2.179965384,2.159038248,1.0859136,1.854327144,1.027812936,0.636636432,0.6917946,1.063355064,0.532500168
"31-Mar-12",0.094761072,0,0,0,0.441218016,1.184313744,1.236739584,1.54312188,0.35165028,0.672433992,0.483214584,0.730515672,0.379127976,0.366599328,0.15874428,0.387748752
"01-Apr-12",0.0959466,0,0,0.156768,0.371887176,0.716125584,2.15783124,1.862059224,0.40777932,0.41179056,1.401112944,1.134172608,1.85365248,0.661762608,0.180791472,0.077760264
"02-Apr-12",0.222334896,0.021546048,0.142168272,1.193023152,1.704597288,2.313882168,0.616411728,2.686190496,0.559112136,0.417555168,0.9727452,0.444738144,0.388036344,0.60425064,0.38086836,0.615159576
"03-Apr-12",2.018914104,1.64926512,3.076505184,6.132909528,3.974383584,3.186791184,1.91676576,2.352555336,4.790571936,3.485089656,2.320404936,2.322947856,2.4204678,5.203763016,7.0184226,6.678583872
"04-Apr-12",3.432525504,1.328664072,2.929126032,2.51676732,3.634440432,2.507464176,2.487001056,3.795160176,2.51126916,2.543971368,4.732508904,3.28300344,3.300917376,2.582091624,2.757336624,3.12008964
"05-Apr-12",0.707643408,0.627068064,0.523718352,1.49418444,2.835724176,2.945131848,3.165241608,1.884115752,1.64555364,0.80434764,0.946710264,0.329783232,0.3210426,0.591025032,0.54412428,0.66512736
"06-Apr-12",0.221213496,1.095995208,2.779073952,2.623988976,1.918239168,3.549321408,9.369723552,4.97280336,3.821038128,2.055840432,5.05725288,4.497132192,3.480532416,1.538106672,2.086294944,0.496232592
"07-Apr-12",0.699634368,0.93045732,1.129942512,0.860663376,3.236840136,1.561170456,2.11797792,2.185937952,2.386504944,1.083486744,1.677495192,1.54476912,1.257983112,0.970049328,1.869583008,0.713577576
"08-Apr-12",18.35223912,17.147931576,18.7322874,10.957862376,10.287139896,9.954117528,6.08067012,9.824162016,9.807315576,10.71042108,9.378242976,9.573130128,8.510714304,9.730863336,11.87011956,10.7915268
"09-Apr-12",0.386407128,0.493739328,0.650466168,2.214576792,2.470121736,4.193290464,2.474961336,3.039934512,2.738255376,1.523269944,2.992692768,2.84767056,7.29339696,1.159767696,0.482129496,1.245261576
"10-Apr-12",0.818600808,1.264315272,0.442577856,2.385801504,2.113185,2.230371408,0.88810704,0.886469712,3.098484288,1.502560968,4.410257568,0.16484652,0.147083832,0.794257176,1.087149288,1.278057408
"11-Apr-12",35.723582256,35.396332752,36.281312952,29.937086112,36.096144672,35.423003208,37.399251936,34.712136264,29.571018216,31.77182292,29.374448784,31.142483712,31.466706264,32.00844384,31.717663776,31.408252728
"12-Apr-12",2.138495736,1.8900336,2.468776176,1.962739344,2.405855832,1.707732624,2.198076552,2.523432792,1.630244664,1.176946248,1.279008408,0.57869424,0.76131096,1.316921184,2.3797692,2.509700064
"13-Apr-12",1.767443592,1.916864448,1.847865168,2.329852056,3.775516392,3.271130928,3.581057304,3.314109912,2.330540304,2.440063128,2.507010696,2.630188464,1.322273976,1.026460368,2.250148944,1.800403656
"14-Apr-12",0.534820104,0.439871064,0.614550192,0.564241512,0.997372272,1.152990648,1.191040104,0.92098536,0.713470416,0.465009,0.516091392,0.549744096,1.690660536,1.810474104,0.691014552,0.924136248
"15-Apr-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16-Apr-12",0.754357704,0.510460056,0.08975748,0.340581792,1.232175528,0.396299112,0.126197736,0.353714328,2.801994864,0.817462296,0.177247728,0.561294168,0.867112392,1.149334152,0.617934912,0.746585544
"17-Apr-12",1.62980568,2.439874824,2.349002304,2.50469076,4.19159568,4.930223832,4.908410664,5.140846248,2.50558572,1.81382544,3.10599696,3.105342504,2.455557696,1.963926144,2.586116544,2.145962832
"18-Apr-12",0.01234512,0,0,0.236856744,0.26985744,0.201836376,0,0.064832232,0.34008888,0.215612976,0.390502584,0.397883256,0.539955192,0.354435048,0.052276248,0.207190032
"19-Apr-12",0,0,0,0,0,0.15359316,0,0,0,0,0,0,0,0,0,0
"20-Apr-12",1.372381848,1.62256032,1.215042648,1.6095702,1.040597856,0.515894616,0.149097864,0.363678792,1.686936552,2.438961624,1.205644896,2.281028856,2.880991272,2.700095064,2.19347388,2.39982336
"21-Apr-12",0.075572496,0.241400808,0.018083256,0.239377752,1.13682192,1.255792032,2.152783512,1.902415224,0.327485808,0,0.757651632,0.098677296,0,0,0,0
"22-Apr-12",0,0,0,0.014425248,0.248642064,0,0.010742352,0,0,0,0,0,0,0,0,0
"23-Apr-12",1.023605976,2.8556934,2.89516032,5.505780456,9.625913856,12.001019952,13.7956524,11.965606224,5.928770544,5.172077184,6.502428528,5.703005784,5.595428472,5.244632712,4.794750456,3.148989192
"24-Apr-12",0,0,0,0,0,0,0.0147234,0,0,0,0,0,0,0,0,0
"25-Apr-12",0.775195056,0.635277408,0.64378644,1.226612712,1.49411952,1.457386416,0.772055088,3.470536344,0.491296032,1.130134728,1.722693432,0.778374456,0.716373096,0.200930808,1.265956512,1.516196784
"26-Apr-12",0.30544356,0.42521556,0.40381032,0.52761192,1.342241664,1.432762752,0.299054976,0.38514228,0.939586584,0.350041848,0.042384216,0.029881176,0.165342936,0.132279216,0.38406336,0.658867296
"27-Apr-12",1.733128488,1.41322536,2.013530376,2.346122328,2.163182088,2.75941212,2.10224712,2.616028368,2.675247072,3.017130744,2.761711824,3.073176744,2.361009288,2.69421672,2.6741184,2.524623144
"28-Apr-12",2.406017664,0.235411272,2.308872168,1.897480656,1.905949656,1.523050008,0.196801344,0.621695328,2.100856128,2.570339256,0.88442928,1.09794144,1.841218296,2.071531008,2.4881274,1.977142464
"29-Apr-12",0.461001864,0,0.712356936,0.535618488,2.394981432,1.284731184,1.916377008,0.759006936,0.11142072,0,0.042499608,0.0108276,0,0,0.15888684,0.040323264
"30-Apr-12",3.035232792,1.23130068,3.448893072,3.254531976,5.10423732,5.336000208,4.23519408,5.62236,3.896209008,4.267338048,4.049825544,3.868414872,2.835273744,3.308845632,3.57982992,3.300202128
"01-May-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02-May-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03-May-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04-May-12",0,0,0,0,0,0,0,0,0,0,0.043735392,0,0,0,0,0
"05-May-12",0.019962264,0,0.0349956,0.643945728,0.60493728,0.610852416,0.772518936,0.449703672,0.400458768,0.156764088,0.502069512,0.118795656,0.023822352,0.16738524,0.220316544,0.07222248
"06-May-12",0,0,0,0.087284688,0.250802208,0.33102588,0.25522464,0.340771872,0.11520132,0.02798076,0.09809304,0.028818816,0.031954944,0.042118824,0.013471776,0.011988096
"07-May-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08-May-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09-May-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10-May-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11-May-12",0.28996956,0.035817648,0.02086668,0.109038168,0.0643386,0.0647874,0.082416264,0.189249552,0.029144184,0.05619372,0.03000288,0.05786424,0.757183752,0.896864088,0.013846776,0.020880216
"12-May-12",0,0.353872008,0.299742144,2.22663492,5.788954848,6.298824552,7.424535504,6.177960624,3.283376808,2.080069368,3.420636888,2.322504408,1.161153504,0.60243912,1.115130816,0.286935984
"13-May-12",0.542000136,0.01141236,0,0.502449864,4.677382704,1.647594984,5.681934,3.47564184,0.42427848,0.081298848,0.57485076,0.061371936,0.760410648,0.82745244,0.220906176,0.478400088
"14-May-12",0.973916352,0.140950872,1.252122312,2.022259896,2.923449744,6.6176412,4.860477096,4.13308596,3.636478536,2.042420448,3.240388872,2.244302448,0.987401688,1.543504536,1.448055984,1.4633646
"15-May-12",0.057769728,0.029633448,0.428293392,0.97580292,1.225697808,0.13940724,0.659293728,1.225272336,1.979028216,1.212231696,1.39042032,1.340310384,1.26505368,1.008691992,0.9112434,0.860081976
"16-May-12",1.748896656,0.301643352,0.503729616,1.247553168,4.310681472,5.558028456,7.134560112,6.009357696,1.540737024,1.658794464,1.842504672,1.13801328,0.883864128,1.23326772,1.215567024,5.700087192
"17-May-12",2.631729672,1.58679396,2.759055192,7.210720536,7.890284304,13.001496792,9.358180752,8.74843668,8.98851156,5.983524792,6.721135128,6.325433496,6.886457928,6.543782472,5.720951208,4.87979436
"18-May-12",1.54965252,2.382033168,2.369599872,1.693041984,5.666649336,6.742804536,5.849252712,3.652084344,1.80246108,0.42724308,0.532192872,0.153221424,0.269217624,0.254960112,1.336029936,0.693575808
"19-May-12",2.75382756,2.116688856,2.154835752,1.742185776,1.10248884,0.960949296,0.71054364,2.16181488,1.801642824,3.041477688,2.989941,3.69549072,4.045117728,3.91976916,2.000349816,3.14764272
"20-May-12",1.090937544,0.990298392,1.417782072,2.95326,1.972307688,3.507260808,4.1561712,4.419936768,4.47342468,4.655310984,4.825659504,3.373586304,1.47448056,2.394655104,3.129725208,2.530011528
"21-May-12",8.170193184,7.497874968,8.01015972,7.396704912,7.715765472,7.33842444,4.951882128,6.42871212,7.52241612,8.240525712,6.814400208,8.763361224,9.935389992,9.60454488,8.46841764,8.844009168
"22-May-12",0,0,0,0,0,0,0.02130612,0,0,0,0,0,0,0,0,0
"23-May-12",0,0,0,0,0,0.082670232,0.012672288,0,0,0,0,0,0,0,0,0
"24-May-12",0.115721736,0,0.07783188,0.993396888,1.533755064,1.624544256,1.573609464,1.145366016,0.177054336,0.163631256,0.2761194,0.27516864,0.083426736,0.161136816,0.062207208,0.39765984
"25-May-12",1.294430304,0.241331376,0.234373056,0.212519064,0.07697124,0.157830816,0.085824024,0.1431672,0.234301224,0.771684504,0.949838256,0.43470252,0.72345516,1.084239552,1.204913208,1.812263136
"26-May-12",0,0.192974016,0,0.302951256,0.459342648,0.415162632,0.420144312,0.595557648,1.102728096,0.880559472,0.948779496,0.937610784,0.569871024,0.643212984,0,0
"27-May-12",0,0,0,0.031524696,0.019387728,0.025589208,0.073516968,0.026343696,0.135773592,0,0,0,0,0,0,0
"28-May-12",0.224230896,0.088392336,0.073444632,0.101723472,0.674610624,0.893462784,0.103434864,0.7843134,1.170130224,0.632458896,0.842783064,0.561945936,0.749869416,0.217129824,0.099035952,0.6557064
"29-May-12",0.221301984,0.233742048,0.25340316,2.845783344,0.785773248,1.302206664,0.948686592,1.17489168,1.043756064,0.832129152,1.778422416,1.076922384,0.25137804,0.489343248,0.426547728,0.23202192
"30-May-12",0.555453264,0.240838608,0.129033312,1.209701208,0.150253128,0,0.085632144,0.040758024,0.466555992,0.446234952,0.449958768,0.749256576,0.862190448,1.086916128,1.204999128,0.37411224
"31-May-12",1.7299878,1.223481696,1.716258816,2.32789296,2.528782728,2.596703064,1.758014016,2.560073736,2.374488288,2.071343064,2.32218468,2.166067968,2.354230464,2.138510592,2.43534888,2.0378868
"01-Jun-12",0,0,0.018132408,0.460015512,0,0,0.217718712,0,0,0.122725128,0,0.057391128,0.016502904,0,0.018536232,0
"02-Jun-12",2.630531064,2.248478832,2.1039006,1.140253824,0.064738296,0.072527544,0.537563064,0.098956872,1.661744904,1.544371416,1.8155982,0.551087112,0.51242124,1.289996256,2.666208576,1.42213512
"03-Jun-12",0,0,0,5.525772576,0.698983584,1.447736616,3.053891664,4.660758744,7.38359856,6.787259808,8.190211776,1.074989856,3.3372234,1.036121328,0,0
