"date","Pixel15810514","Pixel15810515","Pixel15840512","Pixel15750512","Pixel15780512","Pixel15810512","Pixel15810516","Pixel15750516","Pixel15750515","Pixel15780517","Pixel15750514","Pixel15720513","Pixel15780516","Pixel15780515","Pixel15750513","Pixel15780513","Pixel15810513","Pixel15780514"
"19-Feb-08",6.696134088,7.307945976,8.164238688,8.842867608,8.283068424,6.999215832,5.7800256,6.764988888,26.501804352,4.63682628,15.048438552,10.011699192,7.887388944,7.868941776,15.476596344,9.434965608,6.385666608,9.654592032
"20-Feb-08",17.631653304,18.008787624,14.211706632,19.351282608,16.727598672,13.161410808,11.42825532,12.521442888,22.277097696,9.5360334,21.123513216,15.940784448,18.344934936,19.209689136,18.303643224,18.339490416,17.462606904,20.985481728
"21-Feb-08",38.836873056,35.402544024,46.8894024,31.042264944,44.735807424,52.595157624,35.410603512,30.066367152,28.96932792,35.941606512,29.603030208,25.512599952,34.189667712,33.964047432,29.59901904,42.474746712,44.302368168,36.266077992
"22-Feb-08",0.01025808,0.063053664,0,0.034257672,0,0,0.065211,0.060588144,0.032604768,0.064814808,0.042900792,0.07245804,0.043870776,0.046411512,0.041653128,0,0,0.025168776
"23-Feb-08",6.097068072,6.881699328,5.055180792,2.896068336,3.792808776,6.351295704,8.075335272,8.75920272,13.09466028,18.653756616,4.15443384,3.79535508,8.015706528,6.144852168,3.98388828,3.877144944,5.42349816,5.138686896
"24-Feb-08",6.165757656,6.41823936,8.631536016,7.15458084,6.179167272,6.740107296,6.878786088,10.005634536,5.3580072,4.834506144,5.760834216,7.25086284,6.74497104,5.388153072,6.882697104,5.444038872,6.57718848,5.686405416
"25-Feb-08",7.000986816,5.35313988,4.466826072,16.799819472,6.375117312,7.397644032,6.950805192,12.4961214,8.271135816,9.521917104,7.589672328,14.906410224,7.037537808,6.38625312,7.527509448,11.675725224,5.969355576,11.177889336
"26-Feb-08",8.758393776,12.614436144,8.336166864,9.403949976,8.241878976,7.908971064,15.87578916,18.812320224,13.947010512,19.507618896,11.008781424,11.826363792,16.772282112,12.365680224,10.741859448,9.500309232,9.430370088,9.998253096
"27-Feb-08",6.22237944,7.721303712,6.533158776,7.912724736,6.719470728,3.7745136,8.761101,6.229610688,7.296882384,10.292040816,9.99050976,6.832965384,8.16449976,12.208379736,7.142104632,4.616105328,3.242242104,5.134974
"28-Feb-08",21.943499568,18.108900552,24.815154072,17.13515712,21.521374224,24.457743648,17.655059328,10.048609248,12.485622888,12.69020892,14.172215928,11.206676952,15.558980952,16.206926832,15.283940784,20.809734816,23.61647844,18.271383768
"29-Feb-08",5.36061072,7.095124488,5.301063528,8.782238256,5.727250824,5.84967864,6.342460872,8.347247592,10.065748224,7.684303512,12.075171936,7.860409488,6.846623184,7.712840784,10.081485264,7.377055416,5.244672072,9.324792624
"01-Mar-08",3.57621288,3.940089936,3.549154032,1.153674336,2.055006096,2.696391456,5.083056456,1.621274304,1.670130192,4.112831712,1.558432272,0.976218144,3.72505008,3.177631968,1.294401696,2.140625064,3.062697168,2.332419288
"02-Mar-08",31.830047616,31.908762936,25.185141552,27.394769664,28.416532512,25.872247704,44.503975872,31.747584336,26.146376616,33.246737472,26.804489136,25.630588536,32.924185752,29.83896732,26.949834816,28.030305864,27.578936568,26.481745728
"03-Mar-08",4.6241058,3.460650792,7.758886824,3.34578144,6.288452616,7.56319356,2.731737264,3.59752356,3.246689568,4.050151704,3.925423968,3.017581344,4.682751048,7.316355936,4.291953216,6.434753184,6.404659512,8.042274
"04-Mar-08",18.492558,21.141469008,16.43150568,20.612524512,17.529707904,16.1995368,24.451000224,32.280023568,22.998284328,23.784161568,20.943041328,22.346025456,22.501250256,19.935582168,20.417821896,17.993772984,17.553767688,18.834334368
"05-Mar-08",0,0,0.0122358,0.855538584,0.659948496,0.11591544,0,2.080975584,1.120304976,0.105436944,1.231643472,2.202915072,0,0.170224464,1.143445824,0.277193376,0.021449136,0.22713012
"06-Mar-08",1.198529184,1.748649168,1.99335588,2.384985576,0.809352912,2.814029208,0.376197024,0.883199832,4.459071984,0.318295464,1.87730724,1.577580384,0.784820352,1.656115104,1.417656192,5.045787336,1.280548992,4.425123096
"07-Mar-08",5.761937136,5.507825376,4.565808168,16.042598256,10.210766304,5.521826496,3.556429272,4.19702268,7.377342936,3.059996736,14.093394768,7.347020376,3.630092016,5.222838528,14.69249868,8.464967256,5.448840384,8.256633288
"08-Mar-08",1.095736464,0.666621216,2.070967728,6.98562312,1.572463632,1.14549012,0.040133184,1.7727372,4.16087616,0.17224836,5.656005984,6.7066176,0.48830736,1.248257256,5.976252072,1.8872484,1.226830416,1.700193096
"09-Mar-08",54.555799488,56.83384896,49.639383312,40.210347168,48.236452104,50.261690136,59.5353756,53.274953832,47.128034592,60.27529908,43.6429596,38.011107456,59.77626228,56.25399972,42.224816328,50.376485832,52.728286752,52.930212024
"10-Mar-08",0.117219792,0.110755176,0.07021428,0.251144472,0.216541752,0.079606008,0.340835064,0.097898832,0.28170816,0.301821696,0.35423676,0.47165676,0.679378248,0.022084032,0.3204486,0.179469216,0.124486704,0.18228972
"11-Mar-08",4.605241656,3.96617568,2.228126232,5.404407984,3.72734892,3.127936728,3.324956784,11.752534392,10.01178288,7.116938352,7.29069972,4.63409544,4.377876168,6.62748312,6.738725424,5.837546112,4.341533304,5.157471648
"12-Mar-08",14.50543356,11.9511366,16.742453088,31.722229968,23.464138992,19.145247456,11.288738256,17.019033912,20.407731048,12.832905288,24.518511768,36.351385128,12.881894592,14.07054948,26.618977536,19.366354464,14.978500848,17.344392288
"13-Mar-08",8.969410656,11.768224944,7.146014928,10.156764504,8.29569984,7.552250136,12.374804016,16.173012264,15.300795072,12.377211576,13.785309792,12.758698944,12.925136088,12.926344872,12.689382072,9.659793384,8.658401016,10.42291116
"14-Mar-08",1.897055088,1.7675178,1.285608888,5.960339784,2.736886728,1.715710944,1.91099256,5.14427448,6.00088476,3.014936328,5.63305092,7.773641832,3.320336232,3.409297584,6.098154552,3.143908392,1.813278264,3.39556968
"15-Mar-08",16.01853276,21.29212476,12.465917592,13.442809584,13.486229904,12.599867832,24.157556544,22.399057392,17.567165856,22.297493928,15.099210264,12.257688048,21.015934464,18.456878184,14.646607872,15.118240368,13.525591848,17.180541504
"16-Mar-08",28.589487072,23.736349584,30.12959004,25.219393728,26.259655944,28.000948896,25.62157632,24.45078564,23.783466336,25.22215176,22.451156616,26.242730136,30.297082896,24.002051352,22.667042256,22.50367212,28.742156976,23.61115836
"17-Mar-08",13.38289548,15.455081472,11.875735752,11.431316616,12.612334728,14.162921904,21.20651292,19.171936512,14.623576632,24.171369552,12.124756344,11.91321516,23.354507448,18.757206912,11.725995552,11.579076288,14.125641336,11.928874968
"18-Mar-08",0.655735464,0.842399784,1.01094648,3.040763496,3.645298368,1.196739336,1.290660192,1.918314624,1.828993848,2.170615008,2.326002528,3.670773264,1.391039376,0.340053648,2.71991784,3.382785192,0.06177228,0.80232792
"19-Mar-08",12.638350008,15.180941112,12.002885352,11.579541216,10.229217048,10.12769724,15.970397472,22.09031724,21.660889152,21.786469464,16.311039456,12.472682472,17.624143128,16.788067824,13.335950376,17.013992784,11.722352016,18.021868224
"20-Mar-08",4.379774808,8.318334096,0.886065336,2.324470464,4.380865224,1.917861528,9.63320304,6.857003688,13.547033784,11.433705576,2.166003048,2.401782816,10.268692008,4.78369116,2.597659176,3.166000848,2.349774432,3.15809976
"21-Mar-08",36.350606928,37.644636144,39.0504198,35.479033464,36.455803872,38.448632232,39.94593144,38.707995408,34.916776656,41.907577512,35.657984736,33.125249856,37.134776112,36.749173176,35.0980854,36.140284536,37.920727728,36.681212424
"22-Mar-08",1.84188384,0.577288176,2.259549024,3.363026616,2.0668956,3.111491928,6.22773456,2.213177376,3.140195856,1.579261776,3.860740536,2.004221136,3.640985376,8.581882944,4.220508456,2.411027856,3.897001152,1.28290968
"23-Mar-08",4.351182816,3.437429664,4.094567664,3.102320904,2.98937184,4.764160032,4.129715688,4.888110288,3.76074564,7.654418712,3.888974184,3.554875728,7.291537296,4.588001136,3.694790136,4.552334904,4.31530416,4.763967624
"24-Mar-08",0.811591128,0.740184456,2.16997092,1.667649336,1.52408892,1.651601136,0.721733808,0.803696208,0.69619284,0.937740504,0.913996608,1.584702192,0.981859704,0.73181976,1.268582952,0.958551144,1.188192744,0.773172936
"25-Mar-08",12.77167512,14.604406368,10.449478632,19.406533248,13.875896928,11.517733104,17.943165768,28.16114616,22.582989696,21.822353832,20.302921776,17.43033744,20.192965512,16.735844136,18.427371024,14.03990364,12.010524264,14.611917984
"26-Mar-08",13.938407424,10.299688344,7.224428424,12.947545056,19.659377568,12.089037888,14.052888384,15.09852648,12.927815448,13.482503424,12.844151976,13.583320152,22.091754912,13.223894112,13.486544616,13.471142304,8.4481938,12.165254112
"27-Mar-08",0.144567192,1.773492864,3.872055168,0.123018408,0.503597304,1.819789584,2.875108488,0.01710336,0.083212896,2.480048064,0.101588544,0,0.01514772,0.058485936,0,0.54376344,2.372127408,0.141125616
"28-Mar-08",0.138954792,0.12039156,0.104098752,1.253891856,0.371401104,0.154052568,0.414851688,0.623390352,0.595449288,0.615543816,0.921388248,1.11658152,0.402076464,0.232813896,0.986401416,0.288650136,0.145101768,0.244754304
"29-Mar-08",21.649386408,22.701174264,19.166245944,20.881992816,20.526487824,20.041354176,24.625805856,25.543539048,23.570594784,25.81752492,22.348227024,21.887443536,25.33406352,23.300408352,21.70245552,21.47573376,20.944500456,21.934544568
"30-Mar-08",8.16070104,8.337522984,8.374693392,5.824066392,8.860374216,9.249115704,7.849331616,7.7723844,3.463635552,5.708930256,3.6023916,2.602851216,4.929496056,6.059462784,4.99494804,6.65889,8.352711432,6.546374568
"31-Mar-08",3.746136912,3.51841128,5.401995432,3.048714984,3.748585584,4.193576208,5.72600412,8.206277136,6.889455552,9.007116072,6.124917264,6.208012104,7.536503088,3.690951696,4.788371808,4.405825488,4.095144504,3.974919672
"01-Apr-08",20.014148712,19.925561424,23.176315776,18.400391568,20.055868152,21.758422848,21.709427832,20.334175584,19.520121576,24.008294112,21.723209376,21.475248816,21.579617496,25.501785288,20.975741376,19.913150304,22.450548648,20.542463784
"02-Apr-08",39.003210072,36.935368536,45.346821792,29.328778272,36.952151304,41.797834392,34.276419648,27.624432552,28.423793784,30.95459748,28.009057056,24.213332184,31.082293512,35.681834232,27.88237668,35.403825768,38.2640562,34.26913548
"03-Apr-08",27.679198272,22.84621668,15.860642904,18.524806032,23.93742228,23.472086904,25.9794588,24.055855752,21.06809664,24.506426808,18.618740568,16.078309536,24.113059032,31.674110424,18.70534944,18.326292504,23.48792124,19.852852824
"04-Apr-08",22.025874144,21.52494048,19.894347672,31.029135696,19.697560776,20.787975312,21.111554136,28.015196808,22.344862464,24.866114616,21.743556984,20.459160816,22.66230012,22.124271864,23.873026368,21.146080968,19.475528232,22.258186344
"05-Apr-08",0,0,0,0,3.295137768,0,0,0,0,0,3.89576304,2.238117288,0,0,4.97368992,1.33939272,0,1.196989152
"06-Apr-08",0.035087592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057532944,0
"07-Apr-08",1.5866046,1.703301072,2.088693744,1.131962832,1.091233584,0.800647704,2.56370652,2.079364656,0.915543168,2.637502488,0.45115512,1.00260276,2.552683176,1.527977592,0.962014128,1.023806424,0.992118264,0.575992008
"08-Apr-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09-Apr-08",20.287073136,18.77952432,11.266290672,15.383641728,17.425785552,15.37235784,19.501752384,19.038422592,18.889740936,17.905501848,18.92557812,15.974608896,20.2718382,20.37971736,17.791977888,20.792338368,19.191126816,22.442238816
"10-Apr-08",38.227898592,39.68725776,40.343281752,26.788596144,34.904837616,39.487446792,40.167180072,29.963084232,28.223648064,37.77920436,26.674939152,22.239080424,37.634588232,36.958585728,25.915818216,34.213156704,38.935463904,34.12843896
"11-Apr-08",4.976087448,3.989460816,4.742040048,5.232165096,4.4932716,4.481399424,4.05974256,6.229352472,4.666304832,5.96880876,4.613032224,5.181898704,5.029478064,3.928045752,5.522083992,5.018615496,4.59080064,5.24540592
"12-Apr-08",7.43376804,12.527325144,7.702223544,6.093378792,5.166156288,5.763420576,8.909048784,7.462860336,7.913072352,6.800878296,9.055073976,5.964693192,8.118483792,7.964720976,7.47206856,5.964548712,6.562160976,6.503696688
"13-Apr-08",28.77913284,29.360381136,26.139458664,25.834885608,23.545157424,26.584479336,33.878694528,29.924205792,23.703223224,40.575536736,25.637995728,23.212417608,43.05851556,33.73375224,25.95608424,31.200794208,30.7097454,33.803850168
"14-Apr-08",4.790541528,5.228973624,4.66796244,0.061594752,3.256129152,4.515566472,10.810746432,3.994713672,1.414783176,8.08171392,0.015736824,0,4.984058616,4.338207,0,0.550677816,2.85207348,1.741256304
"15-Apr-08",17.177817816,26.183764464,16.622941008,20.49626256,19.400650968,19.109546184,15.43524312,10.75964856,14.06078052,12.831027024,17.965832232,17.7428298,13.727592936,22.31711196,19.4454546,21.070185192,18.603577128,23.828885088
"16-Apr-08",3.149515632,1.902334032,0.037556544,0.202948152,0.045590064,0.045560832,0,0,0.222509544,0,0.385551576,0.137580576,0,1.08643188,0.196405512,0.141498696,2.179387992,0.190454688
"17-Apr-08",0,0,0,0.044218104,0.059186352,0.024334272,0,0,0,0,0.194998632,0.055571544,0,0.199573512,0.043569072,0,0,0
"18-Apr-08",0,0,0,0,0,0,0,0,3.038901336,0,0,0,0,0,0,0,0,0
"19-Apr-08",0.015157488,0.055347552,0.015180552,0.320402808,0.154192032,0.020737512,0,0,0.259602,0,0.502325928,0.379703304,0,0.09412704,0.288281568,0.164327616,0.027283512,0.20780736
"20-Apr-08",4.097976576,3.894538512,8.032402752,9.45854688,7.604337216,10.01248884,3.61123968,7.798883904,18.683900352,4.227206832,19.824301248,15.560349936,5.807950608,7.045919184,20.414494512,8.73696828,9.393531552,4.994938008
"21-Apr-08",32.162755968,36.623891832,24.046299936,22.238654136,22.878965376,23.942401896,38.407044408,27.140124312,25.321157448,37.270091064,24.300561912,18.712888248,33.333020208,29.441857344,25.107281688,23.383795728,27.200031288,26.219864856
"22-Apr-08",0,0,0,0.336500328,0,0,0,0.297985944,0.85545168,0.329834616,0.396077472,1.320916776,0,0,0.78521964,0,0,0
"23-Apr-08",13.823568816,16.34012748,11.394420864,6.936897048,6.123586896,7.734334944,14.404043208,12.909951216,9.056006664,11.246877912,7.758830304,5.172235248,10.237370976,11.353820088,7.084517952,8.868719808,12.097098816,11.157448056
"24-Apr-08",0.053160984,1.480444104,1.467477312,1.533206832,2.680543008,3.680778624,0.193764624,0.152022024,0.14705016,0.259211568,0.487385856,1.023446472,0.14298036,0.383441304,1.304536704,1.591923408,1.2788694,0.475327896
"25-Apr-08",0,0,0,0.078286176,0,0,0,0,0,0,0,0.10741968,0,0,0,0,0,0
"26-Apr-08",7.371324072,7.078446144,7.323925488,4.710938568,6.263146152,7.141543872,6.963184128,3.732792024,4.472435832,5.01900888,5.095306992,3.360893016,5.959899912,6.374414208,4.894748928,6.45548988,7.354221576,6.593542104
"27-Apr-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28-Apr-08",0.960092064,0,0,0,0,0,0,150.986949912,0,0,0,0,0,0,0.248995968,0,18.700376976,0
"29-Apr-08",1.291118424,2.018417544,0.573878688,3.637536408,3.687256344,0.705417312,3.91180836,5.515722504,3.975295896,17.82673932,3.300349824,4.631981136,4.717814688,2.247650016,3.638359656,3.631124136,1.389132864,1.786422192
"30-Apr-08",0.122043888,0.118504656,0.867833832,0.064055736,0.085913112,0.122092704,0,0,0.05935764,0,0.06206928,0.039103248,2.250259272,0.101948496,0.06316512,0.103065336,0.12247812,0.105211392
"01-May-08",20.729557512,17.748712056,17.798202048,11.490107784,11.688534744,17.569271568,12.340779312,6.959240208,10.104508632,8.325560328,11.407988544,7.052690496,10.928574792,15.809204568,12.427478304,17.774401176,20.987809176,17.871160992
"02-May-08",14.841054432,9.569330688,15.310044768,14.40567828,68.5412922,12.639289848,15.446612832,5.746928928,11.987740512,8.772467136,17.809241304,1.438952208,8.957877864,6.543022152,16.582069872,4.860772848,12.451904304,6.771941904
"03-May-08",0,0.504493512,0,0,1.1514228,0,0,0,0,0,0,0,0,0,0,0,0,0
"04-May-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05-May-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06-May-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07-May-08",0.085734096,0.011650272,0.144161784,0.054135288,0.250942512,0.1726038,0,0,0.032604024,0,0.187601328,1.591836144,0.040427448,0.091397784,0.037671336,0.044084688,0.18175284,0.10365024
"08-May-08",7.3594644,5.582327496,6.6263802,2.324457576,6.840200904,7.813364976,8.723746776,7.854959976,6.261659856,7.548632376,4.195735224,0.96148656,9.123410952,7.805217504,3.4185294,6.223382232,6.676678416,6.168097248
"09-May-08",18.167130936,16.89222192,19.992672432,14.8440156,16.745432856,18.306411264,10.3775568,7.281789072,9.898401984,6.250624176,12.196424952,12.541902072,8.068477392,13.071823608,13.475767128,17.12261868,19.288088328,15.026873592
"10-May-08",9.893734224,9.733512648,5.24314464,11.871901992,9.244249104,10.09444428,9.20430708,16.382627976,9.031846752,10.094939232,9.679043064,9.3595512,8.209976424,9.358443984,10.384012704,9.716179128,12.683426856,9.087628848
"11-May-08",4.318858272,4.980051408,5.583904272,6.13561248,9.898434168,11.351785896,8.601450216,14.470077048,6.433812624,20.831736096,6.011594304,9.774132024,18.79162932,19.55543232,5.42892552,8.635833264,4.121188392,19.117030632
"12-May-08",4.514529336,3.34864032,4.02844728,2.746581672,3.79126668,4.256951088,3.033917064,1.913356848,2.599549056,2.66400504,2.723260752,2.300599872,2.376041472,3.477224352,2.792731752,3.431530584,4.500045408,3.268613928
"13-May-08",4.232746488,3.106208688,3.099106896,2.10927468,2.615316864,2.67527712,2.84504592,2.646397944,2.637250536,2.135060376,3.068824776,1.738530624,2.868696936,2.22935004,3.026934384,2.959676016,3.684394248,3.207139128
"14-May-08",0.250404624,0.423658536,1.917548784,0.257149488,0.69376584,0.286518624,0.216297816,0.101288544,0.305304576,0.104798184,0.283338264,0.238828512,0.196596504,0.869274696,0.282222816,0.652752168,0.746671872,0.617138304
"15-May-08",0.90277488,1.025595288,0,0,0,0,0,1.526464992,0,0,0,0,8.553962232,0,0,0,0,0
"16-May-08",2.64970332,2.979107376,2.222815632,2.690484168,5.560427784,2.218251768,3.511576656,6.175156128,3.179332128,3.683482296,4.015994664,5.24356092,3.524194488,3.186122424,3.254465808,4.14736068,3.152788272,3.998852856
"17-May-08",23.522935872,29.997419352,23.41117716,14.4628086,21.139348992,21.11261844,29.415407184,21.99372912,18.459458832,22.896789552,14.816890248,11.141693112,22.830605496,26.541695592,13.62350892,20.645077224,22.241374968,19.242480744
"18-May-08",6.386645088,4.328157672,8.419015656,8.193484776,7.973319768,8.738606208,8.215506072,6.725953824,4.758397944,10.732860096,6.953164824,7.689604272,10.15474176,6.601653816,8.063540688,7.800725688,7.976163624,7.985546352
"19-May-08",6.663117888,9.998773104,6.017842776,7.805453544,8.831486472,7.315139304,9.667091136,10.20103668,8.353416672,10.111999512,5.730865728,5.889012336,10.283690928,8.84929704,6.336155184,6.696491712,6.788936376,6.986446392
"20-May-08",2.16644544,1.938859992,3.208397976,1.114569864,0.932207208,0.858278808,2.13152628,0.497763816,1.160949024,0.650678064,0.41852028,1.44453336,0.377698248,1.196240088,0.956469024,0.794680056,2.619178176,1.512072432
"21-May-08",0,0,0,0.5010348,0.803317584,0,0.196230144,0.515387448,0.09487044,0.17155344,0.095606976,0.49162968,0.140499024,0.09896136,0.175390944,0.30733032,0.42634128,0
"22-May-08",5.186096184,5.164865256,1.740032496,1.826887248,4.143460032,1.868099208,3.05977392,0.769519944,1.013901912,1.32569772,1.505105328,1.765124376,2.058227952,1.438556856,2.003717592,2.561321328,1.751197272,1.516046952
"23-May-08",0.351925392,0.27516852,1.317712416,0.962770968,0.76001376,1.274513664,0.98984616,0.938328096,1.22574744,1.080911904,0.639090624,0.332032224,1.118509512,0.808933056,0.635959752,0.808262136,0.81293508,0.803361216
"24-May-08",2.553609432,2.39497428,2.076243096,1.852383072,3.137156376,3.091266624,0.76670472,0.799201824,2.128395984,0.190121664,2.334914088,1.967695704,0.743735256,2.101165824,3.370143768,3.789537192,3.338604576,7.516754856
"25-May-08",0.93810492,0.574742232,1.03799004,0.717020352,1.042821312,0.425268312,0.349203984,0.541830264,1.310319816,0.1711032,1.57195776,0.51640056,0.507526032,1.120973736,0.606642312,0.327954768,0.719477256,0.527038824
"26-May-08",0,0,0,0.096951504,0,0,0,0,0.02239524,0,0.053542992,0.08548692,0,0,0.055115856,0,0,0
"27-May-08",7.644789216,5.112555024,2.691870336,3.984705816,4.704275256,3.954583536,3.902848008,6.683755152,5.51941896,7.891953,4.093077072,3.341324688,8.411186448,6.64345908,4.308689832,5.873244888,5.2711866,6.255845544
"28-May-08",11.579706432,11.019247056,19.886086464,17.335005288,21.756109704,19.051939488,14.633894928,12.017536632,9.312270648,16.655591016,11.620924464,16.389338496,13.235851776,12.119941224,12.95030736,14.094886776,15.580674648,12.09311772
"29-May-08",21.199544904,18.704308032,13.402044288,9.015023952,15.926719656,17.696758752,18.611699592,15.094897272,14.127076152,13.96873284,13.333375464,6.402529488,15.420079704,16.935921192,12.066658968,19.752058992,20.197075368,20.001226896
"30-May-08",1.366284192,2.432829912,1.829804784,0.489046848,1.842357528,1.73308236,6.930844536,4.599505656,2.466536352,6.329460384,1.044137664,1.578011688,6.504628656,2.452591368,0.780946872,1.605765048,2.399501688,1.156660176
"31-May-08",2.883343032,2.639812056,3.178899408,3.133704912,2.749233312,2.684913744,2.67067104,2.063890824,2.55163728,2.30949408,2.265555552,2.471697624,2.5236252,2.443055928,2.977459248,2.705274936,2.83395624,2.762828712
"01-Jun-08",0.03432468,0.028236144,0.035584344,0.042440568,0.037065096,0.03574656,0.015606,0.01361016,0.031354248,0,0.040048536,0.042310824,0.014628264,0.028594704,0.041111784,0.036192888,0.0350718,0.035359848
"02-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08-Jun-08",0,0,7.651853088,7.649786712,1.719088368,3.309877032,0,0.717060144,0.616688544,0,0.6982482,0.681594864,0,0,0.707444616,0,0,0
"09-Jun-08",0,7.692869424,0,0.897123192,0,0,1.643555232,0.801290352,1.94575452,1.572824472,3.034290792,0,1.28396076,3.7821318,0,0,0,0
"10-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11-Jun-08",0,0,0,2.33294928,1.450957416,0.678553368,0,0,0,0,0.217106592,1.471399608,0,0,0.357359064,0,0,0
"12-Jun-08",0.222016752,0.214910016,0.222799152,0.443825448,5.478976968,0.223610016,0.601290744,0.201478368,0.42706548,0.560167632,0.461183712,0.422270904,0.590577984,0.217632576,0.44606856,0.229055208,0.222804456,0.22779168
"13-Jun-08",0,0,0.07475664,0,0,0,0,0,0.16444848,0,0,0,0,0.034880256,0,0,0,0
"14-Jun-08",18.58191348,18.87199116,17.977236264,11.877813576,14.321524152,17.447824008,18.804990288,17.200547208,19.349969376,18.843957432,13.941814896,11.071177488,20.121201048,17.940105912,13.883726112,13.856955528,13.919388768,12.938319672
"15-Jun-08",0.28528944,0.303056232,0.145474848,3.420605784,0.886084296,0,1.47038304,1.608660576,3.964594968,0.451662504,1.298712912,2.90429592,1.821726144,0.64600428,1.23015636,2.984066256,0.191076624,1.854543504
"16-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.058276408,0
"17-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Jun-08",2.71620012,2.699587416,2.934523872,4.527387864,2.678493792,2.7315942,4.661601312,12.23015928,4.422545304,3.423713928,4.304614296,3.656536464,4.763884296,3.256305096,4.468780152,3.056088216,3.313401096,2.986700904
"22-Jun-08",0.763902696,0.4503636,0.435415824,2.128982136,0.95944128,0.451375896,0.644482392,8.442748536,4.459071288,1.086863904,4.534520736,0.697737072,1.055128368,0.41079456,1.745041248,0.696469464,0.57175104,0.61283424
"23-Jun-08",0.335564472,0.553681488,0.246086208,0.157795272,0.10566228,0.34023192,0.462936576,0.622393776,0.921931128,0.333369168,1.090149072,0.33317316,0.273384624,0.372940848,0.673367328,0.211412664,0.338931408,0.2764074
"24-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28-Jun-08",0,5.029291392,0,0,0,0.036072864,1.45815576,8.47417044,35.410889616,0.490896504,0,0,0.518947104,3.49693716,0,0,0,0
"29-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07-Jul-08",0.581363712,0.772202784,2.18782764,0.942522696,3.542898048,5.149543416,0.872432016,4.422997704,2.071981248,19.343340408,4.096291416,1.103886624,3.172932744,0.819168984,1.908899904,0.886170744,0.589086912,1.770752736
"08-Jul-08",0,0,0,0.15186036,0.061770888,0,0,0,0,0,0,0,0,0,0.094356936,0,0,0
"09-Jul-08",0.022698048,0.01931004,0,0.06486396,0.04185912,0.037889976,0,0.014985096,0.011598912,0,0.053070264,0.100451856,0,0.015566784,0.054490104,0.034139016,0.023114064,0.01839264
"10-Jul-08",3.555573816,1.216917792,2.553851376,5.232567432,0.825670224,0.906116448,0.56389032,0.870243888,0.705892824,0.357996624,0.770699688,0.360840432,0.476000952,0.655200456,0.396646992,0.819254184,0.88008132,0.772744608
"11-Jul-08",2.935604808,3.229087464,3.119430888,2.339865624,2.71334964,3.020366544,1.344979416,1.494673752,1.433212632,3.274675728,1.697792352,1.106061984,4.354087464,12.581763264,1.729669512,1.922858304,1.823882472,4.29261768
"12-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
