"date","Pixel15630523","Pixel15630521","Pixel15630522","Pixel15600520","Pixel15720522","Pixel15690524","Pixel15690523","Pixel15720523","Pixel15690522","Pixel15690520","Pixel15690521","Pixel15660519","Pixel15690519","Pixel15660522","Pixel15660521","Pixel15660524","Pixel15660523","Pixel15630520","Pixel15660520","Pixel15630519","Pixel15720521","Pixel15720520"
"12-Oct-13",12.188465592,19.115671632,17.717498304,11.662790544,5.30311632,0.390309288,2.257320456,3.359569776,6.79266,4.660766952,6.252134088,6.377092848,2.583817536,11.172654384,12.661836144,1.180357392,4.030035144,22.359234816,10.405669224,22.784864904,4.619741688,2.515388304
"13-Oct-13",1.10244612,9.818505768,11.98668408,0.27857928,6.143653392,2.85171156,3.252142656,0,7.50510048,2.140180896,3.777672168,3.223730208,2.716347456,7.035101664,0.99735036,1.900473288,3.798945312,0.354761112,1.646128008,0.306372216,1.16538288,0.611835528
"14-Oct-13",9.184849968,15.289870272,11.231264592,16.397480976,16.057303896,15.867726792,15.580471512,15.137619504,14.998965744,17.14894152,14.740269192,14.567029944,16.70655012,14.988437184,16.416233544,12.742449768,11.652668952,12.430616856,13.803586008,14.092998504,15.992740632,16.982452872
"15-Oct-13",9.671222448,8.822357664,9.718169688,8.571408744,10.184722416,7.768019904,8.125614888,8.2074294,11.754251712,9.976623048,12.591512208,12.082965384,11.678780088,10.54292964,10.904328336,6.480446568,8.706016296,11.924836632,13.343351832,13.216532712,11.548919688,9.98558736
"16-Oct-13",7.709650752,7.099650624,8.082087288,7.184406984,7.290584568,6.10661244,5.85534096,7.3861134,5.739616872,5.6011734,5.707682856,4.278212424,5.041427136,7.673820744,6.033200736,7.31608344,7.563456048,3.844476336,4.92542016,4.128622416,6.069311856,5.337028032
"17-Oct-13",0.200322648,0.47548068,0,0.413926224,0.050078928,0.338219544,0.227409192,0.223005816,0.034699176,0.308785248,0.078248304,0.212353488,2.374647432,0.01981308,0.48527352,0.486648024,0.184960728,0.803548416,0.334236768,0.587060856,0.327813456,1.105122768
"18-Oct-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Oct-13",0.66272892,2.151116784,1.596757464,2.751227616,1.961290416,1.803678816,2.900409048,3.274170048,3.008764032,1.613469072,2.504778024,1.349028288,1.167963,1.801351368,2.781269424,0.814174704,1.038750624,2.015400768,1.921461936,1.534058328,2.12991948,1.33096308
"20-Oct-13",1.373447832,1.327366944,0.956794296,1.360736664,0.822926664,0.105476232,0.326615976,0.387703296,0.592722144,2.495148528,1.760812104,2.693515056,3.51743316,0.86252832,1.198202664,0.59048448,0.926951136,1.629007824,1.640033304,2.76549948,1.77523632,3.13152444
"21-Oct-13",0.1265028,0.048382896,0.06240048,0,0,0,0,0,0,0.526409496,0.142552488,0.367549512,1.009007952,0,0.053356848,0.133848336,0.088503672,0,0.63358668,1.473199632,0.026415504,5.202064992
"22-Oct-13",0.765248976,3.985564824,2.077592424,2.218639968,0.971444976,2.297238528,2.601595224,3.048334488,0.891478848,10.308454512,1.88401116,4.288743864,5.612181192,1.230604824,1.404974976,1.722321336,0.688765248,2.624850336,5.400928968,3.149735208,2.65026552,4.628895168
"23-Oct-13",32.831288328,31.039429656,29.855137824,27.129919056,20.30668116,26.731570248,23.036893848,38.896802904,23.226110448,21.267259608,21.202257168,18.716207016,17.353453152,25.567402848,22.940939424,30.131466864,29.185930248,26.59947396,26.123914728,21.104770656,27.017415048,21.37536336
"24-Oct-13",9.987542856,12.094584,10.39496184,10.721245776,15.90455388,12.169022088,14.274425976,17.664536472,15.365233896,16.780863768,14.034762384,16.172371392,17.14219236,12.19784688,12.88593864,9.81265212,12.343616016,12.589486608,15.438749304,13.773891456,14.566467768,17.190854064
"25-Oct-13",0.134418504,0,0,3.967090488,0.010189056,0.299942712,0.048369624,0,0.108819576,5.065854552,0.013175544,7.617906336,7.86606144,0.043245144,0.085139832,0.175635744,0.0489978,5.245616208,5.42657196,7.075397736,0.287123424,8.236475232
"26-Oct-13",0.10297656,0,0.012309192,0,0.021525048,0.047309376,0.11550024,0.098394648,0.092335224,0,0.14923728,0.024422664,0.024443232,0.085721808,0.134099808,0.091661208,0.054989544,0,0,0.263326272,0.05606064,0.093807696
"27-Oct-13",4.459332696,3.73655712,4.42828524,13.92214536,1.570598952,1.99495644,1.831386912,1.491593064,0.76452408,6.607923744,0.695151408,4.143169272,6.480234864,1.380784392,1.558756296,1.658423064,1.520247648,9.172400232,8.349967728,6.008854152,0.998377392,7.524227136
"28-Oct-13",0,0.370342032,0.087446976,12.441853512,0.08507172,0,0,0,0.082900296,7.096371888,0.173907168,8.763772488,6.679662456,0.07731456,0.183941952,0,0,10.542464736,8.483394384,10.32688236,0,6.684042696
"29-Oct-13",0.400682544,0.19940244,0.416068824,0.375289368,1.40926356,0.696547416,0.925742448,1.16212008,1.049081232,1.356345792,1.44003672,0.259563912,1.813729416,0.652201248,0.757959288,0.675119784,0.792814488,0.09319476,0.722610168,0.109283136,1.86467868,1.680562368
"30-Oct-13",2.432817768,12.68781852,5.829006672,13.508955,1.38837396,4.586793792,1.285729584,1.016765448,2.334529104,4.0509342,3.895603536,9.838785408,5.128398648,4.0479108,7.69162416,1.350797472,1.085222928,8.713564392,6.335568672,14.107460976,6.733496184,2.672984904
"31-Oct-13",13.019140728,14.19569064,13.54099704,10.423620696,12.242003928,10.798419,11.260156632,11.632709736,20.239784712,16.150963776,14.410367496,12.476722248,14.389045704,12.7719984,14.317937856,13.407667632,12.307418352,13.752342216,14.257903584,11.437822584,13.857557784,16.441261776
"01-Nov-13",5.533070328,3.49585284,4.229578248,4.436365488,7.169074776,9.477442512,7.687695264,8.88899088,6.557130576,0.728165712,3.935775888,1.375023912,0.618764016,5.12759472,3.295087704,7.935321816,6.477529056,2.004603984,1.32305664,1.887288264,4.938294768,0.79433244
"02-Nov-13",0.150677616,0.095318832,0.140073792,21.144673344,2.543016312,1.381066728,1.618449216,2.549719152,1.49075676,3.944289576,1.86673272,9.441264864,3.302392608,0.580534944,0.82135776,0.31432704,0.430306656,8.580646272,3.07450068,8.897568216,2.604887712,4.257856608
"03-Nov-13",16.455862992,18.6044526,18.142632,22.024509432,16.286271576,14.02760124,14.66339064,14.5940652,16.309618944,27.004875192,16.21827936,27.592864032,29.653161048,16.617190368,16.257861624,15.262318608,15.396876816,23.94073392,24.388907424,37.112783424,14.858855736,29.367622368
"04-Nov-13",6.941197872,6.391309968,6.933003192,6.197512152,2.869568472,4.615718712,3.844613664,3.1186248,2.960627856,2.98728348,2.634485544,15.139261728,2.939661024,4.00414824,3.587346912,9.887107368,5.1746292,4.7541672,4.071917304,5.00621616,2.687530512,2.981048952
"05-Nov-13",0,0.062118,0.316743984,0.04103568,0.017672808,0.218142144,0.20207976,0.028327416,0.046632648,0.477940728,0.110848368,0.515076888,0.05468196,1.261621368,0.08819424,0.147551472,0.25092708,2.24912292,0.75609756,0.768393432,0.068018184,0.640265904
"06-Nov-13",0.042696048,0.865225632,0,0.193969992,1.35887352,0.107731104,0.696621816,0.85987008,1.097188536,3.748890984,1.855680408,2.929836624,4.2412194,0.57685848,1.469953008,0.02792328,0,1.70793576,2.71800792,1.296886224,2.11621464,3.645057672
"07-Nov-13",0,0.171647664,0.09380844,0.211736448,0.076565736,0,0.04760472,0.04451256,0.0869406,0.331318872,0.208126128,1.1375766,0.66355464,0.112274352,0.202026528,0.124685424,0.126993912,0.581466,0.381964128,0.899423976,0.216994464,0.331698312
"08-Nov-13",3.773159256,3.73067772,3.924811008,5.613412848,1.94773668,0.887242824,1.34224632,0.151190472,0.83208372,1.5567366,0.505459392,2.011448256,0.524003016,2.41066308,1.94068836,2.102913192,1.469531352,6.07902216,1.984156608,3.591964608,3.073257576,2.423041296
"09-Nov-13",7.158646344,10.017828936,8.831818344,5.860254408,14.540815824,11.307410712,11.760128256,13.768700112,13.191823488,10.484830848,14.13989352,9.767038824,11.037265056,10.605916512,11.454195504,9.478621248,10.1486292,7.907809488,9.339941736,8.109450816,15.24511956,10.506093264
"10-Nov-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11-Nov-13",1.808678976,3.738688584,2.673026376,3.705877656,3.001440168,3.395597568,2.40322548,3.108611952,2.849747664,2.80848384,3.189685464,2.456307288,1.969238688,1.845559728,3.481804488,2.839886784,1.860004848,3.508267512,2.986226328,3.09060252,3.359979984,2.891914128
"12-Nov-13",6.760924824,7.475174184,5.705159784,8.272971864,9.703461168,6.67238832,7.553191416,7.64999628,8.820228336,9.07339596,9.229439016,8.772275448,10.997960328,6.486284496,7.233807552,6.926431416,6.781743768,7.210888632,7.409284104,8.886641256,12.502819056,9.943990224
"13-Nov-13",5.96747088,3.206627016,4.709251632,3.265698912,4.064270856,3.919833552,3.855566376,3.9998778,4.370245104,5.475469704,5.855850936,4.574326152,4.833341712,5.061734688,5.30284416,3.728479752,4.964989536,2.6928876,4.385417112,4.183447128,4.973919504,4.898784048
"14-Nov-13",1.473924456,1.955694264,1.874859096,2.063562504,0.91625484,2.53322088,2.167654224,1.840457976,1.863816264,0.393737472,0.704352192,1.950889176,1.140207936,2.170406688,1.157451768,3.117470736,1.800029568,2.51644956,1.587473808,1.757075616,0.397837896,0.362313648
"15-Nov-13",4.038689016,0.768919152,1.422601728,0.374502432,0,0,0,1.179081288,0,0,0,0,0,0,0.953798256,4.095718152,4.698578952,1.328602008,0,0.858993792,0.268408152,1.096111272
"16-Nov-13",8.019227736,7.444068432,7.850039712,7.479462864,5.8348446,7.386903768,6.303482304,6.734792952,5.50789548,4.304380776,4.314987312,5.363444568,4.339125744,6.234959352,6.407825952,6.941845176,6.834386592,9.883350144,9.27269412,9.02634,4.245410808,3.163740984
"17-Nov-13",52.823072424,55.540231704,54.77114868,44.099404344,54.854536056,51.442852032,54.859519968,52.6578312,57.398683536,46.31193924,56.97581292,46.158285144,45.261048312,56.067741384,56.736139296,53.010337824,54.224927904,46.710671424,46.640999784,46.535453808,56.660963064,45.980037696
"18-Nov-13",2.230439544,0.651025056,1.15138944,0.380482752,0.36173268,0.953957688,0.621301584,2.156671824,0.170427144,0.323738616,0.20197008,0.239342928,0.263216472,0.295457544,0.231044544,0.924039696,0.544097088,0.518199432,0.374612208,0.478762824,0.05415972,0.69281736
"19-Nov-13",0.01227228,0.649337856,0.284879232,0.62361168,0.335254656,0.234058704,0.365167464,0.232112064,0.52275132,0.801617232,0.458969688,0.719502168,0.568776672,0.44704584,0.942357576,0.160027824,0.10268016,0.575711928,0.57199332,0.599938488,0.504109464,0.788586624
"20-Nov-13",10.20990228,1.21622952,2.75756676,3.703556664,1.6295802,1.105811208,1.497235176,1.639974288,1.492254504,3.45865668,2.570396472,0.630887928,1.99285608,2.677019832,1.475426136,1.512424704,1.146081624,1.541692248,1.355250744,6.440937288,2.545620744,3.201499344
"21-Nov-13",35.110281936,35.53029156,38.888963688,25.939936632,22.954796784,24.608774184,27.310532568,24.138679512,25.732563984,19.626706128,22.225673664,19.431298248,17.32864236,30.341546064,32.411112792,27.987708096,30.422095296,26.406661032,21.603607176,25.907598504,20.392004016,17.381808768
"22-Nov-13",4.265272032,3.941038728,9.16124868,12.610844136,18.756148344,6.254729736,10.139484648,15.65777064,29.425166136,18.65887356,33.87877464,23.522848608,20.225174904,7.520392656,4.82816292,10.54535436,9.734414568,5.874146472,65.761333464,19.104090216,11.044448376,12.279633528
"23-Nov-13",13.23291636,23.586042888,23.002956384,15.789914136,10.513873104,10.521253104,12.646142016,8.58823944,10.78865004,12.748289112,11.07758904,21.512769696,12.789323328,13.20149088,13.557702552,13.384454736,12.652762416,15.402059544,15.407125008,20.654883384,10.513094184,14.650498872
"24-Nov-13",0.480005928,0.067367328,0.26704176,0,0.176542584,0.316630896,0.36875688,0.159879072,0.130437792,0.019696968,0.076873656,0,0,0.259288296,0.09721104,0.268921656,0.494178096,0,0,0,0.151243464,0.036064896
"25-Nov-13",0.453092832,1.006676232,0.821511168,3.200104944,0.529507848,0.352627488,0.643013784,1.378374528,0.70366788,0.940065168,0.6276054,0.78251652,0.590373192,1.053488904,0.755635776,0,0.261353568,1.342136976,1.128691536,1.166078304,1.758313536,0.327982392
"26-Nov-13",8.995017528,6.461008776,8.185255776,17.290961256,9.849545712,14.07999516,12.380762112,10.523742192,11.8259976,11.809254888,11.026350984,5.407777896,12.239554872,9.182566872,8.750583888,11.694610128,11.002956384,6.200348856,10.29424524,7.076163048,9.430453776,11.615142336
"27-Nov-13",3.580397856,3.694052328,3.950140368,2.517328272,5.663816568,3.541200768,3.550181856,5.268227208,3.098965656,2.233932312,4.447617888,3.995641344,0.831721728,3.352848528,3.707273832,2.887268544,3.064161312,4.106180904,3.663815256,3.213706608,5.524741896,2.552856792
"28-Nov-13",8.989442112,9.57188844,10.895358336,10.840441704,6.70728564,7.114424232,5.989658112,4.549668072,8.594646696,7.503807312,8.535390624,9.854818584,8.374023192,9.420388704,9.19198824,4.15834164,7.651001208,10.054303416,9.418717872,8.954503296,7.026839016,7.167809496
"29-Nov-13",1.78400748,91.516479504,1.90771704,8.413337232,57.999544152,7.092410808,5.71095156,50.917722696,57.810121536,1.086919248,29.001454344,0.295348632,1.020841872,2.4330942,40.011162768,6.910944696,3.277239192,0.142260504,0.4183272,0.201118992,34.912908552,1.388154744
"30-Nov-13",38.84658336,15.540887832,21.221446032,21.064413072,30.3529272,34.33690452,35.54606724,30.58203792,35.15731716,16.883369928,26.70715428,12.557056896,14.6160822,30.04607964,29.27248764,37.334692944,40.056263928,14.73448992,14.987598888,15.24452448,26.50404168,21.178783896
"01-Dec-13",5.77496124,7.550703768,2.247124848,9.94938684,2.472853488,3.778958568,3.351159456,1.46380716,5.586314688,8.535059448,4.16371608,8.796983232,7.663216344,5.641418688,5.070629592,7.462921848,6.746644728,11.605327608,11.565464976,8.957741256,4.926352848,6.572986368
"02-Dec-13",6.675386664,5.846099136,6.146780496,5.235158448,7.941144696,7.336426008,7.52932476,9.69739008,6.14565612,12.989211552,7.403647896,8.917855032,13.548245424,6.139021392,6.289999728,5.207228784,5.963444712,10.878190032,9.675412416,12.680633064,6.654342408,11.97573996
"03-Dec-13",12.925888536,23.869329936,7.33482384,19.117037784,8.906389464,11.970470664,9.569642544,7.892362128,12.90991116,19.97575092,13.750667088,21.12617112,18.701850408,11.484595296,23.597797392,12.89867448,11.802768936,18.337625016,18.46893168,14.238432888,9.662090784,16.813712592
"04-Dec-13",16.85506152,12.861137856,13.243745328,28.549401288,16.889821536,17.968470096,16.33100652,15.680359848,16.759995456,14.953265184,14.766084192,13.965724464,16.228799352,12.338225832,27.473731032,15.538431648,15.302862168,19.3322196,16.766934864,15.191506872,15.801757344,17.14027548
"05-Dec-13",6.504068616,1.785331248,2.75771928,2.153640576,3.578080056,6.983287104,4.12132716,6.724008312,0.321560784,4.13799084,0.38796996,1.891627896,2.256612,4.654457328,2.124960072,12.303182592,7.978297944,4.648147704,3.911663184,0.95573304,1.88702256,2.49064188
"06-Dec-13",0,6.193026792,2.460244608,10.495716336,0.482000832,0,0,0.439257672,0,0.306987288,0.4411692,4.193918112,0.85537416,0,0,0,0,3.769517904,1.40503872,1.741626984,0.488065248,0.320840712
"07-Dec-13",0.774592992,2.1413886,0.88244364,2.544054144,0.966619752,1.780178016,1.418317968,1.324765752,1.382712,0.305012616,0.461675184,1.722295224,1.949173632,0.41283564,1.1340048,2.179206312,1.72750836,3.01257492,0.60766956,3.329960712,0.99262788,1.0966284
"08-Dec-13",3.002185464,6.857429256,3.332585328,5.742302664,6.039560784,5.765854944,6.1822164,5.64010584,5.258722896,7.5280974,5.769810312,3.969138264,4.764885672,4.380774384,4.024494768,5.228819136,4.508496528,5.036098488,7.258400208,3.649996152,6.355801104,7.746304752
"09-Dec-13",3.483218544,3.457549464,3.952165968,4.900239576,4.47669768,3.420335424,2.696971176,3.960653904,3.794868,3.34826052,2.398369968,4.854546912,3.589430448,3.845543496,3.516335616,3.02301372,3.492254016,8.777051208,8.214893808,4.69958604,3.630971784,3.654685728
"10-Dec-13",0.177608232,0.151896264,0.1837188,0.153006,0.6994602,0.170689704,0.53657148,0.662093112,0.568728168,0.603575136,0.625935456,0.426614904,0.537929976,0.353493696,0.406559544,0.053293032,0.288102168,0.419205888,0.55583868,0.37082904,0.70629912,0.41570436
"11-Dec-13",2.462194392,1.344717528,1.756986552,1.473476088,0.689673864,1.08651324,1.645234296,0.422787624,1.35451572,1.442216544,1.698105456,0.638217408,0.95128728,2.692452912,2.324025024,2.18154912,2.094344784,1.243923504,1.269136464,0.973923672,2.075406432,1.900079544
"12-Dec-13",10.285388232,12.409511088,11.024845368,16.084486488,17.446573728,14.581267824,13.03855848,18.229135032,12.888600816,17.556806088,14.146442424,14.26946496,13.450963488,10.292354832,12.675421704,10.51009584,9.62361288,14.333880912,15.502995024,14.835661416,14.665377624,14.502661224
"13-Dec-13",0.31070232,0,0.36284196,0,0.035292144,0,0.177135648,0,0.097666512,0,0.021740904,0,0,0.24216648,0.090228576,0.31803444,0.472635576,0,0,0,0.033160584,0
"14-Dec-13",17.356048104,17.351552016,14.109779832,10.912917144,11.230581528,12.026909352,13.408900728,11.96902872,11.559848064,9.831102144,10.260262008,8.752150296,5.660234568,18.494288928,17.580229272,14.527489176,13.14831876,9.824872248,10.95489336,7.936391112,11.739732744,7.760122776
"15-Dec-13",32.665520664,35.763373368,40.624437336,31.875514992,21.41201592,22.526435856,23.408689488,21.002071392,27.300762168,26.187503808,28.488026616,29.312925336,27.747199056,28.7381544,29.300007816,30.604279512,32.008303632,33.070547112,28.041787152,32.881673808,22.035387048,26.343798648
"16-Dec-13",2.51910192,3.524394744,1.961345856,1.890110304,2.191435392,0.544913736,1.605720336,4.553175696,1.684832808,4.227062352,2.548635,2.216409984,3.098976024,1.76191932,1.623694536,0.4612872,1.292975136,2.558467272,2.339263368,0.71105196,2.312640312,5.231016408
"17-Dec-13",0.742573776,0.235343568,0.705506544,0.413561808,0.080461824,1.063373664,0.594643992,0.691585968,0.35576808,0.01855716,0.286202232,0.046848024,0,0.461893968,0.3351402,1.193993472,0.564466152,0.206136696,0.073959624,0,0.051002592,0
"18-Dec-13",18.73634004,13.268204208,15.975211152,6.128601552,27.368857392,20.913651456,24.777068136,25.867260936,26.468195904,15.887922768,23.300587176,10.358419416,12.348548424,21.694310184,19.928056248,20.489527704,20.8472886,9.291991704,12.802123536,7.631318808,28.234645848,16.440951336
"19-Dec-13",14.125425336,10.000750056,9.061840296,10.753074648,16.08700704,18.371407992,15.96152688,19.10070276,13.81207608,9.191953896,11.917845,10.591140744,8.845233672,10.553091288,9.629282712,15.165567408,13.96122408,9.35879016,13.28543616,12.995002272,14.717163552,10.455467472
"20-Dec-13",6.86538576,14.519469744,12.094243536,21.057144648,6.87030816,10.251457224,8.156016816,9.517918824,7.317268608,12.252355104,6.5159862,13.571509848,11.122241016,9.350091216,8.56719948,7.061042544,6.911806584,21.719701776,15.685616976,18.911969664,4.87216116,11.56209468
"21-Dec-13",1.009420296,2.065843296,1.638697752,9.310822248,0.969332376,1.796860992,1.465817832,2.192372376,1.37061408,6.083445312,1.419738552,8.240743152,8.023202424,1.813186704,1.657575672,1.306433928,1.416349944,7.068495504,9.609962232,7.485079056,0.838052016,6.218880408
"22-Dec-13",14.636715888,20.750375736,23.72962476,6.040673016,8.55321264,5.563823472,10.933699608,5.735119344,17.065754424,8.552405832,19.325928216,29.226619728,6.826627488,17.121181008,18.803996088,8.104477632,9.210961104,13.581835272,11.748740664,13.291289808,8.210954904,3.967310424
"23-Dec-13",22.519386288,27.612616536,23.453537472,30.643744464,19.617470736,14.626633656,17.487175944,16.694542416,18.641009328,18.339767928,20.074921128,22.857872496,22.321177488,21.262026792,23.46943188,17.38396596,21.241965288,30.55206012,25.586125368,27.019440648,18.501471528,18.69033336
"24-Dec-13",36.66315936,34.858775136,39.396898272,20.223864552,50.896711344,38.639096256,42.836219784,50.93452836,42.118577952,39.66055584,43.8739128,31.428297048,36.886055952,44.39060784,42.248628624,36.562379832,39.40108968,26.622204792,32.915362368,28.337119104,49.991231928,44.542439472
"25-Dec-13",10.36064244,13.234773168,11.312792304,20.116274352,8.322213648,10.404267312,9.331229928,7.017321816,10.85886096,11.332457544,10.238655576,13.3219986,11.274121296,9.128421312,10.578736776,10.223998536,10.943159592,13.610167992,13.305928224,13.891581048,8.229528672,8.422546152
"26-Dec-13",4.28745996,3.09136356,3.660945648,2.691385032,0.6402774,1.329512352,1.125232008,0.7334244,1.000705176,0.848592288,1.32352164,2.11472028,1.030233096,2.082735648,2.285882064,2.328936696,2.514094224,1.751233392,1.601143416,2.152379928,0.78484092,0.86373612
"27-Dec-13",9.502440696,10.341539376,8.95737576,8.015585664,14.371727952,11.141191008,12.017631048,14.686772352,12.132349488,11.85675288,15.33823728,11.498244528,12.520351416,9.721539984,11.867149824,10.59405828,10.815490728,10.12621164,11.2405758,10.38159228,16.54338168,12.715042584
"28-Dec-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29-Dec-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30-Dec-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31-Dec-13",0.023974488,0.488882712,0.597577536,8.53494216,2.09914488,0.36507168,0.9937842,1.53360324,1.598647536,3.454173456,2.87882172,2.604868944,2.55764652,1.083424056,1.816902456,0.217021848,0.150612384,6.520462992,4.799176104,4.054800144,3.314871312,2.821234704
"01-Jan-14",0.226113552,0.013041432,0,0.021047232,0.20012832,0.019638936,0.017529336,0.04296048,0.166585728,3.482901696,0.360935784,3.94942296,5.485013016,0,6.315092328,0.580807776,0,0.500182008,1.987877736,3.024812568,2.117128728,5.3996544
"02-Jan-14",0,0.04630128,0.01565064,0.386644776,0,0.12369324,0,0.155931768,0,0.471556752,0.050332272,0.47315172,0.092922744,0,0.136064472,0,0,0.2796174,0.40137216,0.230493288,0.019448952,0.031391352
"03-Jan-14",39.439381608,0,0,0,199.99999236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.703815472,0
"04-Jan-14",47.400280944,25.698171624,40.276848792,21.885729792,28.584609024,51.715953816,49.907884608,35.429643624,32.302948944,18.43993092,21.035136216,15.875686176,14.139993672,42.787190448,23.271100056,57.694112784,53.245851528,23.956818576,20.206043232,18.063436032,21.657278544,22.009230144
"05-Jan-14",10.740313776,7.332640896,8.177394384,40.414232256,6.64322376,5.757475368,8.7255714,7.957218648,8.26461912,36.504621504,7.595597496,47.802174576,49.186191552,7.830310104,6.871132128,7.849483968,9.780278928,41.385480888,41.938093176,45.62764836,6.264636744,35.056921008
"06-Jan-14",3.914118648,5.241137976,2.962741248,7.364969016,2.971462008,1.584372456,2.293231656,4.655872104,2.824197288,3.98104584,4.16899788,5.391580224,3.90317952,3.68217624,4.295829168,1.238957856,2.446184448,8.786597016,4.13124312,6.365207424,3.505501632,3.27576936
"07-Jan-14",6.668700456,5.325085752,6.649893528,8.124633552,14.254564752,10.971855648,10.95711564,8.449119336,4.912850976,14.598202224,8.586818928,9.659648184,12.139841088,7.372992744,33.826589592,10.561820976,6.081386808,10.128243696,9.004982472,8.298524376,31.03186512,13.044553752
"08-Jan-14",14.985890856,16.297728528,16.16415168,20.19512844,15.6995616,11.000071056,14.30076312,8.499416832,13.118835936,17.301562776,17.802001488,18.054412368,12.081224448,21.003878112,20.31313992,18.259211544,17.581578264,11.281445496,33.41145516,14.689926624,18.970540512,16.831891536
"09-Jan-14",18.793622016,17.42447376,19.256691456,18.663278112,13.043379312,20.1073494,17.15141916,15.470543856,13.363433352,12.48166896,10.647600168,18.311930184,16.094773296,16.780640592,15.035649768,17.468430528,19.252806192,17.68280124,15.855162624,20.428713792,10.60017156,10.791031848
"10-Jan-14",1.008533664,2.156474064,1.012314864,1.077436488,2.584248312,0,1.199961936,1.109391864,1.959838632,2.994873408,2.996244024,1.247207424,1.4598822,1.301818008,2.228704152,1.785172104,0.647016936,1.568995368,1.844970888,0.70815396,3.756906144,3.262373688
"11-Jan-14",11.745592128,10.159778592,13.78114272,16.442645064,8.568874608,8.406181824,10.221179016,9.785185584,12.003823752,12.196899888,10.361142408,12.521465784,15.727304928,12.961559784,10.55767464,7.95265032,11.021906376,10.152254112,10.669803864,12.11375856,8.425596,12.803880216
"12-Jan-14",3.243623256,2.38896024,4.274588232,3.377671848,2.0476386,2.264922192,3.0748794,2.160486096,3.115058184,2.511180456,2.988036264,1.434212928,2.523298512,2.994523824,3.065349696,2.344560912,2.6830026,2.579316264,1.65221304,3.19645464,1.659730008,1.844737536
"13-Jan-14",0.205776672,0.141818184,0,0.219375744,0.070557648,1.000359264,0.157771008,0.151204128,0.075914064,0.1968528,0.227498592,0.575672376,0.429030096,0.051889344,0.14365596,1.104354048,0.7153446,0.304813584,0.244268184,0.229303584,0.34647252,0.261089736
"14-Jan-14",23.17197132,24.641120904,24.511779792,22.264317504,21.995226864,28.724616048,22.19673444,27.208210944,22.404813768,21.720535752,20.651148312,21.782306664,19.396146288,21.493540752,22.148869512,27.746126184,20.883047112,22.283133024,20.901916992,22.270693296,20.142931944,18.785123352
"15-Jan-14",1.325853816,0.510875208,0.407474136,0.986391744,0.183533112,0,0,0,0.240254952,2.334660888,0.267810912,1.528261008,3.452434656,0.561539184,0.629967024,2.57583816,1.526121312,1.003679208,2.136599424,1.374119544,0.310750488,1.721940984
"16-Jan-14",12.313131816,10.133210424,11.57725524,10.180561056,5.429487696,6.602849016,5.677983288,8.153135784,5.407780776,5.130410304,5.958469032,8.295883656,4.913813352,7.359154704,6.802255872,7.161445152,7.957368144,11.21037984,9.52410936,8.843820336,10.091786376,12.002453328
"17-Jan-14",2.808148752,5.979766848,3.336620088,3.770420184,6.415077936,5.966081136,6.039661656,6.716398704,6.488127,7.215533496,8.279098752,5.703532944,8.13247632,5.244683496,7.233103032,5.718698136,4.724581008,5.45635128,6.189024216,6.379095552,8.336244816,8.302363152
"18-Jan-14",1.332744144,3.162609456,2.096721768,4.473915696,0.571760904,2.538226968,1.612198224,0.605667696,1.64014524,1.829397264,1.8733644,4.063891056,2.32344264,2.91869832,3.157910952,2.048780328,1.81823712,3.807027336,3.5261736,4.8861444,0.851659032,1.044962784
"19-Jan-14",7.935439824,6.7147944,6.642795336,3.265334496,10.766346936,9.139790304,8.313834432,11.103128664,8.411019792,6.42710424,7.202385672,5.382679224,7.266612048,5.789953704,6.424566504,8.390125032,8.357564448,4.136369352,4.132704024,4.72972476,9.47891664,7.076544288
"20-Jan-14",20.112762456,22.475525376,20.426075928,19.78161336,33.0410328,26.224911696,26.842211712,28.51725768,28.890309336,26.173933992,29.323139184,22.10506296,24.409132008,25.037650104,24.903771408,23.037011136,23.366927136,19.693327896,22.6531992,21.09373284,31.59617328,27.284809104
"21-Jan-14",14.739408024,12.936836232,15.864327912,7.791893712,6.805918704,15.079592232,13.156681536,11.725363968,9.905186184,4.793273088,7.885537872,5.01575196,3.842350968,13.893297672,11.19908952,15.670284744,15.84689712,9.24380064,8.147750616,4.900765296,3.682704456,1.787318232
"22-Jan-14",6.50249004,6.831036336,6.572852616,4.059172512,3.518090136,4.200175512,5.015654688,3.174895416,4.309413672,3.329977512,4.279061088,5.05399668,3.765154128,5.670654048,5.380896096,5.395714752,5.05298208,5.400496968,4.10553468,5.970942024,3.91633452,3.400985592
"23-Jan-14",0,0,0,0,0,0,0,0,0,0,0,0.086023632,0,0,0,0,0,0,0,0.032078736,0,0
