"date","Pixel15630525","Pixel15540521","Pixel15540522","Pixel15540524","Pixel15570524","Pixel15600524","Pixel15600525","Pixel15630523","Pixel15600523","Pixel15630524","Pixel15570522","Pixel15570521","Pixel15570523","Pixel15600522","Pixel15540523","Pixel15510523","Pixel15600521","Pixel15630521","Pixel15630522","Pixel15570525","Pixel15600520","Pixel15510524","Pixel15510522"
"15-Mar-08",13.792581072,26.62384128,25.04330064,23.961094368,23.774630064,22.196123592,19.4403162,17.17229748,20.859835632,15.692132952,24.68510628,27.592517856,22.106596464,20.59386492,22.6001172,23.968487256,23.054964072,20.866601952,19.030313016,23.37644004,25.16368104,25.767165192,23.597085
"16-Mar-08",37.687540056,24.925789824,24.071505552,25.810172088,26.379055032,32.824233048,32.02510644,36.10127448,33.692327496,50.276727672,32.672521584,25.243649472,28.14133644,35.686689384,23.558491224,22.9287858,32.982404712,55.98810768,46.001172072,26.385489456,23.403499608,20.75699472,24.283842096
"17-Mar-08",26.071246152,17.939299104,17.385678288,18.459225648,11.90433168,14.632295616,13.496943,27.000732432,15.50498628,28.576406472,19.226044176,18.671725272,14.605052952,19.989832872,15.419447424,14.05343484,20.737046232,27.901891704,28.406381616,9.667026768,21.789354792,13.813649664,14.35210704
"18-Mar-08",21.748446456,12.115523808,14.019139776,26.153057088,17.162099352,19.144354824,30.182330136,9.751145832,16.810099128,14.659220688,11.166210648,6.88365912,14.1183858,9.064991712,17.089671144,26.813896176,5.952090384,7.948548312,9.5133834,25.3585968,5.658968928,26.25025464,22.662903792
"19-Mar-08",4.55676948,13.78135728,10.99288272,6.04450536,5.089954368,4.504139544,7.816326864,6.819230328,5.37680196,4.110241776,10.838855256,14.297917848,5.229360576,10.84147668,7.780730016,9.226512192,14.027953152,16.444614888,10.96769928,8.330227368,16.602454656,7.036958448,11.525745384
"20-Mar-08",9.436136496,9.433841232,7.223660232,13.354325304,6.732065688,4.791540744,4.432776696,5.093126904,3.950022696,9.575112096,4.056467424,8.51567388,5.754393696,3.828965304,12.120370392,12.149548536,9.610040184,18.3639822,10.742730624,8.698564056,11.838738432,18.197457792,9.767153256
"21-Mar-08",36.10319424,15.68642664,18.282324312,16.6974492,22.469721792,30.430958736,29.96291256,43.44881916,33.033628464,39.425551416,24.453211776,20.516140944,23.308495056,33.143179896,15.980944632,13.453927512,27.94451808,38.271643632,42.665491104,19.122904296,25.622975352,11.480372424,14.356121064
"22-Mar-08",2.717833392,2.330891304,2.207967648,2.099515728,2.261579448,4.648450608,1.884701736,3.882527592,3.741383664,5.682776568,2.635218864,2.152392456,2.603404632,1.208947608,7.851008904,2.75547732,1.125258384,1.724506968,0.70621128,3.335951328,4.475537184,3.853526112,1.598314584
"23-Mar-08",5.902127976,6.54616356,5.447453496,5.072529312,6.489563232,7.076268912,10.012292136,2.565739632,7.257387408,3.906138192,5.723955624,7.69907928,7.7356782,6.773202192,4.84818864,6.721699488,7.39691376,3.994531632,2.503988736,6.653479104,9.600301272,8.020629648,4.662067296
"24-Mar-08",0,2.319294864,1.72815012,0.879932832,2.631118656,2.819224656,0,5.533653264,2.06122488,0.01494564,3.644250144,3.038289792,1.73837292,2.550187824,0.284685744,2.97098244,4.516926168,6.25138236,5.914746528,0.809861016,2.55832224,3.150391824,2.771525136
"25-Mar-08",51.764911656,39.11191464,42.27401448,46.892761224,44.94163512,45.471814152,51.718242648,48.59235192,45.895923624,48.987859728,42.813205728,39.138753888,46.329174048,44.520652776,46.317232128,43.114857672,38.637780192,40.739736552,45.144490248,49.348405848,33.797773368,44.433385848,42.232046136
"26-Mar-08",3.117977856,3.876163608,4.441046832,7.200886488,7.355329512,6.532484304,22.11993312,19.321476456,4.409942856,2.401782624,3.72751272,4.280611392,6.50234484,4.713092568,8.34206916,7.670898912,5.188824168,13.266099936,13.165519248,7.856498472,3.24354744,9.627672672,5.076713208
"27-Mar-08",5.185815816,0.958031688,0.64680756,2.166168096,7.27582884,5.959423176,2.476331592,3.818428152,4.993241064,3.518715264,0.884028744,1.861819272,1.740830352,1.294009392,1.965328032,1.058859144,3.28821408,2.365222872,2.486154744,2.792792208,4.33458888,3.53373456,0.734430264
"28-Mar-08",2.436338784,3.341289648,2.722492752,2.950939704,2.857025736,5.273510448,4.927876704,2.58404088,6.040468464,2.42518008,6.196919208,5.899511928,3.561284784,2.965738368,2.74470144,1.88957352,2.883074832,2.476648632,2.552232024,2.95747428,2.919425544,1.481082744,1.695280008
"29-Mar-08",13.468533048,7.581820248,8.748887304,1.655037936,3.989490864,6.718273392,6.353404272,16.29532956,14.379831792,12.828763968,15.05391168,13.58548308,8.464566,16.764963624,2.77928568,2.49668688,15.750948432,17.104718688,17.470404624,3.210442176,15.85384368,2.383806288,6.184276344
"30-Mar-08",21.985467912,17.701611048,13.860387336,20.98196268,20.731284144,24.528548232,22.58846712,15.524095056,16.452783096,18.690412056,8.397566568,9.31417536,15.557214264,7.824648864,19.973967072,20.454425808,7.788738024,13.023718368,12.8209548,23.193756576,7.891546008,24.876239784,14.259831912
"31-Mar-08",5.748051888,9.66513132,7.615986576,9.650401344,8.120967144,6.569262744,6.499357944,3.804859392,5.652545208,4.686091656,8.866239312,9.861123552,9.061453344,6.360868704,8.52367044,10.38511848,7.658803224,6.477421752,5.954722176,9.44928504,8.918232672,7.04299236,11.008728504
"01-Apr-08",20.561325072,24.547551144,22.76057052,23.346775536,20.104103568,17.635135176,16.514832984,26.857538232,24.109654416,25.854981432,19.068170064,20.356501584,22.020388128,22.626437184,22.368418704,21.205452912,21.697687632,29.232024192,26.775727272,14.772053712,22.53010368,22.195944792,22.397299296
"02-Apr-08",41.528912544,13.945525656,19.021275048,26.753929128,29.166043272,34.770260808,35.525141712,39.269225112,32.94190692,40.696386336,23.776920312,20.987849232,27.342032424,28.636960032,21.293910024,25.49647236,28.734191904,35.200384152,34.065373416,31.43391036,25.33779144,29.269417752,21.596958168
"03-Apr-08",4.133391024,12.327176568,13.482407568,4.43874156,9.628782024,9.313166136,8.999669544,3.676135896,8.866148472,3.595297704,6.622262472,0.67831332,5.216279976,9.752069232,2.612980656,6.905169,8.905247208,4.35859644,4.080793608,9.99106764,0.720554088,4.834261536,7.636595976
"04-Apr-08",23.538977616,23.47040748,24.2159214,16.937092776,14.661711216,16.12006044,18.041346072,17.684861184,26.140977864,20.01081132,14.957240592,40.5314598,14.846607696,16.002835752,15.0771246,14.775572784,33.345517152,36.848410608,16.121699808,16.484112744,31.106537808,17.717380992,13.288388736
"05-Apr-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06-Apr-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07-Apr-08",3.094830384,2.257713144,2.189806056,1.212109128,2.569599504,3.36096024,3.280156008,3.71377908,3.015144456,3.386393664,2.36150712,2.024922432,1.149343824,3.669885984,1.096794336,1.228338264,2.650068096,5.64911556,2.977970832,2.600669688,1.368778296,0.826906632,1.790763432
"08-Apr-08",0.304795128,0.355898424,1.501371504,1.191875064,1.31084436,1.35398796,0.769919616,0.266493672,0.323103,1.050536592,0.400574184,0.325623648,0.708150888,0.356634792,1.769268576,1.088096928,0,0.138214872,0.1703844,1.352047032,0.132878112,1.349070936,1.533424248
"09-Apr-08",13.215498456,5.216159832,3.479537136,7.687092312,6.488917344,7.530401232,8.597457648,5.672623152,5.1953988,12.763269432,5.717948904,6.48434544,6.572191704,4.729085328,8.015440464,10.112790576,6.058282608,4.503226152,6.367813104,7.44007944,6.59558772,8.927867184,6.493419888
"10-Apr-08",14.44167996,13.640923968,12.499481688,10.764028776,7.510642296,8.722659576,9.100065,14.115523344,9.51463008,13.402698048,8.097657672,9.21917868,7.07988168,10.768702992,8.763658056,11.507145168,11.756481168,19.413170808,16.791325104,8.816077704,14.63104392,12.245099544,12.85174512
"11-Apr-08",10.227955344,7.008439776,8.429115048,8.014986288,11.059332144,11.253079896,11.49826812,10.275552024,12.159070008,9.522141696,13.232769024,11.711665392,12.010249608,12.68251704,8.678101296,6.224879256,12.15175296,9.919005624,10.938272952,11.0033784,9.6102798,5.90588916,6.359541168
"12-Apr-08",8.865858792,11.035213704,9.813190704,7.3833468,8.77320456,7.234556448,8.49383712,10.91592336,11.805020568,6.059697384,15.849072936,15.405911928,11.272986888,10.918572672,11.848636872,9.66601824,16.29860544,9.622813944,9.394005072,7.485312936,10.991294136,9.387134304,11.579858064
"13-Apr-08",14.158119672,21.574851048,6.612130872,6.988926888,8.292502632,10.19910264,10.437362904,11.29542948,7.492607832,16.087599288,8.887967352,4.771331184,8.800139664,12.270652776,5.28844428,5.684435952,11.962935456,12.498846528,12.847370616,9.496505496,6.583193064,6.530824896,5.099078904
"14-Apr-08",20.867614752,17.574309816,17.670835008,17.319798936,18.579073896,20.618767272,19.636661064,20.591154096,18.910682208,20.4249444,18.570847032,18.315663816,17.267282016,19.627528656,17.659976016,17.014409064,18.393572328,18.261498936,19.78047036,18.848457816,18.721763136,15.482656008,17.199780456
"15-Apr-08",15.658515936,11.260696656,11.720405112,12.6795144,12.2640996,12.268668648,15.013977528,10.832153328,10.611544128,12.121317384,10.184150208,8.634577992,10.63697076,6.569704776,9.475212336,9.173980944,7.202856312,9.351291408,8.783761728,13.87700988,8.385699024,12.53366232,11.044329648
"16-Apr-08",0.121116912,0.126659808,0.127575048,0.11270868,0.518702064,0.433502952,0.36005472,0.064092648,0.405591624,0.133981776,0.054859296,0.054500136,0.054903264,0.21389676,0.125856696,0.06124344,0.213870432,0.0667956,0.064383072,0.400598016,0,0.137342664,0.138406824
"17-Apr-08",0,0.219858168,0,0,0.213907344,0.167039544,0,0.06073356,0.168608424,0,0.215673888,0.214261896,0,0.168612288,0.324996336,0,0.168591528,0.06329484,0.061008768,0,0.138919536,0,0
"18-Apr-08",1.197362256,0,0,0,0,0,0.08175288,0,0,0,0,0,0,0,0,0,0,0,0,0.058726248,0,0,0
"19-Apr-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17425404,0,0
"20-Apr-08",10.104977856,1.174358184,10.50209856,4.61640144,4.54331124,8.036027664,8.05899168,7.618582968,7.249019616,8.41752576,3.41489232,2.09633928,5.988671064,4.311580896,3.999440784,2.413252296,2.277768912,2.675275872,6.744552624,6.912993192,0.533498208,1.698723264,4.121043552
"21-Apr-08",28.5842886,22.45784856,22.231109616,22.850651256,24.991066944,27.438878064,24.403049472,33.692725176,28.945744512,31.936371792,25.212859152,26.073188784,29.638818744,30.597919464,23.284152024,23.03339196,31.081131936,34.990159032,35.329419144,21.750949848,34.008467664,25.123269072,21.954590328
"22-Apr-08",0,0,0.929602416,1.548099336,2.786710728,1.49009496,1.48844076,0.890778504,4.031315088,0.049036152,2.946524616,1.76570784,3.680217504,3.229216224,1.740700728,3.119322192,3.09449136,2.93668968,2.322567888,1.146430224,1.350080424,5.160799752,0
"23-Apr-08",7.281633144,7.506797064,6.380660544,7.601554152,6.97701144,6.714320904,6.0746076,6.677794944,7.8809166,6.211221456,6.88463688,6.17818308,6.83197404,6.504107232,6.193279992,7.36340976,5.442570816,7.58112216,7.06236864,6.888859032,7.38831996,9.402144672,6.929263824
"24-Apr-08",3.604932912,5.308540824,6.029215344,5.047932744,4.96241748,4.631276256,4.2962544,2.749618824,4.692299712,5.028113016,6.664902456,5.715862512,6.528576144,5.265710592,8.2503984,6.686804304,4.771963824,4.053269136,2.109548448,5.0065434,2.131754808,4.82852376,5.537337888
"25-Apr-08",0.231151104,0,0,0.22348548,0.057626808,0.019461816,0.19827768,0.060326952,0.0215796,0.272056896,0,0.010922424,0,0.03622692,0.172220688,0.0678834,0.027728616,0.100207968,0.038897088,0.29700444,0.057437232,0,0.133759248
"26-Apr-08",3.443642376,0.60444408,0.672784296,1.769797152,0.919923216,1.02993732,1.592315736,0.173006232,0.642342936,0.812245224,0.751771776,0.504888384,0.873218616,0.892367712,0.553634496,0.962910264,0.687328896,0.703321464,0.511013472,1.858869024,0.682822608,1.8453918,0.539056008
"27-Apr-08",0,0,0.128221248,0,0,0.031824864,0,0.01539936,0.254866152,0.021624024,0.693774456,0.330706944,0.048981984,0.49304388,0,0,0.052498632,0,0,0,0.266753568,0,0.201298128
"28-Apr-08",0,0,0,0,0,0,0,0,40.048344624,0,30.211197864,0,0,0,0,0,150.958248144,0,0,0,0,19.27159452,0
"29-Apr-08",17.831881992,9.075818544,23.251098624,12.250428192,11.571444504,19.661581992,24.039324768,17.286211968,10.724816328,15.50723076,11.775360336,9.870997656,12.168328296,11.216291424,12.53876496,12.824508192,9.541412112,9.548701992,12.329526912,13.5742278,7.613900904,13.03010988,10.797419784
"30-Apr-08",0.107884512,0,0,0,0,0.057164568,0.59379432,0.137300112,0.087955584,0.086728896,0,0,0,0,0,0,0.021078048,0.044714568,0.020608704,0,0,0,0
"01-May-08",0.2478798,0,0,0,0,0,0,0.603696192,0.142527408,0.660556368,0,0,0,0.042455208,0,0,0.268421232,1.26418824,0.464795304,0,1.882944528,0,0
"02-May-08",0,0.015968424,0,0,0,0,0,0,0,0.15321504,0,0,0,0,0,0,0,0,0,0,0.080651832,0,0
"03-May-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18441252,0,0
"04-May-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05-May-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06-May-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07-May-08",0,0,0,0,0,0,0,0,0,0.029776296,0,0,0,0,0,0,0,0,0,0,0,0,0
"08-May-08",4.917703272,1.291257888,2.5291686,3.701846472,3.274377456,3.613068936,4.498066656,4.625024568,3.676086552,4.655179392,3.085958352,3.493692744,3.266697048,3.914641152,2.575704384,2.411378496,3.920392152,4.864080552,4.775454648,4.685379264,3.197139864,2.492613504,1.591166496
"09-May-08",2.12525976,4.578937776,4.107666144,2.456757,1.538385984,1.970200008,1.817164608,1.284368448,1.794180744,1.657246104,2.656475904,2.45771544,2.136316368,1.536803304,3.416996952,3.944660424,1.666071648,0.807164232,0.852899112,1.593213912,1.467734736,3.434454192,5.040152544
"10-May-08",26.430902472,1.795202304,2.037082488,1.359349872,4.599221352,6.179399016,7.606948608,18.772265904,6.418163544,26.026396752,5.85816336,2.67440736,5.490620256,3.190422168,1.594842192,1.69058328,3.149082888,8.212791672,8.722800504,5.524744032,1.832997672,1.195952832,1.620638784
"11-May-08",28.959231384,23.960128776,26.045720112,25.568032272,24.011787408,23.300485608,22.617392064,24.80118084,21.657259944,27.607180584,22.229031096,20.468195904,23.526949872,20.801615232,25.622446056,30.009301176,18.360782136,23.367605208,25.247998248,25.056876192,17.590840824,30.16504956,29.39077092
"12-May-08",0.373925016,0.194892288,0.151686408,0.299709432,0.266682696,0.250303584,0.266158776,0.372692112,0.452850096,0.286592304,0.3055278,0.208414848,0.302539656,0.266951448,0.21870264,0.231546672,0.2236692,0.452447856,0.387368736,0.231253368,0.212444808,0.31735512,0.328423296
"13-May-08",0.097579608,0,0,0,0,0,0.014262864,0.087285264,0,0.052585488,0,0,0,0,0,0,0.017601864,0.155036256,0.074007504,0,0.026087544,0,0
"14-May-08",0,0,0,0,0,0,0.01817808,0,0,0,0,0,0,0,0,0,0,0,0,0.065475096,0,0,0
"15-May-08",0,0,0,0,0,0,0,3.975718608,0,0,0,0,0,5.998586304,0,0,5.712394944,6.722251656,11.086411704,0,0,0,0
"16-May-08",5.830667136,2.034189096,2.009843952,1.326835152,1.68592536,1.820174568,9.496209384,2.647733688,4.448789832,2.474177064,3.976365912,3.232870464,4.105357296,4.4703852,1.842495552,1.499587296,3.336203088,2.476027608,2.644401144,8.80027056,2.045193504,1.399728576,1.912290744
"17-May-08",20.87053584,24.456851016,25.741064064,24.896418576,21.9415512,21.849786768,19.368488784,26.501890176,23.652565968,23.577724464,25.04851056,24.422830584,23.960660928,23.999679576,25.49052144,25.963643064,22.927439688,20.590899456,23.036590584,20.713741776,21.424538616,25.179568296,24.826827048
"18-May-08",10.094553,2.533507344,2.510461632,1.755596112,3.671596176,27.869779584,11.395842072,5.85548508,6.111143592,10.931251992,2.8215006,2.698497528,0.923386128,8.725595712,4.454239728,9.413596632,9.03745008,4.703662632,4.26077592,9.777908568,3.763046976,9.856264824,8.43010212
"19-May-08",6.739369152,7.811123376,7.110270744,5.693304768,14.336164008,12.895052424,13.22318316,7.158880944,12.429157728,8.704208856,7.302970656,9.210685008,6.366791016,6.973831416,5.836389552,4.833438288,6.802053456,8.131578672,6.431141856,14.586045744,19.792217736,5.067018984,4.103303784
"20-May-08",5.22859632,3.993067872,4.112791296,2.179947312,3.10675872,2.981340408,9.964589592,1.807633104,2.257418088,2.572277424,5.616626856,7.402907616,6.170509104,3.893172384,3.019676328,1.869203208,4.775328408,2.850999,2.184031416,7.944667344,2.824450488,1.884685992,1.271104128
"21-May-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-May-08",0.182536512,0.732960096,0.441825816,0.289551216,0.415749672,0.444420264,0.384729312,0.466888728,0.403917216,0.477144504,0.349281888,0.53063472,0.321066552,0.303579144,0.481094784,0.423846912,0.503843256,0.346868064,0.260684184,0.390054576,0.59710296,0.412489104,0.460938744
"23-May-08",0.130412712,0.293006952,1.26873984,0.649603584,0.250205328,0.470052072,0.270688752,0.257966352,0.462073128,0.253256928,0.636386952,0.347955336,0.7970928,0.309018792,0.847405848,0.458066184,0.410682624,0.2159592,0.148692096,0.12538824,0.699954936,0.745851072,1.541318352
"24-May-08",0.227276448,0.786527568,0.277193352,1.107728904,1.131874416,0.65634612,0.75904128,0.068225664,0.596332584,0.1920108,0.110429064,0.133605528,0.8243124,0,0.601170888,2.0295294,0.28681992,0.069774888,0.07389336,1.089162288,0.559044552,0.863999424,0.403602144
"25-May-08",0.18168348,0,1.333241352,2.05380876,1.326619056,0.696343032,0.179401896,0.101657424,0.191202072,0,0.248002752,0.609495264,0.250723656,0,2.06886972,1.018664088,0.467155608,0.09397848,0,0.235667232,0.699759192,2.196675192,0.275250864
"26-May-08",0,0.011951688,0.06681612,0,0,0,0,0,0,0,0.064888728,0.011608728,0,0.049172136,0,0,0.033335112,0,0,0,0.036313344,0,0.015353352
"27-May-08",5.807194224,1.04981928,0.719246064,1.40247792,1.916155272,2.3542884,2.631018696,4.633819344,2.294509824,5.557974816,1.861441968,1.709538456,1.793553288,3.671722776,1.579182576,0.8577648,3.528695952,7.330362792,6.51774144,1.630997664,3.233620056,1.454025768,0.827764296
"28-May-08",27.695457456,22.167692184,22.174361232,14.679289344,16.164220344,20.443522464,23.990728848,22.734529488,22.89857196,41.187967296,22.049626344,22.192946424,20.192942616,18.129441264,18.894700536,21.903790008,20.903089992,23.87869548,19.474385256,11.874835968,18.930574896,17.553225528,22.875208848
"29-May-08",25.264434816,1.612886304,3.390751728,10.6899426,13.122060288,13.534805784,21.613773816,14.85742092,9.531496536,19.035960672,3.64255464,1.663490472,9.359282256,6.48763776,6.561987888,3.934318176,2.79992652,6.847412832,13.58012724,15.05398464,1.47174864,8.483403672,2.066069664
"30-May-08",1.028691432,3.263879664,2.28445548,0.225188376,0.08636232,0.12946512,0.139688664,8.241484872,1.210783656,6.602605824,1.64558064,2.872071504,0.379394304,2.447301504,0.891039936,1.718531184,3.377688648,10.85037732,11.150535816,0.091395888,3.598517064,0.908474832,2.71155864
"31-May-08",4.440909144,1.795799544,2.500486848,3.695557584,3.841111776,3.802476528,3.83419812,3.646419168,3.422270904,4.228658088,2.754773496,1.862165976,3.519543528,2.608538208,3.298005936,3.25130868,1.910412312,2.269098408,2.424827448,3.839792136,1.65698808,3.259625304,2.426542632
"01-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772716072,0
"02-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016807296,0,0,0,0
"07-Jun-08",0.533293728,0,0,0,0,0,0,0,0,0.136558632,0,0,0,0,0,0,0,0.122466576,0.058664376,0,0,0,0
"08-Jun-08",0,0,0,0,0,0,0,0.047741184,0,0.09212496,0,0,0,0,0,0,0,0.017117928,0.028587504,0,0.128172984,0,0
"09-Jun-08",0.2004318,0.033627648,0.366336864,0.027190368,0.250169208,0.842517168,0.093216984,0.55838616,0.989082984,0.345467496,0.12729996,0.425010672,0.536998176,1.051034784,0.237611568,0.131712384,1.227125376,1.620694032,1.219394712,0.137451312,3.64344156,0.035347848,0.053540712
"10-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0.259672296,0,0,0,0.010342008,0,0,0,0,0
"12-Jun-08",0,0.035375808,0.01762464,0.01476768,0,0,0,0,0,0,0.021962688,0.042398952,0.019453944,0.057310584,0.015206712,0,0.081639504,0,0,0,0.055079112,0.014341944,0
"13-Jun-08",1.09664556,0,0,0,0,0,18.983971584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14-Jun-08",10.743374352,13.269222744,14.57275344,9.836655384,9.053227896,9.737790576,9.088133088,14.07527304,10.166163672,11.291526312,11.017280808,10.887224424,9.383332008,10.76578332,11.244649896,14.46338796,14.713242528,18.89784336,20.466492168,7.663659816,10.686240432,10.213364832,15.913752072
"15-Jun-08",0.688804248,1.478632992,0.687642888,0.93772056,0.846975528,0.74156436,1.54443276,2.114602272,1.579989024,3.54352032,0.717173952,1.00032324,0.8016024,1.106854056,0.842567592,1.4220432,1.090384656,2.59897668,2.614883952,1.910095272,2.63496924,1.847787912,0.611323944
"16-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Jun-08",1.514864256,7.25301576,8.495977152,11.051153184,6.855716952,6.927866232,5.803276776,0.248166528,7.055721768,4.232451072,4.41773772,6.092762232,6.042451848,5.931907656,5.437371264,9.0846684,6.1559322,0,0.366063696,9.149066448,4.659896496,14.57488776,10.127092848
"22-Jun-08",1.85159112,10.189620504,14.74040508,10.959853656,29.989133832,13.955062872,21.53201724,1.832412432,14.274199968,1.108991328,18.135592464,15.747184752,14.751684672,12.723745824,12.491271984,9.211855176,7.12004328,1.407576096,1.875157176,40.759732248,2.635115496,9.322097544,7.347222816
"23-Jun-08",0.46891464,0,0,0,0,0.040316328,0.054961056,0.598118616,0,0.481125048,0,0,0,0,0,0,0,0.263784552,0.323245224,0.100036464,0,0,0
"24-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28-Jun-08",0,0,0,0,0,0,0,9.99470688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30-Jun-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-Jul-08",0,0,0,0,0,0.245515056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07-Jul-08",11.13200568,7.809252984,7.28572584,7.8093288,7.657419912,11.823762408,22.910631168,7.75013424,9.069509256,10.578883416,9.215621712,8.30152488,9.415866144,9.090643656,7.482185832,5.559005496,8.532613272,7.669813152,7.60006212,18.627018936,9.26305176,5.732974296,5.552141184
"08-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10-Jul-08",0.372178464,0.183127896,0.161102904,0.074228376,0.111256968,0.185567808,0.114925872,0.839213928,0.237591984,0.534633408,0.08709192,0.058390416,0.095516256,0.312141168,0.092154432,0.012587976,0.224782632,0.83277324,0.447313512,0.075605952,0.586340328,0.03929412,0.03447696
"11-Jul-08",0.093969312,0.010092624,0.0165756,0.017307264,0.103544472,0.321183888,0.150690816,0.171251976,0.136593792,0.11616372,0.049310568,0.04658748,0.106141392,0.140957064,0.046535928,0.017652,0.079949976,0.158629008,0.147541272,0.014274648,0.091860072,0.017216856,0
"12-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Jul-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Jul-08",0,1.036038192,2.726183664,2.409726792,1.496384568,0,0,0,0,0,2.445311496,1.634696424,1.510926792,0,2.432787528,0.936135024,0,0,0,0,0,5.409695856,1.06887648
"23-Jul-08",7.394210112,3.101337792,2.6632086,4.095020064,3.313491216,4.358796,16.22184276,6.617911584,3.727632168,5.956503504,4.19150268,3.350509992,3.511865976,2.46552408,3.472073088,3.504908688,2.71840776,3.203988432,2.25003612,4.158075216,4.236050256,5.033268216,2.843254392
