"date","Pixel15540540","Pixel15600539","Pixel15600538","Pixel15600540","Pixel15540537","Pixel15540538","Pixel15510537","Pixel15480537","Pixel15480536","Pixel15510536","Pixel15570538","Pixel15540536","Pixel15540535","Pixel15600536","Pixel15570536","Pixel15510535","Pixel15510534","Pixel15540534","Pixel15570534","Pixel15570539","Pixel15570537","Pixel15570540","Pixel15540539","Pixel15600537","Pixel15480534","Pixel15570535","Pixel15510539","Pixel15600535","Pixel15600534","Pixel15480539","Pixel15510538"
"21-Dec-12",2.526151488,4.30278324,1.367521752,21.312048912,1.026065568,1.021813008,1.026834288,0,0,6.837174648,1.12723464,6.837223296,0,1.023238512,1.056664008,1.617643824,0,1.65153444,5.310179832,2.395089264,1.021027392,21.221178528,1.190880336,1.093865184,1.639130304,3.612767808,0,3.54670788,3.519781704,0,1.022678904
"22-Dec-12",1.186101168,0.715969872,0.148288296,0.356237928,2.09241576,1.04052276,5.110382088,5.663439264,4.09306776,3.298686864,0.211320552,0.641592432,2.465816784,0.468289968,0.11970636,3.792547704,3.570880296,2.20991028,0,0.993670992,0.872646432,0.660709752,0.023486568,0.347685792,3.662005656,0.255052536,0.66854856,0.044743488,0,3.237879384,3.894518496
"23-Dec-12",9.972563976,11.7090354,12.428888808,11.708824392,8.933339592,9.598779912,4.8999828,3.85366416,4.046710608,5.148174408,11.540882352,9.093379488,6.36707712,12.779378424,11.033958432,3.967918752,3.745671624,6.263902896,9.578050368,10.715404992,11.093500608,10.796635152,10.612019064,12.569143296,2.511529512,10.43025828,8.12212872,13.085628024,12.04021596,5.806119552,6.358672152
"24-Dec-12",1.447764792,0.798446064,0.894024888,2.1086256,4.040473224,1.604239224,1.599749928,2.111285976,1.805173872,1.521675648,1.178772648,2.45231832,0.13037724,1.875295224,2.333182632,5.42997228,5.9406252,0.230090592,0,2.45299368,1.616557176,1.775444808,1.069448496,1.108919808,6.48306012,0,0.860358336,0,0,1.527779448,1.125929736
"25-Dec-12",4.685539128,3.362501256,3.159050352,3.60088884,2.146024176,2.963824512,1.519536864,1.286469336,0.652591368,0.541222344,3.19466544,0.964538016,0.674405112,3.085042488,1.288694328,0.32977428,0.10399656,0.551625696,1.465398432,4.011278976,2.6649456,4.503097776,4.569259296,4.290185808,0.2040864,0.975453696,4.431189168,2.266070184,2.93882544,4.388999112,2.427126456
"26-Dec-12",16.2755742,14.260867584,13.795213224,17.17065096,16.932691104,16.03262472,16.607703216,13.005479328,24.682677264,16.129187112,14.004728784,18.26963568,16.413146496,14.551932336,16.255225176,17.932063584,16.806193824,15.879522792,15.080142984,15.553160184,14.263067712,15.6667056,15.650011536,14.703038688,14.574347016,14.472202776,14.676857472,33.935156832,12.648482328,12.070768824,16.19257308
"27-Dec-12",22.529302608,26.186685552,24.087733272,22.324067112,29.285445216,22.478267664,20.208286296,25.922281272,30.053566944,30.23594856,24.677576064,28.656312,26.629978176,25.045695312,29.288495064,29.229981432,30.880047792,27.794199936,28.870370856,24.16640568,24.09120084,21.776926512,21.365873328,24.033256536,33.494779584,31.41728496,25.32462216,38.43912792,29.794652928,40.464242928,21.618261336
"28-Dec-12",13.98758268,12.419184216,12.077655312,12.271343712,14.632972248,13.109235768,16.592034816,16.20013332,17.45843268,16.771193496,12.296888352,14.559895992,14.254298688,12.213918696,13.205688,14.662802688,16.378415112,13.668067944,11.996150496,12.601694592,13.010848056,13.256968968,13.281420696,11.290811064,18.512533656,12.548519616,13.284579288,12.78826476,11.074599264,11.804862504,14.257719048
"29-Dec-12",7.912110336,8.432478192,8.627290968,8.8731408,10.040575512,9.530584584,9.465610032,11.479258056,11.502984528,11.2903998,9.332978736,12.082310208,12.900399696,9.164121144,11.437504296,13.353851784,13.456848624,14.699687016,14.374707696,9.945538752,9.884838576,9.072410352,8.6520846,8.9904828,11.598837384,13.70779752,9.522801168,11.376886368,13.386138432,11.567583552,8.989078056
"30-Dec-12",34.819922448,24.841172208,27.85646724,25.544011128,37.96795464,27.57653904,27.042706488,25.103279112,27.979874616,28.393667232,27.225073824,28.910665512,33.244500168,30.045241344,30.178278912,32.256291384,33.432443616,34.087283136,34.401108744,25.114188192,28.678204536,20.987920752,35.514361392,28.439726832,31.875998496,32.47176648,24.160514832,31.645151136,33.874228488,24.017048832,26.586064344
"31-Dec-12",27.568533888,11.256731976,7.226467608,28.396596912,6.635954616,7.67914296,12.096858504,10.699172256,6.42287136,10.052209128,7.537491552,5.386182912,5.755173672,4.587462552,4.405702464,4.44757212,1.68774372,1.999149624,2.767056216,11.75104236,6.582396984,31.04138088,14.048130504,5.204999688,0.627115224,4.239893328,19.122581016,9.540348528,3.611659536,29.439474096,10.668481344
"01-Jan-13",12.831268776,25.394431104,21.920217984,23.476881984,22.485883704,19.893638136,15.174864288,14.95810176,15.403899192,16.132986552,20.176355832,19.4367528,14.928504456,17.197853568,20.009769912,12.860747328,11.173832424,13.437973032,14.005335336,23.120199672,22.081097592,15.256263264,19.966448304,19.61940336,15.136044504,19.077883248,11.516691696,18.01394892,14.45857572,10.198293696,15.12056208
"02-Jan-13",22.27957248,44.473823544,43.432090752,41.519153592,13.433009136,12.514201632,13.57453824,9.029762496,10.83451224,11.174212944,19.064402112,12.108807552,22.388912208,20.185375224,13.215246672,28.873360632,30.972095496,15.109150896,18.267457008,31.723855008,16.734721176,44.494697568,21.37659072,34.2067194,31.889845848,16.674068928,13.926472656,28.772337912,16.229950896,12.543331152,15.860245224
"03-Jan-13",11.79656052,12.464977752,8.974812984,12.964982976,6.348545544,7.489974264,5.656042104,9.07426572,7.543805832,5.485580568,5.821576248,3.598341096,4.651214352,4.03347408,4.874798664,1.908860568,3.219451536,12.638055336,3.807767976,8.416745424,4.811797848,10.792750608,10.957703592,7.076919792,4.222589136,8.977579584,5.860723608,5.62123848,2.789308896,5.830263384,6.966424224
"04-Jan-13",21.365235336,21.139205928,19.641828072,16.041419496,31.936234464,23.177776344,26.838418008,21.19175148,22.788658608,32.61915492,23.001179688,36.130116456,36.09420204,34.868531232,32.283019056,35.569973952,26.78006172,26.17640304,32.514773376,22.952751168,22.630501272,20.404802808,22.967661384,20.416136736,24.95823384,39.310212144,28.535631168,40.414358136,29.949717528,33.93514824,26.556630144
"05-Jan-13",7.393373256,10.653316488,8.145379536,15.6222024,4.505721696,5.280874728,3.727183344,8.262360336,47.298625944,5.934033048,8.413356552,3.920769816,12.74479008,13.382379048,5.45801604,15.37152816,35.824255944,28.31707764,16.796896944,9.413070192,3.313029528,11.10901164,8.812172424,14.515225416,38.976983064,10.230920784,7.005658872,57.96123504,17.428409088,15.067269792,3.099731688
"06-Jan-13",47.58977508,45.462215424,47.221146576,34.080451008,58.73535348,55.466497416,59.130346296,55.863264072,59.79149436,58.93761636,51.549951552,58.275403968,54.529764168,46.82988168,52.87252236,54.9011364,44.641362192,45.087638856,43.63800144,45.679078104,56.258794776,41.950593,50.53649712,47.614574424,43.57213212,52.422769536,53.260173792,47.246644032,44.773624416,49.207048416,57.345479976
"07-Jan-13",2.966582904,1.61255568,1.008365664,5.811762576,0,0.099478776,0,0.012374424,0.024989856,0,0.160973568,0,0,0,0,0,0,0.176939592,0.68609736,1.387535592,0,4.792771704,0.872694696,0.732226248,0.052387632,0,0.497637,0,0.38278668,1.226856072,0.11058084
"08-Jan-13",11.772285456,12.835400112,14.056075584,7.951550256,13.187231544,14.034051408,14.030865672,15.533394816,10.195391184,9.86745144,12.369089136,14.355368616,22.166300304,18.28542852,17.722506528,9.177107328,10.312496424,21.51933288,16.734344952,12.373105992,13.344696528,9.729794016,41.71896744,17.934777264,7.019785176,19.0118022,15.248950488,22.2231474,23.86941432,19.969503888,16.186652184
"09-Jan-13",50.12169456,56.45134164,52.391984928,61.269372936,43.760702136,46.085346216,39.041673672,35.413739208,32.829603192,36.604897488,51.346441272,37.872605328,31.593083376,38.439459792,39.080938344,32.349200256,30.54263592,29.886654864,27.95956992,51.84199332,46.411434168,56.666015616,48.569234856,44.74150944,28.018343928,30.802903176,42.78265572,36.919798848,33.149179464,35.299893384,41.23679352
"10-Jan-13",20.287925712,7.872981552,7.48733712,12.040881168,11.439013488,10.173514368,8.659381632,8.635768176,5.60788644,9.442168944,9.515177256,14.730106824,14.462478168,13.26964044,14.139422904,13.231511592,12.515127192,14.8967142,9.954908616,8.980203864,11.65803624,11.87728428,9.542556528,12.3887658,4.55622984,15.44400216,12.399327288,12.610349184,12.412742616,11.414299248,9.904637568
"11-Jan-13",7.737790344,8.698059792,8.043238872,8.215737816,5.323593384,7.39588236,5.224573368,5.740516296,7.348073256,6.086050992,7.141106136,3.963341112,4.932647472,6.906615984,5.475052368,5.361688608,7.648914096,7.579195272,9.574020624,8.105035536,6.659950728,7.779270888,7.671051264,7.839207888,8.900615208,6.974819904,5.781458616,8.317327032,9.174351456,3.474926592,5.853529224
"12-Jan-13",0,0.103282584,0.075576072,0.048438408,0,0,0.020795712,0.044603472,0.062103336,0.028336896,0,0,0,0.116513208,0,0.033786216,0.028550952,0.138516504,0.128895072,0,0,0,0,0.029572032,0.114853416,0.059373432,0,0.362801904,0.132650856,0,0
"13-Jan-13",1.247405376,0.896152056,0.554268696,2.612702256,1.159899384,1.050034944,1.852949376,3.351899016,2.627884632,1.282059432,0.513519192,1.056244872,0.874961352,1.449393432,0.75821256,0.852232392,0.561341904,0.577582872,0.284670312,0.610071528,0.507148584,1.635121464,1.04815248,0.835534032,0.914824776,0.48003696,2.403506208,1.13155872,0.750568536,4.405993584,2.1311034
"14-Jan-13",19.41301488,12.95043612,11.678312304,15.032823096,3.457711104,1.561563144,20.306785584,21.066923616,26.510948184,21.879847536,17.446985712,18.193492416,18.671650896,3.940582032,15.064935216,24.314909928,25.794851304,21.381022464,20.71303368,20.41819668,15.755938056,20.170095912,18.92508744,11.996774208,33.20978736,16.786358352,16.865316864,13.220907216,17.124296664,16.999301424,19.06777812
"15-Jan-13",35.674295424,36.373380672,37.835512152,32.546805384,39.127595904,38.380539888,38.471411712,37.283131608,36.485017776,38.352896688,38.47594356,39.711487776,39.810954096,39.802637112,40.456701288,38.39010144,35.729613312,39.20296956,40.001123424,37.577857008,39.453383448,34.822503096,38.022874824,39.002131464,25.877958288,41.204504016,38.006094936,41.431142808,40.356556896,35.966162688,38.308184616
"16-Jan-13",1.092138552,2.833285872,1.989237792,3.958222392,2.50911336,1.229959944,2.422093032,1.606943424,6.337685112,5.08942188,2.240800032,4.448397864,3.034716,4.133788344,4.206108936,3.73970568,3.404826528,2.097338136,2.812093008,1.230377832,3.574026336,2.036031432,1.259959464,4.120359768,5.67590904,3.030559296,2.523413472,2.906734944,2.837528232,3.996272928,1.687367136
"17-Jan-13",1.545541584,1.657828872,2.381623872,1.677096432,4.294307472,3.26366652,3.432601344,3.186791544,3.935259096,6.913232088,3.528056856,9.19886256,10.939626216,6.8021586,9.004229304,9.06304764,10.431298248,13.229194176,17.542317864,2.383711872,5.06030952,1.690687728,2.434698168,3.086684352,6.289859544,12.25715304,3.212536464,9.315240384,12.824253552,3.449561472,2.456623608
"18-Jan-13",25.515398016,25.245921144,19.907240856,25.802701944,20.053768152,21.286408416,21.148372656,20.303592672,17.282751552,15.649516584,19.313703072,15.208309656,10.830835824,15.536609184,15.49775076,11.692809096,9.162817248,8.061760416,5.590911624,22.499939928,20.161339752,25.504005432,22.507626048,20.198392872,12.599382888,10.476737016,22.057323936,12.603620064,7.024728288,22.72417116,20.78970336
"19-Jan-13",13.663939488,12.68154288,14.088137616,10.310867784,13.280432232,13.864620216,13.703611848,13.366219992,10.962583776,11.364503856,12.10656024,15.997810368,5.765669352,16.87168836,15.198965544,5.75426532,3.898501032,3.164206272,3.00009012,9.294063816,13.598502168,10.362590064,10.547465808,21.622824672,4.459484688,4.79854668,12.652019976,5.521486752,3.816808104,12.741721632,15.431651112
"20-Jan-13",8.419763808,0.821748456,9.69147564,6.973332168,8.725182288,5.37184596,5.887295712,11.224558344,13.500128736,6.04524636,5.20544208,8.040425064,5.258814816,25.274422656,7.669775256,7.398042432,6.825826416,4.642083768,3.7318908,4.273356192,8.212104312,29.050100328,7.893465048,14.337986472,7.85142732,5.290882584,10.563219312,3.119502432,2.0207904,27.905945784,10.33684944
"21-Jan-13",3.574498776,13.945717344,9.181324488,13.735849848,2.70255768,2.871780216,2.726007336,3.896367432,4.020700344,3.791240568,4.563003648,2.6208762,3.46433508,4.408292064,2.98923648,4.197012672,3.769604088,6.607116216,6.807321312,6.605835192,3.383124936,6.765930888,3.127431744,6.561843384,6.130831728,3.756961584,2.659131648,5.318554032,7.653237096,4.2330948,2.680530312
"22-Jan-13",7.337458848,2.626977672,4.167872784,4.207866312,3.964299912,5.917732008,4.284253824,4.38358032,2.547274416,2.375763768,4.827277056,3.352401144,2.055267864,3.843129864,3.589443336,1.101785208,0.82789824,0.628825848,0.704444568,6.560593128,3.537868728,6.837987192,6.728116752,4.7868036,0.17070864,2.38888656,5.738376264,2.331150408,0.859455144,5.044508088,5.685760248
"23-Jan-13",4.034043072,4.901919,4.991467584,3.567286848,7.855825416,5.7859776,7.20782448,7.260792024,9.17512464,9.349092,5.784062496,9.062205072,12.073574064,7.744643928,9.057379968,12.227368344,13.678323264,13.571961888,13.484862336,4.02547968,8.026575576,3.257112624,4.728046056,5.781260496,13.861623288,12.428227896,5.790575976,11.460489744,13.488019464,6.344309088,5.915608056
"24-Jan-13",0,0,0,0,0,0,0,0.073545264,0.0494916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Jan-13",20.936076168,19.662421704,19.6884756,23.796710016,16.61372424,16.3350234,15.89306688,14.039321424,12.089120856,13.624275696,16.815952776,13.573446744,7.712722776,18.204565992,15.159702312,8.545819056,5.106647736,5.686702248,8.066366664,17.29215288,17.482592592,21.279102792,16.684493064,19.775649552,5.108532432,10.823000904,16.256791584,14.522907264,9.880936872,14.506689552,15.593008512
"26-Jan-13",20.431381704,20.958256248,20.624844072,16.986283776,20.328452112,22.059737208,19.31014968,16.813570968,14.277833472,21.0266862,21.38386344,17.103564264,27.369635592,19.36894368,17.254633416,20.987574576,16.763341416,12.773421768,20.360492712,21.974445816,17.558421144,18.117836952,22.668434136,19.930954464,11.004269592,22.555864344,21.805445184,22.795313352,20.652510168,16.711140624,19.2377658
"27-Jan-13",3.528471,3.571060896,3.933669456,2.557991976,2.899946448,1.471792632,3.984997992,6.815651904,14.403721344,5.69913768,3.819028248,7.364137896,10.601198664,12.545917512,6.920539152,10.038129336,14.068166256,12.286956312,10.65642,3.334978224,3.841305264,0.829012608,1.142000016,3.325734624,17.867983824,9.79398108,1.485173472,8.9463966,11.928219072,5.346656448,3.40423572
"28-Jan-13",12.073552608,6.358685016,6.822652104,5.29341816,12.629648208,11.335857864,9.960898152,9.706619736,5.522266392,14.778864384,8.1137166,9.945580968,11.54244804,8.519395344,8.600943792,9.594078552,10.96884012,9.521266224,10.430957784,11.284565448,8.839259856,15.427635672,9.710027928,6.95050692,9.068997864,9.029630904,9.02120376,13.278847224,14.178497304,15.1785636,15.987566472
"29-Jan-13",16.784149656,29.131173144,26.220597264,30.479762088,16.958613384,17.728498944,17.298836232,11.47775388,11.628661392,15.68774844,22.057725912,15.272762784,14.555349816,21.202717776,18.749630928,13.9436202,9.862065552,9.354149592,10.975629336,24.395367624,22.149161328,24.185585976,20.443862904,25.252873416,8.359504944,17.444745552,19.856670864,19.351103784,12.231159216,16.044935712,18.705004704
"30-Jan-13",4.65826356,0.530875992,0.68584308,0.339226536,1.046944224,1.540096872,2.180079096,2.917753992,1.758998568,1.934950416,0.822368952,0.850343136,0.591809088,1.955014056,0.130744032,1.929878712,2.264427792,1.048443768,0.471819216,0.850780608,1.262651856,0.754330512,1.755770616,1.366138368,2.847314184,0.217487976,1.517743896,0,0.170477976,1.82342112,1.674881112
"31-Jan-13",0.459640776,0.904051512,0.640590864,0.864311016,0.504614496,0.218304192,0.296150184,0.318185952,0.553312272,0.49617876,0.445381488,1.455850848,1.64504904,1.272167448,2.1640014,0.432790872,0.162546264,2.201189328,2.557509,0.401781624,0.256671432,0.853429464,0.176421408,0.381246288,0.075286104,2.032789344,0.181179696,2.320904184,2.70468432,0.475640544,0.220521624
"01-Feb-13",1.688472936,1.234214808,1.7411778,2.120113488,1.346657664,1.386463872,1.565903832,1.249456464,1.068833208,1.470760608,1.100928168,1.070043768,0.670255032,1.865031312,0.603990768,1.26760188,0.805001208,0.416045448,0.416431824,1.196433384,1.189974984,1.637445336,1.55136144,1.649769,1.044783792,0.42932532,1.405163088,1.111479696,0.967776336,1.379439888,1.336051056
"02-Feb-13",1.791113208,1.083132336,1.061975328,1.283489496,1.482723984,1.64290416,1.277870808,1.248580992,0.283972728,0.319598568,1.516689408,0.469915992,0.228050208,1.25781288,1.50161076,0.057843408,0.257213184,0.204664248,0.972635064,1.39130928,1.775410824,1.480399128,1.714871232,1.357333296,0.213748872,0.95971056,1.800033864,1.349927184,1.060300656,2.615336712,1.69282704
"03-Feb-13",4.808736912,4.378274568,3.964914672,5.545969248,4.455755352,4.677177072,3.044333688,1.971184368,2.93749272,4.648366224,4.355446464,4.545949104,4.470828648,4.836675528,4.380985368,4.231335288,3.16342128,3.703476192,2.997201216,4.031742816,4.000545864,4.616900328,4.418241264,4.419996504,1.769478144,3.979041336,2.8799082,3.603727704,1.955518128,1.64204532,2.624518632
"04-Feb-13",3.417781224,7.835208888,5.388587952,10.805811168,0.048104208,0.75947472,4.74434496,8.823818928,6.692444808,2.813231352,1.766989056,2.436562488,0.791432088,16.539841176,0.17201448,6.845103264,6.033057696,1.59992892,2.24052768,9.956781144,3.49756944,7.277771472,3.898752096,5.203102824,16.96343136,2.292733488,8.74300932,1.51909644,4.332486024,5.624551896,3.1335876
"05-Feb-13",58.64758872,65.498388288,59.30394744,66.665605536,53.806297296,59.221138008,48.806991576,36.053046216,27.383957856,41.085834504,59.274662016,46.611886032,42.214633944,48.44179344,46.868851656,46.958169936,24.881855976,35.213499072,33.450419424,56.80032348,54.856573104,65.237331384,57.933317184,53.14050864,22.08769656,63.633378984,55.585149768,40.644421584,36.882508272,49.210149768,55.987020504
"06-Feb-13",0.042610632,0.069701688,0.039828984,0.040640376,0.037799016,0.041062704,0.053692848,0,0.01206108,0.153048888,0.041643912,0.025717392,0.016319232,0.013151496,0.013059792,0.16403208,0.240276768,0,0,0.046559976,0.04178412,0.029734392,0.035058408,0.073461072,0.129444192,0,0.012263952,0.01382292,0.017620728,0,0.013387416
"07-Feb-13",30.45098304,28.202101704,27.265992168,34.851605424,21.515972616,22.451612952,21.47625732,18.33369684,15.502954968,17.380323888,22.741880904,17.069706912,9.836618904,21.044374464,17.724862584,10.505666256,6.388720032,6.089165928,6.177199608,23.97535944,21.812273016,30.80387592,23.646358968,25.885746,6.6670332,10.082134728,23.337593088,12.196124544,7.659160848,19.875700944,22.176363936
"08-Feb-13",1.346465712,1.671570888,2.253676944,1.539381456,2.743353912,2.779839096,3.224898936,3.58153188,3.451882488,3.806503056,3.157136688,3.288657552,2.092153968,2.43564552,2.667311496,1.639730568,1.05197544,1.191847704,2.141478192,1.424145528,2.935315848,2.5763322,2.202100392,1.789090464,1.095431232,2.298871104,2.202228432,3.4052478,4.032658704,1.41990012,2.879494968
"09-Feb-13",3.18299424,2.181025392,3.035518536,1.91795952,3.09550416,3.336256752,2.00848728,1.7677272,2.242505016,2.1506694,3.751236312,2.49187284,2.5078386,3.860835672,3.811206216,3.719784744,4.251563424,3.557532912,2.811205392,3.125892528,4.141268856,2.38256352,3.683852784,3.88443696,5.127450576,2.5328772,3.890127528,2.45212824,2.169669984,3.7466694,2.775405768
"10-Feb-13",5.588765856,9.485978376,9.080954784,12.448408128,6.569191944,5.969019048,6.292102584,4.160056824,3.664289472,5.173571712,6.357798816,5.880295872,3.359665992,7.512540576,5.88551544,2.079744648,0.464500944,1.48343388,2.961242784,6.272200584,6.3731904,8.056416024,4.646282304,9.134875776,0.350948232,5.026595232,4.257807624,5.88419508,3.876011256,2.3933646,5.2944882
"11-Feb-13",3.039662712,0.411261552,0.200592768,0.620372136,0,0.023176224,0,0.642090984,0.177764688,0,0.055914816,0,0,0.292922952,0,0,0.225375984,0,0,0.274028904,0,1.34644836,0.775473912,0.108765576,0.462859248,0,0.968592624,0.03537876,0.010685016,3.094828248,0.08037684
"12-Feb-13",0.149135136,0.17675736,0.186071712,0.176493168,0.248778792,0.170727744,0.22114632,0.26640036,0.33638616,0.289793472,0.214501248,0.152718432,0.32182524,0.123614232,0.323627472,0.464108784,0.193184568,0.308129952,0.358784688,0.161697336,0.257187504,0.165826728,0.1754556,0.165680568,0.417562824,0.445157568,0.176247552,0.319906224,0.346100304,0.257380368,0.183053736
"13-Feb-13",1.042964736,0.436053384,0.94490844,0,0.772277544,1.024621992,0.744627792,0.655995552,0.829289232,1.52280468,1.228910376,2.719258368,1.149026784,2.31625968,2.688008304,1.232646168,2.439638256,1.269946488,0.794529408,1.078160664,1.190761248,1.435065408,1.306649568,2.495998272,3.196416384,1.2044514,1.098156552,1.232099256,0.656490408,1.065020352,1.00049016
"14-Feb-13",13.548547272,11.535263304,9.7199142,16.064095968,8.034572136,8.286917928,8.175958152,7.459286928,6.06626916,6.661373376,8.681657544,6.254461536,4.855166664,7.905409824,6.55322028,4.237063776,2.390782704,4.169753184,4.568437824,8.763975624,8.406100992,14.238658896,8.721569544,9.536812296,1.735584864,4.836587544,9.295046568,5.433127632,5.588538408,7.619707344,8.072057952
"15-Feb-13",1.957158744,4.098317376,2.72600484,5.995292184,2.087281992,1.60803204,0.90174204,1.25410644,0.554143632,0.64232316,0.399921432,0.861211008,0,5.364929448,1.342200456,0.320488344,0,0,0,1.958533992,1.588376832,3.92845308,2.600120904,3.051273096,0,0,2.57284212,0.104702232,0.290764824,2.596371528,1.142855736
"16-Feb-13",9.73606824,11.255026104,9.383435736,21.653112888,8.949971448,8.522880072,8.59920072,6.887960664,6.714535464,6.283714056,9.11225652,5.697795144,4.663740288,3.660983568,4.696407072,4.569207432,1.58105724,1.6516344,1.096702416,11.023449888,9.218718048,9.350696328,8.325706968,9.490922208,3.007027392,2.6045208,7.085376984,1.51153512,0.71445084,5.435996184,7.876896864
"17-Feb-13",0.325992744,0.459025968,0.395580144,0.519115848,0.558907416,0.483691704,0.547790352,2.61285048,0.605063832,0.71324784,0.400920744,1.681602528,1.118738016,2.908150968,1.756120752,1.026059832,0.563586216,0.708219864,1.395005472,0.43723356,0.198434352,0.485003016,0.47557452,0.958496064,0.49905468,1.8954792,0.57290424,3.026188728,1.309037616,1.1801118,0.812679024
"18-Feb-13",0.790242696,1.260037056,1.161334464,1.641131568,1.75166256,1.977888816,1.137327264,1.35360216,1.55878956,1.247404656,0.762333432,0.388800768,0.72403296,0.682866936,0.381825648,0.85517604,0.428082528,0.236481504,0.36152976,1.06663272,0.883087728,1.514620008,0.452395536,1.086657912,0.967048008,0.629734584,2.044857312,0.384843,0.2496288,1.857407208,1.300682016
"19-Feb-13",1.22265012,0.445326984,1.273652304,1.826407488,0.735371184,0.368156832,0.384687288,0.224371032,0.809046864,1.772560704,0.61555824,2.75024736,7.374366768,5.343853008,4.880198112,1.24564452,1.080501168,2.33730036,3.437060232,0.678447192,1.228546584,0.827350968,0.46513728,3.939065688,0.057101976,2.476489848,0.356677176,3.046788816,3.374269008,0.046373424,0.338372472
"20-Feb-13",6.403015848,6.439275024,3.57937932,5.82221568,3.41728128,3.753415704,4.018348584,5.317634232,6.14833044,3.428068032,3.996864432,1.892943096,0.438359376,0.756371688,0.765151608,1.454820432,1.016652264,0.22177932,0,3.593741664,2.612790216,4.197646032,3.288128256,1.997259912,1.862209272,0.293198064,3.050353992,0.247603752,0.093942744,3.016746648,4.088090664
"21-Feb-13",18.770483496,18.142928112,19.939124112,22.443978312,16.739554872,15.942039024,14.443549632,13.730476848,10.375736472,13.231337064,16.41307212,13.458862776,7.67901492,20.178616056,14.378695968,5.854122888,2.844227136,4.112039928,5.468079696,15.824891568,16.645664688,19.149354456,14.982697968,19.496347896,2.525599296,9.280963176,15.455533512,12.6964488,8.733920568,13.947516912,13.992001536
"22-Feb-13",18.922326576,4.035151728,4.433229816,10.116925488,3.55624188,1.739223192,2.713834416,1.476449664,1.269358992,0.927738552,3.319101696,1.2060036,1.360267272,1.36495068,1.4895798,1.096974048,1.967198256,0.478894512,0.088586856,3.30001008,4.975288152,4.769735448,1.580773656,4.144586928,0.374135688,1.481025696,1.613476944,2.437944,0.25188108,2.342296968,1.583024568
"23-Feb-13",11.720820672,16.130992416,14.820126048,16.80357312,10.328209152,9.723052752,9.712814568,12.05498172,9.020336856,10.385615592,13.353654384,13.211913576,9.086327784,14.025579936,11.688797952,9.927798984,7.337571864,7.04098248,7.592657808,13.07749128,14.286696912,16.161828528,10.055556528,16.711079112,8.528504856,7.239733464,10.873176816,9.106545216,8.568150768,9.349848024,9.824290032
"24-Feb-13",0,0,0,0,0,0,0.775650408,1.023186384,2.223439872,0.575978136,0,0.55835604,2.521204224,0.851111496,0.68195424,2.011279296,3.50904072,4.236809496,3.131333112,0,0.261090216,0,0,0.138062592,4.519551168,2.037897528,0.099079488,0.854030112,1.02132984,2.587247184,0.0957564
"25-Feb-13",3.067586304,1.02289464,0.901197096,0.9733362,1.404031176,1.918651152,0.895645656,0.814214856,0.226696272,0.101525688,1.502361048,1.05252216,0.073972392,0.61622652,0.792738936,0.131008968,0.213305112,0.054252408,0.109085112,1.122544704,1.389890232,1.121606928,1.424109408,0.767358264,0,0.936679776,1.665177768,0.885192096,0.121028904,1.943454792,0.847799064
"26-Feb-13",1.287187464,5.628811608,1.065107976,3.163157712,0.106628568,0.22894668,0,0.094363512,0.757325928,0.067086552,0.437742672,0,0.310995192,0.39959112,0.108067104,0.316776024,0.460948752,0.181011504,0.230260656,1.73756844,0.74306076,2.290649952,0.623555976,3.076071024,0.51438192,0.17603712,0.143031552,0.370044768,0.192122352,0.171533088,0.09891468
"27-Feb-13",7.507570992,6.687009576,6.848806848,9.044787888,5.74368168,4.446276072,6.263697624,4.19749368,4.538512944,5.54941392,7.30309368,6.269650704,2.722579128,8.835148584,6.843433152,2.547249912,0.876369768,2.494220856,4.453267344,5.63183748,7.709911824,5.399554248,6.09168648,10.138528344,0.637904544,4.737074736,6.186937104,6.150370368,4.252841592,2.832689352,3.657580368
"28-Feb-13",2.718525048,3.212351928,4.477993368,1.69227648,0.817280088,1.037361048,1.881440352,2.504960784,4.050479304,0.4241982,0.058732056,0.019413096,0.113035272,0.08200656,0.034238784,0.157624992,0,0,0.031419384,0.798488256,0.08326488,1.590903456,1.27741152,0.124940184,0,0.036528792,1.844983032,0.013877376,0.020097696,3.57171,1.566355536
"01-Mar-13",17.889400008,10.967340936,11.12967396,18.69838572,10.624184136,13.43487024,25.853473656,9.618929376,11.678233632,19.585022448,7.645584576,49.281229008,12.624740112,16.147735128,37.29837228,20.678070552,14.63608932,9.855100392,16.989147672,10.345704312,18.256476408,17.889325608,6.828339816,13.760350224,21.839401248,27.323930736,10.376342304,16.01060772,14.87352276,9.789156672,15.867024432
"02-Mar-13",18.294160368,16.755330552,16.766049384,11.52907776,19.771243584,22.427083968,21.592028616,42.109519968,44.530843728,21.509513856,22.15260744,21.080660832,30.215497968,20.430775176,22.492976184,26.842266072,29.823743832,26.709843624,27.344269752,19.60934544,20.478103632,14.578120704,19.213404168,18.389439576,23.380345344,24.010591512,23.794095048,27.22449588,29.646657936,26.840231904,21.651014328
